58496.094436071 6.0435e-05 9.9815e-01 1.6385e-02 1 1
58496.094497840 6.2909e-05 9.8727e-01 1.9571e-02 1 1
58496.094560845 6.2909e-05 1.0513e+00 2.2178e-02 1 1
58496.094623851 6.2909e-05 9.8114e-01 2.0923e-02 1 1
58496.094686857 6.2909e-05 1.0000e+00 1.9655e-02 1 1
58496.094749863 6.2909e-05 1.0189e+00 2.7166e-02 1 1
58496.094812868 6.2909e-05 1.0280e+00 1.8446e-02 1 1
58496.094875874 6.2909e-05 1.0136e+00 2.2596e-02 1 1
58496.094938880 6.2909e-05 9.8429e-01 2.0039e-02 1 1
58496.095001886 6.2909e-05 9.8127e-01 2.3041e-02 1 1
58496.095064891 6.2909e-05 1.0171e+00 2.4599e-02 1 1
58496.095127897 6.2909e-05 9.5604e-01 2.7176e-02 1 1
58496.095190903 6.2909e-05 1.0018e+00 2.7008e-02 1 1
58496.095253909 6.2909e-05 9.6007e-01 2.7318e-02 1 1
58496.095316915 6.2909e-05 9.9946e-01 1.9776e-02 1 1
58496.095379920 6.2909e-05 1.0326e+00 1.8317e-02 1 1
58496.095442926 6.2909e-05 9.9953e-01 1.8203e-02 1 1
58496.095505932 6.2909e-05 1.0210e+00 1.8162e-02 1 1
58496.095568938 6.2909e-05 9.8779e-01 1.9915e-02 1 1
58496.095631943 6.2909e-05 1.0047e+00 2.1689e-02 1 1
58496.095694949 6.2909e-05 9.9641e-01 2.2403e-02 1 1
58496.095757955 6.2909e-05 1.0208e+00 3.0987e-02 1 1
58496.095820961 6.2909e-05 1.0031e+00 2.5207e-02 1 1
58496.095883966 6.2909e-05 9.5354e-01 2.6767e-02 1 1
58496.095946972 6.2909e-05 1.0200e+00 2.8979e-02 1 1
58496.096009978 6.2909e-05 1.0580e+00 2.8913e-02 1 1
58496.096072984 6.2909e-05 9.3582e-01 2.7539e-02 1 1
58496.096135989 6.2909e-05 1.0200e+00 3.0234e-02 1 1
58496.096198995 6.2909e-05 9.9947e-01 2.7051e-02 1 1
58496.096262001 6.2909e-05 1.0281e+00 2.7856e-02 1 1
58496.096325007 6.2909e-05 1.0456e+00 3.0277e-02 1 1
58496.096388013 6.2909e-05 1.0467e+00 2.8529e-02 1 1
58496.096451018 6.2909e-05 1.0049e+00 2.3115e-02 1 1
58496.096514024 6.2909e-05 9.9357e-01 2.7655e-02 1 1
58496.096577030 6.2909e-05 1.0583e+00 2.7581e-02 1 1
58496.096640036 6.2909e-05 1.0232e+00 2.6077e-02 1 1
58496.096703041 6.2909e-05 9.9642e-01 2.5501e-02 1 1
58496.096766047 6.2909e-05 1.0470e+00 2.7322e-02 1 1
58496.096829053 6.2909e-05 1.0239e+00 2.6923e-02 1 1
58496.096892059 6.2909e-05 9.8146e-01 2.8529e-02 1 1
58496.096955064 6.2909e-05 1.0258e+00 2.7917e-02 1 1
58496.097018070 6.2909e-05 1.0211e+00 1.8274e-02 1 1
58496.097081076 6.2909e-05 1.0095e+00 1.6451e-02 1 1
58496.097144082 6.2909e-05 1.0046e+00 1.6525e-02 1 1
58496.097207088 6.2909e-05 1.0341e+00 1.7602e-02 1 1
58496.097270093 6.2909e-05 1.0372e+00 1.7134e-02 1 1
58496.097333099 6.2909e-05 1.0143e+00 1.8971e-02 1 1
58496.097396105 6.2909e-05 1.0547e+00 2.1806e-02 1 1
58496.097459111 6.2909e-05 1.0216e+00 1.9137e-02 1 1
58496.097522116 6.2909e-05 1.0110e+00 1.8806e-02 1 1
58496.097585122 6.2909e-05 9.8639e-01 1.7902e-02 1 1
58496.097648128 6.2909e-05 9.8339e-01 1.8046e-02 1 1
58496.097711134 6.2909e-05 1.0248e+00 1.9978e-02 1 1
58496.097774139 6.2909e-05 1.0066e+00 1.5918e-02 1 1
58496.097837145 6.2909e-05 9.9688e-01 1.7436e-02 1 1
58496.097900151 6.2909e-05 9.9507e-01 1.7847e-02 1 1
58496.097963157 6.2909e-05 1.0280e+00 1.8048e-02 1 1
58496.098026162 6.2909e-05 1.0064e+00 1.7821e-02 1 1
58496.098089168 6.2909e-05 9.9869e-01 1.9647e-02 1 1
58496.098152174 6.2909e-05 9.8135e-01 2.0875e-02 1 1
58496.098215180 6.2909e-05 1.0157e+00 2.5096e-02 1 1
58496.098278186 6.2909e-05 9.9318e-01 1.9114e-02 1 1
58496.098341191 6.2909e-05 9.5065e-01 2.2842e-02 1 1
58496.098404197 6.2909e-05 1.0234e+00 2.6300e-02 1 1
58496.098467203 6.2909e-05 1.0169e+00 2.2109e-02 1 1
58496.098530209 6.2909e-05 1.0216e+00 2.0719e-02 1 1
58496.098593214 6.2909e-05 1.0196e+00 1.9571e-02 1 1
58496.098656220 6.2909e-05 9.7135e-01 2.2757e-02 1 1
58496.098719226 6.2909e-05 9.9499e-01 1.8903e-02 1 1
58496.098782232 6.2909e-05 9.7576e-01 1.6092e-02 1 1
58496.098845237 6.2909e-05 9.8490e-01 1.9243e-02 1 1
58496.098908243 6.2909e-05 1.0002e+00 1.8380e-02 1 1
58496.098971249 6.2909e-05 1.0181e+00 1.8217e-02 1 1
58496.099034255 6.2909e-05 9.8788e-01 1.7309e-02 1 1
58496.099097260 6.2909e-05 9.8576e-01 1.6009e-02 1 1
58496.099160266 6.2909e-05 1.0352e+00 1.5904e-02 1 1
58496.099223272 6.2909e-05 9.8723e-01 1.7534e-02 1 1
58496.099286278 6.2909e-05 9.9599e-01 1.6023e-02 1 1
58496.099349284 6.2909e-05 1.0065e+00 2.0798e-02 1 1
58496.099412289 6.2909e-05 9.9199e-01 2.0259e-02 1 1
58496.099475295 6.2909e-05 9.7637e-01 1.9398e-02 1 1
58496.099538301 6.2909e-05 9.6779e-01 1.8348e-02 1 1
58496.099601307 6.2909e-05 9.7035e-01 1.9316e-02 1 1
58496.099664312 6.2909e-05 1.0018e+00 2.0725e-02 1 1
58496.099727318 6.2909e-05 9.9688e-01 1.7895e-02 1 1
58496.099790324 6.2909e-05 1.0200e+00 2.0178e-02 1 1
58496.099853330 6.2909e-05 9.7533e-01 1.9790e-02 1 1
58496.099916335 6.2909e-05 9.7933e-01 1.9131e-02 1 1
58496.099979341 6.2909e-05 1.0098e+00 2.0782e-02 1 1
58496.100042347 6.2909e-05 9.7812e-01 2.0896e-02 1 1
58496.100105353 6.2909e-05 1.0196e+00 1.9240e-02 1 1
58496.100168358 6.2909e-05 9.7932e-01 2.2046e-02 1 1
58496.100231364 6.2909e-05 1.0153e+00 2.0717e-02 1 1
58496.100294370 6.2909e-05 1.0012e+00 2.0749e-02 1 1
58496.100357376 6.2909e-05 9.8137e-01 1.9301e-02 1 1
58496.100420382 6.2909e-05 1.0119e+00 2.4215e-02 1 1
58496.100483387 6.2909e-05 9.9702e-01 2.1690e-02 1 1
58496.100546393 6.2909e-05 9.5936e-01 1.8646e-02 1 1
58496.100609399 6.2909e-05 9.8307e-01 1.7357e-02 1 1
58496.100672405 6.2909e-05 9.8154e-01 1.6725e-02 1 1
58496.100735410 6.2909e-05 9.7629e-01 1.7167e-02 1 1
58496.100798416 6.2909e-05 9.7934e-01 1.8386e-02 1 1
58496.100861422 6.2909e-05 1.0025e+00 1.6559e-02 1 1
58496.100924428 6.2909e-05 1.0037e+00 1.7744e-02 1 1
58496.100987433 6.2909e-05 1.0330e+00 2.1904e-02 1 1
58496.101050439 6.2909e-05 1.0072e+00 1.8464e-02 1 1
58496.101113445 6.2909e-05 1.0006e+00 2.0554e-02 1 1
58496.101176451 6.2909e-05 1.0062e+00 1.8546e-02 1 1
58496.101239456 6.2909e-05 9.9831e-01 2.7818e-02 1 1
58496.101302462 6.2909e-05 9.7635e-01 2.5966e-02 1 1
58496.101365468 6.2909e-05 1.0159e+00 2.8439e-02 1 1
58496.101428474 6.2909e-05 9.9737e-01 2.7591e-02 1 1
58496.101491480 6.2909e-05 1.0080e+00 2.7835e-02 1 1
58496.101554485 6.2909e-05 9.7545e-01 2.0004e-02 1 1
58496.101617491 6.2909e-05 1.0114e+00 2.4231e-02 1 1
58496.101680497 6.2909e-05 9.6244e-01 2.2473e-02 1 1
58496.101743503 6.2909e-05 1.0307e+00 2.0834e-02 1 1
58496.101806508 6.2909e-05 1.0138e+00 1.5966e-02 1 1
58496.101869514 6.2909e-05 9.9101e-01 2.0852e-02 1 1
58496.101932520 6.2909e-05 9.9862e-01 1.7768e-02 1 1
58496.101995526 6.2909e-05 9.9884e-01 1.9776e-02 1 1
58496.102058531 6.2909e-05 9.9431e-01 2.1685e-02 1 1
58496.102121537 6.2909e-05 9.6873e-01 2.0295e-02 1 1
58496.102184543 6.2909e-05 9.9202e-01 1.9190e-02 1 1
58496.102247549 6.2909e-05 1.0185e+00 2.3647e-02 1 1
58496.102310554 6.2909e-05 9.8940e-01 1.6368e-02 1 1
58496.102373560 6.2909e-05 1.0005e+00 1.3699e-02 1 1
58496.102436566 6.2909e-05 9.6379e-01 1.4773e-02 1 1
58496.102499572 6.2909e-05 9.7330e-01 1.4604e-02 1 1
58496.102562578 6.2909e-05 1.0067e+00 1.5390e-02 1 1
58496.102625583 6.2909e-05 1.0054e+00 1.5252e-02 1 1
58496.102688589 6.2909e-05 1.0035e+00 1.5841e-02 1 1
58496.102751595 6.2909e-05 9.9143e-01 1.6603e-02 1 1
58496.102814601 6.2909e-05 9.7443e-01 1.6811e-02 1 1
58496.102877606 6.2909e-05 1.0024e+00 2.3010e-02 1 1
58496.102940612 6.2909e-05 9.8121e-01 2.1078e-02 1 1
58496.103003618 6.2909e-05 1.0185e+00 1.9199e-02 1 1
58496.103066624 6.2909e-05 1.0023e+00 1.9605e-02 1 1
58496.103129629 6.2909e-05 9.8992e-01 2.7033e-02 1 1
58496.103192635 6.2909e-05 1.0092e+00 2.4489e-02 1 1
58496.103255641 6.2909e-05 1.0134e+00 1.9696e-02 1 1
58496.103318647 6.2909e-05 9.9693e-01 2.0661e-02 1 1
58496.103381652 6.2909e-05 9.2748e-01 1.8987e-02 1 1
58496.103444658 6.2909e-05 9.7724e-01 2.6247e-02 1 1
58496.103507664 6.2909e-05 9.7895e-01 1.9773e-02 1 1
58496.103570670 6.2909e-05 9.0745e-01 1.7855e-02 1 1
58496.103633675 6.2909e-05 8.9873e-01 1.9620e-02 1 1
58496.103696681 6.2909e-05 8.9796e-01 1.8586e-02 1 1
58496.103759687 6.2909e-05 8.9215e-01 2.1491e-02 1 1
58496.103822693 6.2909e-05 8.1744e-01 2.3974e-02 1 1
58496.103885699 6.2909e-05 7.8452e-01 1.9147e-02 1 1
58496.103948704 6.2909e-05 7.8683e-01 1.6964e-02 1 1
58496.104011710 6.2909e-05 7.6766e-01 1.8899e-02 1 1
58496.104074716 6.2909e-05 8.0009e-01 1.8984e-02 1 1
