58496.094436071 6.0435e-05 1.0182e+00 1.9376e-02 1 1
58496.094497840 6.2909e-05 1.0374e+00 2.0735e-02 1 1
58496.094560845 6.2909e-05 1.0315e+00 1.9878e-02 1 1
58496.094623851 6.2909e-05 9.7158e-01 1.8610e-02 1 1
58496.094686857 6.2909e-05 1.0382e+00 2.0247e-02 1 1
58496.094749863 6.2909e-05 1.0329e+00 1.9992e-02 1 1
58496.094812868 6.2909e-05 9.8794e-01 2.0659e-02 1 1
58496.094875874 6.2909e-05 1.0261e+00 1.9826e-02 1 1
58496.094938880 6.2909e-05 1.0393e+00 2.0668e-02 1 1
58496.095001886 6.2909e-05 1.0037e+00 1.9974e-02 1 1
58496.095064891 6.2909e-05 9.9610e-01 1.9134e-02 1 1
58496.095127897 6.2909e-05 1.0498e+00 2.0990e-02 1 1
58496.095190903 6.2909e-05 1.0027e+00 1.9388e-02 1 1
58496.095253909 6.2909e-05 1.0063e+00 1.9891e-02 1 1
58496.095316915 6.2909e-05 9.8806e-01 1.9699e-02 1 1
58496.095379920 6.2909e-05 1.0069e+00 2.0294e-02 1 1
58496.095442926 6.2909e-05 1.0387e+00 2.0228e-02 1 1
58496.095505932 6.2909e-05 1.0104e+00 1.9785e-02 1 1
58496.095568938 6.2909e-05 1.0232e+00 1.9701e-02 1 1
58496.095631943 6.2909e-05 9.7729e-01 1.9547e-02 1 1
58496.095694949 6.2909e-05 1.0052e+00 1.9317e-02 1 1
58496.095757955 6.2909e-05 1.0113e+00 2.0585e-02 1 1
58496.095820961 6.2909e-05 9.8532e-01 1.9216e-02 1 1
58496.095883966 6.2909e-05 1.0093e+00 1.9990e-02 1 1
58496.095946972 6.2909e-05 9.9078e-01 1.9373e-02 1 1
58496.096009978 6.2909e-05 1.0138e+00 2.0403e-02 1 1
58496.096072984 6.2909e-05 1.0402e+00 2.0617e-02 1 1
58496.096135989 6.2909e-05 9.9297e-01 1.9824e-02 1 1
58496.096198995 6.2909e-05 1.0003e+00 2.0573e-02 1 1
58496.096262001 6.2909e-05 1.0039e+00 1.9888e-02 1 1
58496.096325007 6.2909e-05 9.9296e-01 1.9643e-02 1 1
58496.096388013 6.2909e-05 9.7497e-01 1.9674e-02 1 1
58496.096451018 6.2909e-05 1.0249e+00 2.0043e-02 1 1
58496.096514024 6.2909e-05 1.0188e+00 2.0033e-02 1 1
58496.096577030 6.2909e-05 1.0310e+00 2.1425e-02 1 1
58496.096640036 6.2909e-05 1.0135e+00 2.0906e-02 1 1
58496.096703041 6.2909e-05 1.0482e+00 2.0328e-02 1 1
58496.096766047 6.2909e-05 9.8575e-01 1.9942e-02 1 1
58496.096829053 6.2909e-05 1.0007e+00 1.9548e-02 1 1
58496.096892059 6.2909e-05 9.9967e-01 1.9897e-02 1 1
58496.096955064 6.2909e-05 9.9460e-01 1.9166e-02 1 1
58496.097018070 6.2909e-05 1.0144e+00 1.8862e-02 1 1
58496.097081076 6.2909e-05 1.0241e+00 1.9436e-02 1 1
58496.097144082 6.2909e-05 1.0162e+00 1.8318e-02 1 1
58496.097207088 6.2909e-05 1.0052e+00 1.8143e-02 1 1
58496.097270093 6.2909e-05 1.0037e+00 1.9709e-02 1 1
58496.097333099 6.2909e-05 9.8337e-01 1.8951e-02 1 1
58496.097396105 6.2909e-05 1.0083e+00 1.9630e-02 1 1
58496.097459111 6.2909e-05 1.0377e+00 2.0949e-02 1 1
58496.097522116 6.2909e-05 1.0242e+00 1.8514e-02 1 1
58496.097585122 6.2909e-05 1.0276e+00 2.0837e-02 1 1
58496.097648128 6.2909e-05 1.0554e+00 2.0934e-02 1 1
58496.097711134 6.2909e-05 1.0376e+00 2.0797e-02 1 1
58496.097774139 6.2909e-05 9.8346e-01 1.8410e-02 1 1
58496.097837145 6.2909e-05 1.0068e+00 1.7992e-02 1 1
58496.097900151 6.2909e-05 9.9158e-01 1.8190e-02 1 1
58496.097963157 6.2909e-05 1.0437e+00 1.9873e-02 1 1
58496.098026162 6.2909e-05 9.8228e-01 1.8799e-02 1 1
58496.098089168 6.2909e-05 1.0097e+00 1.9229e-02 1 1
58496.098152174 6.2909e-05 1.0244e+00 2.0421e-02 1 1
58496.098215180 6.2909e-05 1.0139e+00 1.9401e-02 1 1
58496.098278186 6.2909e-05 9.6311e-01 1.8279e-02 1 1
58496.098341191 6.2909e-05 1.0057e+00 1.9271e-02 1 1
58496.098404197 6.2909e-05 9.9597e-01 1.9159e-02 1 1
58496.098467203 6.2909e-05 1.0050e+00 1.9013e-02 1 1
58496.098530209 6.2909e-05 1.0041e+00 1.9085e-02 1 1
58496.098593214 6.2909e-05 9.8915e-01 1.9457e-02 1 1
58496.098656220 6.2909e-05 1.0083e+00 1.9639e-02 1 1
58496.098719226 6.2909e-05 1.0332e+00 1.9757e-02 1 1
58496.098782232 6.2909e-05 1.0232e+00 1.8208e-02 1 1
58496.098845237 6.2909e-05 1.0079e+00 1.8988e-02 1 1
58496.098908243 6.2909e-05 1.0287e+00 2.0287e-02 1 1
58496.098971249 6.2909e-05 9.9191e-01 1.8558e-02 1 1
58496.099034255 6.2909e-05 1.0135e+00 1.8555e-02 1 1
58496.099097260 6.2909e-05 9.8601e-01 1.7649e-02 1 1
58496.099160266 6.2909e-05 1.0023e+00 1.7635e-02 1 1
58496.099223272 6.2909e-05 9.8273e-01 1.8913e-02 1 1
58496.099286278 6.2909e-05 1.0024e+00 1.9200e-02 1 1
