58496.094420319 2.8935e-05 1.0313e+00 8.8905e-03 1 1
58496.094450585 3.1409e-05 9.9866e-01 8.2284e-03 1 1
58496.094482088 3.1409e-05 1.0227e+00 8.8454e-03 1 1
58496.094513591 3.1409e-05 1.0073e+00 1.0006e-02 1 1
58496.094545094 3.1409e-05 1.0140e+00 9.5961e-03 1 1
58496.094576597 3.1409e-05 1.0067e+00 9.7415e-03 1 1
58496.094608099 3.1409e-05 1.0153e+00 9.6681e-03 1 1
58496.094639602 3.1409e-05 1.0122e+00 9.2844e-03 1 1
58496.094671105 3.1409e-05 1.0132e+00 9.4378e-03 1 1
58496.094702608 3.1409e-05 9.9947e-01 9.4820e-03 1 1
58496.094734111 3.1409e-05 1.0083e+00 9.4089e-03 1 1
58496.094765614 3.1409e-05 1.0252e+00 9.7518e-03 1 1
58496.094797117 3.1409e-05 1.0205e+00 1.0035e-02 1 1
58496.094828620 3.1409e-05 1.0092e+00 8.6362e-03 1 1
58496.094860123 3.1409e-05 1.0133e+00 8.9094e-03 1 1
58496.094891625 3.1409e-05 1.0052e+00 9.3152e-03 1 1
58496.094923128 3.1409e-05 1.0062e+00 9.8257e-03 1 1
58496.094954631 3.1409e-05 1.0133e+00 9.7930e-03 1 1
58496.094986134 3.1409e-05 9.9460e-01 9.5575e-03 1 1
58496.095017637 3.1409e-05 1.0097e+00 9.6695e-03 1 1
58496.095049140 3.1409e-05 1.0109e+00 9.6602e-03 1 1
58496.095080643 3.1409e-05 1.0087e+00 9.5849e-03 1 1
58496.095112146 3.1409e-05 1.0141e+00 9.6336e-03 1 1
58496.095143648 3.1409e-05 1.0194e+00 9.3961e-03 1 1
58496.095175151 3.1409e-05 1.0075e+00 9.2952e-03 1 1
58496.095206654 3.1409e-05 1.0187e+00 9.5587e-03 1 1
58496.095238157 3.1409e-05 1.0233e+00 9.6690e-03 1 1
58496.095269660 3.1409e-05 1.0049e+00 9.6823e-03 1 1
58496.095301163 3.1409e-05 1.0087e+00 9.6796e-03 1 1
58496.095332666 3.1409e-05 1.0105e+00 9.5937e-03 1 1
58496.095364169 3.1409e-05 9.9950e-01 8.8311e-03 1 1
58496.095395672 3.1409e-05 1.0149e+00 8.8680e-03 1 1
58496.095427174 3.1409e-05 1.0142e+00 8.5959e-03 1 1
58496.095458677 3.1409e-05 1.0170e+00 9.3574e-03 1 1
58496.095490180 3.1409e-05 1.0059e+00 9.0966e-03 1 1
58496.095521683 3.1409e-05 1.0265e+00 9.8312e-03 1 1
58496.095553186 3.1409e-05 9.9112e-01 9.1727e-03 1 1
58496.095584689 3.1409e-05 1.0127e+00 9.2283e-03 1 1
58496.095616192 3.1409e-05 1.0123e+00 1.0030e-02 1 1
58496.095647695 3.1409e-05 1.0126e+00 9.5748e-03 1 1
58496.095679197 3.1409e-05 1.0067e+00 9.3182e-03 1 1
58496.095710700 3.1409e-05 1.0021e+00 9.2660e-03 1 1
58496.095742203 3.1409e-05 1.0192e+00 9.4256e-03 1 1
58496.095773706 3.1409e-05 9.9896e-01 9.5309e-03 1 1
58496.095805209 3.1409e-05 1.0149e+00 9.9185e-03 1 1
58496.095836712 3.1409e-05 1.0073e+00 9.5797e-03 1 1
58496.095868215 3.1409e-05 1.0015e+00 9.9254e-03 1 1
58496.095899718 3.1409e-05 1.0210e+00 9.3399e-03 1 1
58496.095931221 3.1409e-05 1.0108e+00 9.2072e-03 1 1
58496.095962723 3.1409e-05 9.9516e-01 1.0079e-02 1 1
58496.095994226 3.1409e-05 1.0036e+00 9.4604e-03 1 1
58496.096025729 3.1409e-05 1.0182e+00 9.5002e-03 1 1
58496.096057232 3.1409e-05 1.0083e+00 1.0000e-02 1 1
58496.096088735 3.1409e-05 1.0051e+00 9.1291e-03 1 1
58496.096120238 3.1409e-05 9.8707e-01 9.5019e-03 1 1
58496.096151741 3.1409e-05 1.0028e+00 9.5134e-03 1 1
58496.096183244 3.1409e-05 1.0002e+00 9.3302e-03 1 1
58496.096214746 3.1409e-05 1.0001e+00 9.7042e-03 1 1
58496.096246249 3.1409e-05 9.9619e-01 9.6267e-03 1 1
58496.096277752 3.1409e-05 9.9764e-01 8.9150e-03 1 1
58496.096309255 3.1409e-05 1.0032e+00 9.0675e-03 1 1
58496.096340758 3.1409e-05 1.0026e+00 9.3084e-03 1 1
58496.096372261 3.1409e-05 1.0175e+00 9.3129e-03 1 1
58496.096403764 3.1409e-05 1.0137e+00 9.6659e-03 1 1
58496.096435267 3.1409e-05 1.0010e+00 8.9871e-03 1 1
58496.096466770 3.1409e-05 1.0182e+00 9.4926e-03 1 1
58496.096498272 3.1409e-05 1.0124e+00 9.1980e-03 1 1
58496.096529775 3.1409e-05 1.0300e+00 9.4768e-03 1 1
58496.096561278 3.1409e-05 1.0145e+00 9.6235e-03 1 1
58496.096592781 3.1409e-05 1.0023e+00 9.4831e-03 1 1
58496.096624284 3.1409e-05 1.0071e+00 9.6667e-03 1 1
58496.096655787 3.1409e-05 9.9786e-01 9.2411e-03 1 1
58496.096687290 3.1409e-05 1.0205e+00 9.6403e-03 1 1
58496.096718793 3.1409e-05 1.0048e+00 9.3989e-03 1 1
58496.096750296 3.1409e-05 1.0122e+00 9.5699e-03 1 1
58496.096781798 3.1409e-05 1.0082e+00 9.8967e-03 1 1
58496.096813301 3.1409e-05 1.0130e+00 9.7245e-03 1 1
58496.096844804 3.1409e-05 1.0143e+00 8.9442e-03 1 1
58496.096876307 3.1409e-05 1.0056e+00 9.5954e-03 1 1
58496.096907810 3.1409e-05 1.0128e+00 9.2431e-03 1 1
58496.096939313 3.1409e-05 1.0294e+00 9.7590e-03 1 1
58496.096970816 3.1409e-05 9.9946e-01 9.5096e-03 1 1
58496.097002319 3.1409e-05 1.0017e+00 9.6371e-03 1 1
58496.097033821 3.1409e-05 9.9251e-01 8.4354e-03 1 1
58496.097065324 3.1409e-05 9.9385e-01 8.9969e-03 1 1
58496.097096827 3.1409e-05 1.0124e+00 8.6532e-03 1 1
58496.097128330 3.1409e-05 1.0138e+00 8.3999e-03 1 1
58496.097159833 3.1409e-05 9.9014e-01 8.1739e-03 1 1
58496.097191336 3.1409e-05 1.0001e+00 9.3483e-03 1 1
58496.097222839 3.1409e-05 1.0122e+00 8.6458e-03 1 1
58496.097254342 3.1409e-05 1.0197e+00 8.3820e-03 1 1
58496.097285845 3.1409e-05 9.9870e-01 8.9462e-03 1 1
58496.097317347 3.1409e-05 1.0318e+00 9.6967e-03 1 1
58496.097348850 3.1409e-05 1.0198e+00 1.0135e-02 1 1
58496.097380353 3.1409e-05 9.9522e-01 9.2754e-03 1 1
58496.097411856 3.1409e-05 1.0222e+00 9.8765e-03 1 1
58496.097443359 3.1409e-05 9.8956e-01 8.4614e-03 1 1
58496.097474862 3.1409e-05 1.0195e+00 9.4261e-03 1 1
58496.097506365 3.1409e-05 9.9626e-01 8.3511e-03 1 1
58496.097537868 3.1409e-05 1.0028e+00 9.1358e-03 1 1
58496.097569370 3.1409e-05 9.9341e-01 8.9282e-03 1 1
58496.097600873 3.1409e-05 1.0291e+00 9.5222e-03 1 1
58496.097632376 3.1409e-05 9.7600e-01 9.2793e-03 1 1
58496.097663879 3.1409e-05 1.0022e+00 9.1593e-03 1 1
58496.097695382 3.1409e-05 1.0083e+00 9.1822e-03 1 1
58496.097726885 3.1409e-05 9.9508e-01 8.9425e-03 1 1
58496.097758388 3.1409e-05 9.9885e-01 9.0560e-03 1 1
58496.097789891 3.1409e-05 1.0100e+00 8.1091e-03 1 1
58496.097821394 3.1409e-05 1.0074e+00 8.2192e-03 1 1
58496.097852896 3.1409e-05 1.0001e+00 8.4390e-03 1 1
58496.097884399 3.1409e-05 9.8215e-01 8.5400e-03 1 1
58496.097915902 3.1409e-05 1.0099e+00 8.6795e-03 1 1
58496.097947405 3.1409e-05 1.0060e+00 9.0026e-03 1 1
58496.097978908 3.1409e-05 9.9431e-01 8.6427e-03 1 1
58496.098010411 3.1409e-05 9.9779e-01 8.7750e-03 1 1
58496.098041914 3.1409e-05 9.9537e-01 8.6985e-03 1 1
58496.098073417 3.1409e-05 1.0018e+00 9.4845e-03 1 1
58496.098104919 3.1409e-05 1.0012e+00 9.3677e-03 1 1
58496.098136422 3.1409e-05 9.9957e-01 9.1537e-03 1 1
58496.098167925 3.1409e-05 1.0065e+00 9.3701e-03 1 1
58496.098199428 3.1409e-05 9.9408e-01 9.1293e-03 1 1
58496.098230931 3.1409e-05 1.0131e+00 9.1555e-03 1 1
58496.098262434 3.1409e-05 1.0067e+00 9.4662e-03 1 1
58496.098293937 3.1409e-05 1.0000e+00 9.1720e-03 1 1
58496.098325440 3.1409e-05 1.0051e+00 9.1966e-03 1 1
58496.098356943 3.1409e-05 9.9828e-01 9.3210e-03 1 1
58496.098388445 3.1409e-05 9.8685e-01 9.0282e-03 1 1
58496.098419948 3.1409e-05 1.0183e+00 9.6154e-03 1 1
58496.098451451 3.1409e-05 9.9269e-01 9.7868e-03 1 1
58496.098482954 3.1409e-05 9.9519e-01 9.2958e-03 1 1
58496.098514457 3.1409e-05 1.0004e+00 9.4495e-03 1 1
58496.098545960 3.1409e-05 9.9565e-01 9.1422e-03 1 1
58496.098577463 3.1409e-05 1.0020e+00 1.0008e-02 1 1
58496.098608966 3.1409e-05 9.7639e-01 9.2091e-03 1 1
58496.098640468 3.1409e-05 9.9860e-01 9.2170e-03 1 1
58496.098671971 3.1409e-05 9.9277e-01 9.2307e-03 1 1
58496.098703474 3.1409e-05 1.0096e+00 9.0832e-03 1 1
58496.098734977 3.1409e-05 1.0086e+00 8.5795e-03 1 1
58496.098766480 3.1409e-05 1.0125e+00 8.7177e-03 1 1
58496.098797983 3.1409e-05 1.0080e+00 8.3480e-03 1 1
58496.098829486 3.1409e-05 1.0013e+00 8.2460e-03 1 1
58496.098860989 3.1409e-05 9.9602e-01 9.4836e-03 1 1
58496.098892492 3.1409e-05 1.0110e+00 8.7185e-03 1 1
58496.098923994 3.1409e-05 9.9642e-01 9.0261e-03 1 1
58496.098955497 3.1409e-05 1.0050e+00 9.3416e-03 1 1
58496.098987000 3.1409e-05 1.0025e+00 8.6686e-03 1 1
58496.099018503 3.1409e-05 9.8390e-01 9.7121e-03 1 1
58496.099050006 3.1409e-05 9.9647e-01 8.1952e-03 1 1
58496.099081509 3.1409e-05 9.9089e-01 8.7464e-03 1 1
58496.099113012 3.1409e-05 1.0171e+00 8.4136e-03 1 1
58496.099144515 3.1409e-05 1.0057e+00 8.0727e-03 1 1
58496.099176017 3.1409e-05 1.0111e+00 8.3501e-03 1 1
58496.099207520 3.1409e-05 1.0181e+00 9.2984e-03 1 1
58496.099239023 3.1409e-05 1.0120e+00 9.6431e-03 1 1
58496.099270526 3.1409e-05 1.0020e+00 9.3710e-03 1 1
58496.099302029 3.1409e-05 9.9928e-01 8.2948e-03 1 1
58496.099333532 3.1409e-05 9.9298e-01 9.0751e-03 1 1
58496.099365035 3.1409e-05 9.8751e-01 8.8539e-03 1 1
58496.099396538 3.1409e-05 9.9638e-01 8.9699e-03 1 1
58496.099428041 3.1409e-05 9.9429e-01 9.3592e-03 1 1
58496.099459543 3.1409e-05 1.0241e+00 9.4095e-03 1 1
58496.099491046 3.1409e-05 9.9384e-01 8.7859e-03 1 1
58496.099522549 3.1409e-05 1.0201e+00 8.8861e-03 1 1
58496.099554052 3.1409e-05 1.0055e+00 9.1752e-03 1 1
58496.099585555 3.1409e-05 9.9939e-01 9.4967e-03 1 1
58496.099617058 3.1409e-05 9.9360e-01 9.8395e-03 1 1
58496.099648561 3.1409e-05 1.0011e+00 9.4100e-03 1 1
58496.099680064 3.1409e-05 1.0104e+00 9.1691e-03 1 1
58496.099711566 3.1409e-05 1.0091e+00 8.6634e-03 1 1
58496.099743069 3.1409e-05 9.9214e-01 8.6132e-03 1 1
58496.099774572 3.1409e-05 1.0057e+00 8.7172e-03 1 1
58496.099806075 3.1409e-05 1.0107e+00 9.4195e-03 1 1
58496.099837578 3.1409e-05 9.9248e-01 9.5348e-03 1 1
