Teff log(g) filter a1 a2 a3 a4
2300 4.0 zs 3.6567931538309453 -5.639580147340139 5.307227984924222 -1.8287555478182653
2300 4.5 zs 2.686120784325748 -3.6820576495127986 3.5739569425343007 -1.2549848082890915
2300 5.0 zs 2.060185758128642 -2.3999629806621785 2.4069865416478797 -0.8575353306318156
2300 5.5 zs 2.02956548050826 -2.412641759216825 2.396551775135092 -0.8449876536370665
2300 6.0 zs 1.8385797997597004 -1.9930801802693359 1.9736572346541958 -0.6941841073703237
2400 4.0 zs 3.8191614210574514 -5.853785395986096 5.392184820598837 -1.8396376748108205
2400 4.5 zs 2.605162589451029 -3.3670096563859633 3.197400089839945 -1.1173562585799726
2400 5.0 zs 1.8613148575282514 -1.8330233272236274 1.8283610079027626 -0.665899647557369
2400 5.5 zs 1.6596698251229822 -1.5004594310385837 1.5510476034404026 -0.5720903740987608
2400 6.0 zs 1.5797575127715724 -1.3860642517199946 1.447843377582554 -0.5375103336298966
2500 4.0 zs 4.522517340608259 -7.269855653315089 6.574478077136508 -2.218493551935141
2500 4.5 zs 2.7450239136734838 -3.555177883667531 3.275369758441451 -1.131962655995157
2500 5.0 zs 1.674582851723739 -1.3791816844092761 1.40179954587537 -0.5266333788086287
2500 5.5 zs 1.490851993312863 -0.9893939016023348 1.0093564201357836 -0.38401479079822476
2500 6.0 zs 1.329829405817868 -0.7348241673138854 0.8096420494991778 -0.3227856507839948
2600 4.0 zs 5.616324325720316 -9.60209832519864 8.628650843643456 -2.892982655652757
2600 4.5 zs 3.209318272118294 -4.395571973017103 3.879449686919934 -1.3053080121517577
2600 5.0 zs 1.9621824103523442 -1.8259027360893254 1.6554817086139775 -0.5874276244479912
2600 5.5 zs 1.2996911871520898 -0.5214553540512316 0.5723748968504091 -0.24580953332834288
2600 6.0 zs 0.97030192728995 0.06448508206110731 0.13238682773602017 -0.11726709828968802
2700 4.0 zs 7.297387800716231 -13.38955835874969 12.156662554406017 -4.092728784292749
2700 4.5 zs 4.364882882567391 -6.907418651248776 6.118908870915667 -2.046235621376822
2700 5.0 zs 2.4201040047485276 -2.662882289369485 2.251292255041021 -0.755786072800486
2700 5.5 zs 1.5355608055824497 -0.8544004384725397 0.7187352886836174 -0.2695814284118736
2700 6.0 zs 1.0930325531675347 -0.008336318620378425 0.04851249950670011 -0.06656385359922612
2800 4.0 zs 9.153625641490361 -17.606667038810293 16.124914804541653 -5.449081840892278
2800 4.5 zs 5.68834898120955 -9.896163307261888 8.878617781902417 -2.9788291622593297
2800 5.0 zs 3.4171793773928303 -4.854681526285557 4.199439900890158 -1.397967938671492
2800 5.5 zs 2.059555475204079 -1.8961804754580616 1.5232497557191298 -0.5097930365185825
2900 4.0 zs 10.108454417496093 -19.89285428460554 18.335055592758184 -6.2188706523913675
2900 4.5 zs 6.455315284674934 -11.72541716858524 10.602074222567062 -3.5686513123227854
2900 5.0 zs 4.241901912362813 -6.745710091955404 5.91454079031371 -1.9692083010336574
2900 5.5 zs 2.82067665811967 -3.544660975210615 2.9515358275039705 -0.972237713703328
2900 6.0 zs 1.807228822432186 -1.3096697059798887 0.9469097534886328 -0.3143446929636319
3000 4.0 zs 10.411819429868997 -20.706001608216134 19.154775979663793 -6.512352807717916
3000 4.5 zs 7.219765899395259 -13.55929673405915 12.355842517021491 -4.174472885451495
3000 5.5 zs 3.370509971849409 -4.827980538628471 4.087772100685562 -1.3424084232238482
3000 6.0 zs 2.2781513842057803 -2.357475886349158 1.8127551488972597 -0.5815625366193196
3100 4.0 zs 11.25367561901245 -22.650577216289836 21.022041740842567 -7.1592050428017115
3100 4.5 zs 7.699757096916314 -14.737058965711078 13.491762674850598 -4.568632279393723
3100 5.0 zs 5.314022914364511 -9.347886806461375 8.343642564725277 -2.7920378739967466
3100 5.5 zs 3.793224039864495 -5.862122224265098 5.024930646408415 -1.6514682361443431
3100 6.0 zs 2.790823682979913 -3.5556630943109595 2.8662077344829453 -0.9210418746685431
3200 4.0 zs 12.768203423560747 -26.068078150521295 24.283737231466805 -8.284199265278446
3200 4.5 zs 8.858768031545292 -17.449904129922768 16.118421185138406 -5.484383819270868
3200 5.0 zs 5.876719946683738 -10.713633532805089 9.650514365855116 -3.2424144056485096
3200 5.5 zs 4.234122214391734 -6.965026087287295 6.062273825621594 -2.0026880562032896
3200 6.0 zs 3.2029886571484125 -4.5856921398238795 3.8088203415461988 -1.2324539437544286
3300 4.0 zs 14.187022103752025 -29.284007154676203 27.365306963252927 -9.348718419475752
3300 4.5 zs 10.06108031981773 -20.264867471733286 18.858892176164613 -6.442955145468829
3300 5.0 zs 6.819900893895758 -12.979814366001365 11.868179694914751 -4.02055819617537
3300 5.5 zs 4.809119602167736 -8.38099105327207 7.424206778470213 -2.47267467003439
3300 6.0 zs 3.611783526300688 -5.626035357241538 4.787731779480553 -1.5624659094645361
3400 4.0 zs 14.762974058301966 -30.627765097585296 28.67068540224938 -9.80066407541216
3400 4.5 zs 10.59251059644208 -21.527382193620948 20.091858599441412 -6.873722023170462
3400 5.0 zs 7.254353424501023 -14.04669526700132 12.91449626795854 -4.387048184166995
3400 5.5 zs 5.272276752129454 -9.53770081204052 8.558048274950842 -2.869272324495362
3400 6.0 zs 4.0186682375653975 -6.659326984470975 5.783852414861194 -1.9052364408539533
3500 4.0 zs 15.45719024056577 -32.34901622350433 30.39836952116962 -10.410222409507366
3500 4.5 zs 11.022787708970283 -22.61060689651105 21.187500338029512 -7.264205679911872
3500 5.0 zs 7.571100422763045 -14.858373758533288 13.732723345295724 -4.678550694990325
3500 5.5 zs 5.5527045890393545 -10.263625067966393 9.27647660038824 -3.1215557617825453
3500 6.0 zs 4.254321620089311 -7.288923749624567 6.402010432055013 -2.120086557186827
3600 4.0 zs 15.964342077824071 -33.676513975151884 31.76660324356374 -10.896181586373485
3600 4.5 zs 11.292137408943827 -23.346825614165024 21.962711350868446 -7.544818996566377
3600 5.0 zs 7.7132252219223005 -15.277449302610446 14.183179280109135 -4.8440620410195665
3600 5.5 zs 5.650520494135596 -10.567413260658954 9.598925847173078 -3.2389825054293433
3600 6.0 zs 4.447259622366073 -7.813367599468335 6.923348552705891 -2.3029358107729427
3700 4.0 zs 16.02303422419455 -33.9826399722068 32.15813222040826 -11.040906234716132
3700 4.5 zs 11.307355849630829 -23.497956507152296 22.17424550109517 -7.627127956795512
3700 5.0 zs 7.6825264196604826 -15.284695530243457 14.231223365648399 -4.867437781660329
3700 5.5 zs 5.614893184162381 -10.564012415504909 9.631122394126686 -3.2567451162594727
3700 6.0 zs 4.484231717629988 -7.971072710796458 7.10194321971258 -2.3698194282908163
3800 4.0 zs 15.614296252196434 -33.24306255691312 31.573003425634504 -10.85170257392982
3800 4.5 zs 11.095882044411848 -23.122244521286433 21.881161278629364 -7.53215848094832
3800 5.0 zs 7.72016405025972 -15.479956847739608 14.488108682594412 -4.969119560511831
3800 5.5 zs 5.625160695785685 -10.663617323771831 9.77015774007512 -3.3135202421139605
3800 6.0 zs 4.423486160506399 -7.897608510535657 7.059795896622769 -2.3606138173973314
3900 4.0 zs 15.636247650789478 -33.548343959210946 32.024519322705736 -11.028536576667584
3900 4.5 zs 10.922878876243113 -22.899490871976745 21.785395300903495 -7.515264854090118
3900 5.0 zs 7.499601013341646 -15.043907352181005 14.118434691795498 -4.84662771281632
3900 5.5 zs 5.497504280322102 -10.443068654361898 9.602613447647919 -3.2633382374895166
3900 6.0 zs 4.387912534806314 -7.879110151251772 7.076247226310709 -2.3732712933930182
