Teff log(g) a1 a2 a3 a4 I1 beaming
9500.0 6.75 0.068 1.2426 -1.1539 0.3242 7.43915e-05 0.6755
10000.0 6.75 0.2119 0.833 -0.7508 0.1868 8.31106e-05 0.7551
10500.0 6.75 0.3286 0.4544 -0.3499 0.0468 9.0565e-05 0.8261
11000.0 6.75 0.4521 0.0519 0.0597 -0.0869 9.57705e-05 0.8898
11500.0 6.75 0.5212 -0.1506 0.2213 -0.1208 0.000100352 0.9472
12000.0 6.75 0.5423 -0.2066 0.2475 -0.1175 0.00010594 0.9992
12500.0 6.75 0.5477 -0.2237 0.2497 -0.1142 0.000111903 1.0465
13000.0 6.75 0.5503 -0.239 0.2549 -0.1137 0.000117901 1.0896
13500.0 6.75 0.5517 -0.255 0.2636 -0.1148 0.000123953 1.1291
14000.0 6.75 0.5532 -0.2764 0.2823 -0.1206 0.000130063 1.1655
14500.0 6.75 0.5533 -0.2951 0.2998 -0.1263 0.000136252 1.199
15000.0 6.75 0.5544 -0.3166 0.3219 -0.1341 0.000142528 1.23
15500.0 6.75 0.5545 -0.3343 0.3395 -0.1401 0.000148882 1.2588
16000.0 6.75 0.5548 -0.3514 0.3568 -0.1462 0.000155314 1.2855
16500.0 6.75 0.5566 -0.3705 0.3761 -0.1531 0.000161823 1.3104
17000.0 6.75 0.5571 -0.3854 0.3902 -0.1578 0.000168411 1.3337
20000.0 6.75 0.6126 -0.5836 0.5865 -0.2274 0.000209663 1.4464
25000.0 6.75 0.812 -1.0783 1.0477 -0.3853 0.000287602 1.5689
30000.0 6.75 0.7109 -0.793 0.6844 -0.2359 0.000391457 1.6474
35000.0 6.75 0.4667 -0.3797 0.2995 -0.1027 0.000510044 1.7018
40000.0 6.75 0.3777 -0.3223 0.2881 -0.1072 0.000602507 1.7418
45000.0 6.75 0.3642 -0.3908 0.3859 -0.1476 0.000678437 1.7723
50000.0 6.75 0.3786 -0.4953 0.5087 -0.1948 0.000748144 1.7965
55000.0 6.75 0.401 -0.5989 0.6238 -0.2379 0.000811957 1.816
60000.0 6.75 0.429 -0.6975 0.7276 -0.2758 0.000870487 1.8321
3750.0 7.0 2.1983 -3.3513 2.9436 -1.0083 3.95684e-06 -2.1343
4000.0 7.0 1.9098 -2.8184 2.4561 -0.8398 4.7471e-06 -1.8245
4250.0 7.0 1.8053 -2.637 2.2919 -0.7832 5.75578e-06 -1.5532
4500.0 7.0 1.7646 -2.5736 2.2376 -0.765 7.05242e-06 -1.314
4750.0 7.0 1.7914 -2.641 2.3111 -0.7928 8.64972e-06 -1.1018
5000.0 7.0 1.4898 -1.7721 1.3568 -0.426 1.10379e-05 -0.9125
5250.0 7.0 1.3108 -1.2718 0.8355 -0.2327 1.32314e-05 -0.7428
5500.0 7.0 1.0531 -0.5738 0.1256 0.0266 1.56016e-05 -0.59
5750.0 7.0 0.6836 0.3596 -0.782 0.3461 1.81317e-05 -0.4519
6000.0 7.0 0.3137 1.233 -1.5854 0.6146 2.08156e-05 -0.3265
6250.0 7.0 0.0488 1.7858 -2.0302 0.7434 2.36388e-05 -0.2122
6500.0 7.0 -0.0846 1.9885 -2.1194 0.7438 2.66026e-05 -0.1077
7000.0 7.0 -0.1313 1.8908 -1.8563 0.6057 3.29707e-05 0.0762
7500.0 7.0 -0.0914 1.6623 -1.5389 0.4681 3.99661e-05 0.2327
8000.0 7.0 -0.0558 1.513 -1.3511 0.3876 4.7638e-05 0.3672
8500.0 7.0 -0.0414 1.4799 -1.3282 0.3769 5.59855e-05 0.4838
9000.0 7.0 -0.0317 1.5118 -1.4173 0.4185 6.49297e-05 0.5857
9500.0 7.0 0.0292 1.4161 -1.3922 0.4258 7.4219e-05 0.6755
10000.0 7.0 0.1636 1.048 -1.0401 0.3071 8.32674e-05 0.7551
10500.0 7.0 0.2787 0.678 -0.6457 0.1662 9.1306e-05 0.8261
11000.0 7.0 0.3796 0.3262 -0.2608 0.0305 9.77901e-05 0.8898
11500.0 7.0 0.4799 -0.0072 0.0751 -0.0768 0.000102266 0.9472
12000.0 7.0 0.5308 -0.1606 0.1984 -0.1027 0.00010716 0.9992
12500.0 7.0 0.5487 -0.215 0.2355 -0.1083 0.000112927 1.0465
13000.0 7.0 0.554 -0.2372 0.2481 -0.1101 0.000118927 1.0896
13500.0 7.0 0.556 -0.2545 0.2589 -0.1124 0.000124953 1.1291
14000.0 7.0 0.5572 -0.2718 0.2712 -0.1153 0.000131053 1.1655
14500.0 7.0 0.5551 -0.2843 0.2818 -0.1184 0.000137244 1.199
15000.0 7.0 0.5545 -0.3014 0.2991 -0.1243 0.000143507 1.23
15500.0 7.0 0.5572 -0.3254 0.3234 -0.1329 0.00014985 1.2588
16000.0 7.0 0.558 -0.3442 0.3428 -0.1398 0.00015628 1.2855
16500.0 7.0 0.5589 -0.3616 0.36 -0.1458 0.000162795 1.3104
17000.0 7.0 0.5586 -0.3752 0.3739 -0.1507 0.00016939 1.3337
20000.0 7.0 0.6169 -0.5811 0.578 -0.2231 0.000210761 1.4464
25000.0 7.0 0.8107 -1.0662 1.0313 -0.3785 0.000288953 1.5689
30000.0 7.0 0.7225 -0.8183 0.7085 -0.2445 0.00039294 1.6474
35000.0 7.0 0.4487 -0.3374 0.2563 -0.0868 0.000510449 1.7018
40000.0 7.0 0.3516 -0.2606 0.2252 -0.0841 0.000601897 1.7418
45000.0 7.0 0.3318 -0.3144 0.3081 -0.1189 0.000676992 1.7723
50000.0 7.0 0.3375 -0.399 0.4112 -0.1591 0.000745504 1.7965
55000.0 7.0 0.3539 -0.4866 0.5097 -0.1961 0.000806636 1.816
60000.0 7.0 0.3749 -0.5725 0.6021 -0.2301 0.000864947 1.8321
65000.0 7.0 0.0212 0.4265 -0.4258 0.1457 0.00102523 1.8456
70000.0 7.0 0.007 0.4154 -0.4027 0.1355 0.0010839 1.8571
75000.0 7.0 -0.0015 0.3986 -0.3776 0.1255 0.00114186 1.867
80000.0 7.0 -0.0035 0.3697 -0.3404 0.1108 0.00119935 1.8756
85000.0 7.0 -0.0013 0.336 -0.3005 0.0957 0.00125667 1.8832
90000.0 7.0 0.0047 0.2973 -0.257 0.0795 0.00131386 1.8899
100000.0 7.0 0.0186 0.2197 -0.1699 0.0468 0.0014286 1.9013
3750.0 7.25 2.3003 -3.5547 3.1387 -1.0778 4.04551e-06 -2.1343
4000.0 7.25 1.959 -2.9172 2.5533 -0.8751 4.83824e-06 -1.8245
4250.0 7.25 1.8237 -2.6683 2.3216 -0.7939 5.82961e-06 -1.5532
4500.0 7.25 1.7731 -2.5865 2.2491 -0.7689 7.10454e-06 -1.314
4750.0 7.25 1.7661 -2.5843 2.2542 -0.7721 8.67784e-06 -1.1018
5000.0 7.25 1.5253 -1.8718 1.4612 -0.465 1.10845e-05 -0.9125
5250.0 7.25 1.3704 -1.4379 1.0058 -0.295 1.32891e-05 -0.7428
5500.0 7.25 1.1413 -0.8159 0.3688 -0.0616 1.56654e-05 -0.59
5750.0 7.25 0.8248 0.0019 -0.44 0.2273 1.82015e-05 -0.4519
6000.0 7.25 0.461 0.8843 -1.2715 0.5119 2.0889e-05 -0.3265
6250.0 7.25 0.1545 1.5642 -1.8599 0.697 2.37133e-05 -0.2122
6500.0 7.25 -0.0267 1.8931 -2.0765 0.7431 2.66731e-05 -0.1077
7000.0 7.25 -0.1223 1.9112 -1.9185 0.639 3.30205e-05 0.0762
7500.0 7.25 -0.094 1.7126 -1.632 0.5126 3.99689e-05 0.2327
8000.0 7.25 -0.06 1.5752 -1.4645 0.4421 4.75666e-05 0.3672
8500.0 7.25 -0.0461 1.5511 -1.458 0.4396 5.58321e-05 0.4838
9000.0 7.25 -0.0339 1.579 -1.5451 0.4813 6.47073e-05 0.5857
9500.0 7.25 0.0176 1.5157 -1.5564 0.5021 7.40089e-05 0.6755
10000.0 7.25 0.1336 1.2182 -1.2895 0.4161 8.32669e-05 0.7551
10500.0 7.25 0.2503 0.8507 -0.9007 0.2761 9.17574e-05 0.8261
11000.0 7.25 0.3336 0.5562 -0.5718 0.1566 9.9131e-05 0.8898
11500.0 7.25 0.4231 0.227 -0.2056 0.0269 0.000104596 0.9472
12000.0 7.25 0.5017 -0.0403 0.0629 -0.0578 0.00010895 0.9992
12500.0 7.25 0.5427 -0.1733 0.1807 -0.088 0.000114128 1.0465
13000.0 7.25 0.5597 -0.2337 0.2339 -0.1028 0.000119999 1.0896
13500.0 7.25 0.5649 -0.2619 0.2586 -0.1106 0.000126037 1.1291
14000.0 7.25 0.5654 -0.2779 0.2707 -0.1138 0.000132128 1.1655
14500.0 7.25 0.5664 -0.2957 0.2859 -0.1184 0.000138306 1.199
15000.0 7.25 0.5677 -0.3162 0.3057 -0.1251 0.000144551 1.23
15500.0 7.25 0.5655 -0.3289 0.3187 -0.1295 0.000150889 1.2588
16000.0 7.25 0.5651 -0.3451 0.3355 -0.1356 0.000157312 1.2855
16500.0 7.25 0.5648 -0.3598 0.3506 -0.1408 0.000163826 1.3104
17000.0 7.25 0.5672 -0.3799 0.3706 -0.1478 0.00017043 1.3337
20000.0 7.25 0.6231 -0.5821 0.5729 -0.22 0.000211908 1.4464
25000.0 7.25 0.8112 -1.0571 1.0175 -0.3726 0.000290409 1.5689
30000.0 7.25 0.7155 -0.7996 0.6882 -0.2368 0.000394632 1.6474
35000.0 7.25 0.4426 -0.3221 0.24 -0.0807 0.000511088 1.7018
40000.0 7.25 0.3366 -0.2233 0.1864 -0.0697 0.000601564 1.7418
45000.0 7.25 0.3074 -0.2548 0.2467 -0.0963 0.000675849 1.7723
50000.0 7.25 0.3075 -0.326 0.3364 -0.1315 0.000742879 1.7965
55000.0 7.25 0.3187 -0.4021 0.4235 -0.1644 0.000803263 1.816
60000.0 7.25 0.3349 -0.4781 0.5064 -0.1951 0.000861472 1.8321
3750.0 7.5 2.4063 -3.7548 3.3245 -1.1426 4.13532e-06 -2.1343
4000.0 7.5 2.0178 -3.0354 2.6692 -0.9171 4.93429e-06 -1.8245
4250.0 7.5 1.8463 -2.7081 2.3599 -0.8077 5.9111e-06 -1.5532
4500.0 7.5 1.7835 -2.6013 2.2622 -0.7735 7.16453e-06 -1.314
4750.0 7.5 1.7662 -2.5814 2.2498 -0.7703 8.713e-06 -1.1018
5000.0 7.5 1.5617 -1.9694 1.5625 -0.5026 1.11348e-05 -0.9125
5250.0 7.5 1.4041 -1.5391 1.1123 -0.3349 1.33482e-05 -0.7428
5500.0 7.5 1.2215 -1.0344 0.5895 -0.1418 1.57401e-05 -0.59
5750.0 7.5 0.9483 -0.3182 -0.1275 0.1168 1.82831e-05 -0.4519
6000.0 7.5 0.6092 0.5231 -0.9366 0.3989 2.09743e-05 -0.3265
6250.0 7.5 0.2806 1.2838 -1.6248 0.6255 2.38018e-05 -0.2122
6500.0 7.5 0.0502 1.7496 -1.9861 0.7257 2.67635e-05 -0.1077
7000.0 7.5 -0.1022 1.8992 -1.9446 0.6586 3.30852e-05 0.0762
7500.0 7.5 -0.0934 1.7418 -1.6917 0.5421 3.99979e-05 0.2327
8000.0 7.5 -0.0588 1.6076 -1.5338 0.4771 4.75281e-05 0.3672
8500.0 7.5 -0.0413 1.5826 -1.5352 0.4803 5.57161e-05 0.4838
9000.0 7.5 -0.0254 1.6088 -1.6273 0.526 6.45216e-05 0.5857
9500.0 7.5 0.0196 1.5733 -1.674 0.5612 7.3782e-05 0.6755
10000.0 7.5 0.1307 1.31 -1.4555 0.4953 8.31891e-05 0.7551
10500.0 7.5 0.2491 0.9498 -1.0827 0.3621 9.20499e-05 0.8261
11000.0 7.5 0.3274 0.6784 -0.7819 0.2517 9.99442e-05 0.8898
11500.0 7.5 0.3925 0.4277 -0.4926 0.1458 0.00010666 0.9472
12000.0 7.5 0.4659 0.1422 -0.1703 0.0308 0.000111387 0.9992
12500.0 7.5 0.5254 -0.0732 0.0521 -0.0407 0.000115879 1.0465
13000.0 7.5 0.5609 -0.2008 0.1788 -0.0794 0.000121274 1.0896
13500.0 7.5 0.5764 -0.2664 0.247 -0.1026 0.00012722 1.1291
14000.0 7.5 0.5807 -0.2976 0.28 -0.1147 0.000133314 1.1655
14500.0 7.5 0.5803 -0.3143 0.2965 -0.1204 0.000139464 1.199
15000.0 7.5 0.579 -0.3284 0.3104 -0.1253 0.000145657 1.23
15500.0 7.5 0.5702 -0.3238 0.305 -0.1228 0.000152052 1.2588
16000.0 7.5 0.5679 -0.3358 0.3179 -0.1274 0.00015847 1.2855
16500.0 7.5 0.5704 -0.3573 0.34 -0.1353 0.00016498 1.3104
17000.0 7.5 0.5731 -0.3785 0.3616 -0.143 0.000171585 1.3337
20000.0 7.5 0.6332 -0.5919 0.5761 -0.2199 0.000213169 1.4464
25000.0 7.5 0.8192 -1.0648 1.0199 -0.3724 0.000292035 1.5689
30000.0 7.5 0.7107 -0.786 0.6733 -0.2311 0.000396579 1.6474
35000.0 7.5 0.4327 -0.2976 0.2145 -0.0712 0.00051203 1.7018
40000.0 7.5 0.3239 -0.1907 0.152 -0.0568 0.000601572 1.7418
45000.0 7.5 0.2859 -0.201 0.1908 -0.0755 0.000675127 1.7723
50000.0 7.5 0.2856 -0.2715 0.28 -0.1106 0.000741382 1.7965
55000.0 7.5 0.2926 -0.3383 0.3581 -0.1403 0.000801289 1.816
60000.0 7.5 0.3043 -0.4035 0.4302 -0.167 0.000857235 1.8321
65000.0 7.5 -0.1089 0.6364 -0.6272 0.2196 0.000963856 1.8456
70000.0 7.5 -0.1362 0.6627 -0.6457 0.2255 0.00101802 1.8571
75000.0 7.5 -0.1568 0.6771 -0.6525 0.227 0.00107109 1.867
80000.0 7.5 -0.1734 0.6865 -0.656 0.2276 0.00112311 1.8756
85000.0 7.5 -0.1851 0.6874 -0.6514 0.2253 0.00117507 1.8832
90000.0 7.5 -0.1926 0.6802 -0.6387 0.2198 0.00122659 1.8899
100000.0 7.5 -0.2075 0.6716 -0.6219 0.213 0.00132954 1.9013
3750.0 7.75 2.5094 -3.9386 3.4901 -1.1994 4.22139e-06 -2.1343
4000.0 7.75 2.088 -3.1768 2.8071 -0.9669 5.03438e-06 -1.8245
4250.0 7.75 1.8744 -2.7588 2.4088 -0.8253 5.99973e-06 -1.5532
4500.0 7.75 1.7957 -2.6191 2.2781 -0.779 7.23267e-06 -1.314
4750.0 7.75 1.7708 -2.5866 2.2535 -0.7714 8.75585e-06 -1.1018
5000.0 7.75 1.6043 -2.0789 1.6757 -0.5446 1.11901e-05 -0.9125
5250.0 7.75 1.4281 -1.6116 1.1887 -0.3635 1.34069e-05 -0.7428
5500.0 7.75 1.2702 -1.1768 0.7373 -0.1965 1.58155e-05 -0.59
5750.0 7.75 1.048 -0.5837 0.136 0.0223 1.83739e-05 -0.4519
6000.0 7.75 0.7482 0.1763 -0.6075 0.2855 2.10725e-05 -0.3265
6250.0 7.75 0.4197 0.9597 -1.3371 0.5327 2.39073e-05 -0.2122
6500.0 7.75 0.1545 1.5293 -1.8137 0.6776 2.6867e-05 -0.1077
7000.0 7.75 -0.0715 1.8615 -1.947 0.6706 3.31752e-05 0.0762
7500.0 7.75 -0.0826 1.7385 -1.7139 0.5572 4.00403e-05 0.2327
8000.0 7.75 -0.055 1.6182 -1.5675 0.4959 4.75148e-05 0.3672
8500.0 7.75 -0.0359 1.5944 -1.5761 0.5037 5.56212e-05 0.4838
9000.0 7.75 -0.0197 1.6294 -1.6855 0.558 6.43376e-05 0.5857
9500.0 7.75 0.0375 1.5747 -1.7228 0.5929 7.35664e-05 0.6755
10000.0 7.75 0.1403 1.3579 -1.5689 0.5541 8.30324e-05 0.7551
10500.0 7.75 0.2673 0.9909 -1.2011 0.4249 9.21907e-05 0.8261
11000.0 7.75 0.3553 0.6996 -0.8849 0.3092 0.000100508 0.8898
11500.0 7.75 0.4135 0.4854 -0.6411 0.2196 0.000107928 0.9472
12000.0 7.75 0.4645 0.2674 -0.3807 0.1228 0.000113946 0.9992
12500.0 7.75 0.5165 0.0438 -0.1221 0.0296 0.000118345 1.0465
13000.0 7.75 0.5597 -0.1311 0.0677 -0.0339 0.00012303 1.0896
13500.0 7.75 0.588 -0.2496 0.1979 -0.0783 0.000128579 1.1291
14000.0 7.75 0.6009 -0.3175 0.2782 -0.1086 0.000134584 1.1655
14500.0 7.75 0.6026 -0.3482 0.3173 -0.1246 0.000140741 1.199
15000.0 7.75 0.6003 -0.3625 0.3348 -0.1319 0.000147008 1.23
15500.0 7.75 0.5966 -0.3716 0.3454 -0.1359 0.000153265 1.2588
16000.0 7.75 0.5962 -0.3863 0.3606 -0.1412 0.000159732 1.2855
16500.0 7.75 0.595 -0.3996 0.3747 -0.1463 0.000166237 1.3104
17000.0 7.75 0.599 -0.4236 0.3992 -0.1551 0.000172838 1.3337
20000.0 7.75 0.6506 -0.6183 0.5957 -0.2255 0.000214519 1.4464
25000.0 7.75 0.824 -1.066 1.0168 -0.3704 0.000293801 1.5689
30000.0 7.75 0.7093 -0.7798 0.6654 -0.228 0.000398734 1.6474
35000.0 7.75 0.4288 -0.2868 0.2028 -0.0666 0.000513191 1.7018
40000.0 7.75 0.3163 -0.1695 0.129 -0.048 0.000601844 1.7418
45000.0 7.75 0.2799 -0.1831 0.1711 -0.068 0.000674698 1.7723
50000.0 7.75 0.2704 -0.2313 0.2376 -0.0948 0.000739608 1.7965
55000.0 7.75 0.2736 -0.2891 0.3069 -0.1213 0.000798144 1.816
60000.0 7.75 0.2824 -0.3487 0.3737 -0.1462 0.000854957 1.8321
65000.0 7.75 0.0044 0.5096 -0.5286 0.1867 0.00101091 1.8456
70000.0 7.75 -0.0288 0.5469 -0.5558 0.1953 0.00106564 1.8571
75000.0 7.75 -0.0557 0.5735 -0.5731 0.2003 0.0011192 1.867
80000.0 7.75 -0.0789 0.5961 -0.5888 0.2053 0.00117164 1.8756
85000.0 7.75 -0.0967 0.6084 -0.5938 0.2061 0.00122396 1.8832
90000.0 7.75 -0.1111 0.6154 -0.5946 0.2056 0.00127581 1.8899
100000.0 7.75 -0.1385 0.6311 -0.5997 0.2062 0.00137921 1.9013
3750.0 8.0 2.5989 -4.0818 3.6112 -1.2392 4.31033e-06 -2.1343
4000.0 8.0 2.1676 -3.3345 2.9592 -1.0212 5.13726e-06 -1.8245
4250.0 8.0 1.9098 -2.825 2.473 -0.8485 6.09478e-06 -1.5532
4500.0 8.0 1.8129 -2.6473 2.305 -0.7887 7.30825e-06 -1.314
4750.0 8.0 1.7766 -2.5921 2.2575 -0.7727 8.80699e-06 -1.1018
5000.0 8.0 1.656 -2.2106 1.8134 -0.596 1.12524e-05 -0.9125
5250.0 8.0 1.4671 -1.7158 1.2956 -0.4028 1.34675e-05 -0.7428
5500.0 8.0 1.3242 -1.3257 0.8903 -0.2526 1.58928e-05 -0.59
5750.0 8.0 1.1385 -0.8223 0.3734 -0.063 1.84716e-05 -0.4519
6000.0 8.0 0.8718 -0.1382 -0.304 0.1791 2.11822e-05 -0.3265
6250.0 8.0 0.5617 0.6179 -1.0231 0.4276 2.40243e-05 -0.2122
6500.0 8.0 0.2744 1.2648 -1.5938 0.6114 2.69882e-05 -0.1077
7000.0 8.0 -0.0315 1.8047 -1.9345 0.6784 3.3284e-05 0.0762
7500.0 8.0 -0.0684 1.7254 -1.725 0.5681 4.0115e-05 0.2327
8000.0 8.0 -0.0579 1.6357 -1.5975 0.5102 4.75244e-05 0.3672
8500.0 8.0 -0.0284 1.5843 -1.5798 0.5098 5.55539e-05 0.4838
9000.0 8.0 -0.0075 1.6139 -1.6899 0.5663 6.4185e-05 0.5857
9500.0 8.0 0.0529 1.5651 -1.7447 0.6106 7.336e-05 0.6755
10000.0 8.0 0.1635 1.3506 -1.6102 0.5831 8.2847e-05 0.7551
10500.0 8.0 0.3006 0.9795 -1.255 0.4622 9.22341e-05 0.8261
11000.0 8.0 0.4016 0.6595 -0.9157 0.339 0.000100903 0.8898
11500.0 8.0 0.4709 0.4258 -0.6584 0.2448 0.000108779 0.9472
12000.0 8.0 0.5202 0.2342 -0.4344 0.1616 0.000115783 0.9992
12500.0 8.0 0.5528 0.0645 -0.2228 0.0818 0.000121208 1.0465
13000.0 8.0 0.5817 -0.0924 -0.0323 0.0121 0.000125545 1.0896
13500.0 8.0 0.6067 -0.2219 0.1192 -0.0409 0.000130446 1.1291
14000.0 8.0 0.6257 -0.3247 0.2438 -0.0868 0.000136062 1.1655
14500.0 8.0 0.6329 -0.3866 0.3274 -0.1209 0.000142124 1.199
15000.0 8.0 0.6304 -0.4123 0.3677 -0.1391 0.000148365 1.23
15500.0 8.0 0.6246 -0.422 0.3859 -0.1481 0.000154601 1.2588
16000.0 8.0 0.619 -0.4265 0.3935 -0.1517 0.000161051 1.2855
16500.0 8.0 0.5965 -0.3912 0.3602 -0.1398 0.000167621 1.3104
17000.0 8.0 0.6179 -0.4539 0.4225 -0.1621 0.000174216 1.3337
20000.0 8.0 0.6635 -0.6361 0.6076 -0.2286 0.000215983 1.4464
25000.0 8.0 0.8329 -1.0762 1.0223 -0.3715 0.000295696 1.5689
30000.0 8.0 0.7077 -0.7737 0.6582 -0.2252 0.00040109 1.6474
35000.0 8.0 0.4272 -0.2815 0.1968 -0.0644 0.000514552 1.7018
40000.0 8.0 0.3123 -0.1569 0.1151 -0.0426 0.00060233 1.7418
45000.0 8.0 0.2729 -0.1624 0.1484 -0.0593 0.000674551 1.7723
50000.0 8.0 0.2606 -0.2035 0.2078 -0.0835 0.000738816 1.7965
55000.0 8.0 0.2607 -0.2542 0.2699 -0.1075 0.000796783 1.816
60000.0 8.0 0.2664 -0.3063 0.3292 -0.1296 0.00085216 1.8321
3750.0 8.25 2.6764 -4.1766 3.6755 -1.2568 4.39198e-06 -2.1343
4000.0 8.25 2.255 -3.5041 3.1207 -1.0787 5.2421e-06 -1.8245
4250.0 8.25 1.954 -2.9098 2.5554 -0.8783 6.19568e-06 -1.5532
4500.0 8.25 1.8324 -2.6789 2.3348 -0.7993 7.39162e-06 -1.314
4750.0 8.25 1.7801 -2.5899 2.2532 -0.7709 8.86713e-06 -1.1018
5000.0 8.25 1.7185 -2.371 1.9835 -0.6601 1.13219e-05 -0.9125
5250.0 8.25 1.4978 -1.7946 1.3754 -0.432 1.35316e-05 -0.7428
5500.0 8.25 1.3565 -1.4187 0.9866 -0.2882 1.59688e-05 -0.59
5750.0 8.25 1.1866 -0.9644 0.5218 -0.1181 1.85709e-05 -0.4519
6000.0 8.25 0.9769 -0.4104 -0.0372 0.0844 2.13023e-05 -0.3265
6250.0 8.25 0.6953 0.288 -0.7118 0.3208 2.41554e-05 -0.2122
6500.0 8.25 0.4049 0.9658 -1.3323 0.528 2.71266e-05 -0.1077
7000.0 8.25 0.0279 1.7013 -1.8786 0.6717 3.34208e-05 0.0762
7500.0 8.25 -0.0509 1.7064 -1.7317 0.5777 4.0216e-05 0.2327
8000.0 8.25 -0.0388 1.5932 -1.5656 0.5028 4.75714e-05 0.3672
8500.0 8.25 -0.0176 1.5529 -1.5503 0.5009 5.55153e-05 0.4838
9000.0 8.25 0.0032 1.5836 -1.6626 0.5587 6.40548e-05 0.5857
9500.0 8.25 0.0621 1.5514 -1.7441 0.6151 7.31586e-05 0.6755
10000.0 8.25 0.1799 1.3414 -1.6319 0.6002 8.26395e-05 0.7551
10500.0 8.25 0.3305 0.9621 -1.2892 0.4889 9.21632e-05 0.8261
11000.0 8.25 0.4568 0.5809 -0.8939 0.3467 0.000101176 0.8898
11500.0 8.25 0.5425 0.308 -0.6012 0.2402 0.000109408 0.9472
12000.0 8.25 0.6081 0.0854 -0.352 0.1481 0.000116963 0.9992
12500.0 8.25 0.6445 -0.0753 -0.156 0.0741 0.000123601 1.0465
13000.0 8.25 0.6559 -0.1842 -0.0085 0.0172 0.000128625 1.0896
13500.0 8.25 0.6627 -0.2762 0.1144 -0.0289 0.000133018 1.1291
14000.0 8.25 0.6705 -0.3618 0.2265 -0.0701 0.000138017 1.1655
14500.0 8.25 0.6749 -0.4317 0.3251 -0.109 0.000143731 1.199
15000.0 8.25 0.672 -0.4737 0.3949 -0.14 0.00014985 1.23
15500.0 8.25 0.6625 -0.4861 0.4273 -0.1567 0.000156131 1.2588
16000.0 8.25 0.6526 -0.4885 0.4428 -0.1661 0.000162533 1.2855
16500.0 8.25 0.6456 -0.4911 0.4515 -0.171 0.000168995 1.3104
17000.0 8.25 0.642 -0.4971 0.4587 -0.1737 0.000175749 1.3337
20000.0 8.25 0.6858 -0.6755 0.6412 -0.2397 0.00021754 1.4464
25000.0 8.25 0.838 -1.0797 1.0228 -0.3711 0.000297722 1.5689
30000.0 8.25 0.7071 -0.7694 0.6525 -0.2229 0.000403618 1.6474
35000.0 8.25 0.428 -0.2817 0.1962 -0.064 0.000516078 1.7018
40000.0 8.25 0.3031 -0.1344 0.0927 -0.0346 0.000603027 1.7418
45000.0 8.25 0.2695 -0.1498 0.1339 -0.0536 0.000674638 1.7723
50000.0 8.25 0.2549 -0.1847 0.1867 -0.0754 0.000737976 1.7965
55000.0 8.25 0.2523 -0.2292 0.2426 -0.0971 0.000795767 1.816
60000.0 8.25 0.2557 -0.2752 0.2959 -0.1172 0.000849654 1.8321
65000.0 8.25 0.0448 0.44 -0.4686 0.1668 0.00100503 1.8456
70000.0 8.25 0.009 0.4857 -0.5049 0.1787 0.00105806 1.8571
75000.0 8.25 -0.0218 0.5245 -0.5357 0.1889 0.00110972 1.867
80000.0 8.25 -0.0489 0.5579 -0.5626 0.198 0.00116025 1.8756
85000.0 8.25 -0.0717 0.5837 -0.5819 0.2042 0.00120996 1.8832
90000.0 8.25 -0.0913 0.6045 -0.597 0.2089 0.00125948 1.8899
100000.0 8.25 -0.1298 0.6493 -0.6323 0.2206 0.00135753 1.9013
3750.0 8.5 2.7306 -4.2073 3.6715 -1.2487 4.46791e-06 -2.1343
4000.0 8.5 2.3474 -3.6769 3.2817 -1.1351 5.34792e-06 -1.8245
4250.0 8.5 2.0078 -3.0136 2.6558 -0.9144 6.30174e-06 -1.5532
4500.0 8.5 1.8554 -2.7174 2.3712 -0.8124 7.48319e-06 -1.314
4750.0 8.5 1.7909 -2.6036 2.2652 -0.775 8.93579e-06 -1.1018
5000.0 8.5 1.7062 -2.3189 1.9184 -0.6335 1.13957e-05 -0.9125
5250.0 8.5 1.5396 -1.8974 1.4797 -0.4701 1.36025e-05 -0.7428
5500.0 8.5 1.3875 -1.503 1.0728 -0.3198 1.60451e-05 -0.59
5750.0 8.5 1.2513 -1.1353 0.6938 -0.1802 1.86711e-05 -0.4519
6000.0 8.5 1.0661 -0.6439 0.1944 0.0015 2.14305e-05 -0.3265
6250.0 8.5 0.8147 -0.0109 -0.4261 0.2214 2.4304e-05 -0.2122
6500.0 8.5 0.5378 0.6526 -1.0498 0.4349 2.72838e-05 -0.1077
7000.0 8.5 0.1065 1.5509 -1.7778 0.6494 3.35805e-05 0.0762
7500.0 8.5 -0.0292 1.6832 -1.74 0.5895 4.03453e-05 0.2327
8000.0 8.5 -0.0265 1.5682 -1.5497 0.5002 4.76487e-05 0.3672
8500.0 8.5 -0.0038 1.5079 -1.5016 0.4836 5.55134e-05 0.4838
9000.0 8.5 0.014 1.5391 -1.6077 0.5376 6.39597e-05 0.5857
9500.0 8.5 0.0679 1.5267 -1.7141 0.6041 7.29779e-05 0.6755
10000.0 8.5 0.1829 1.3472 -1.6502 0.6109 8.24252e-05 0.7551
10500.0 8.5 0.3504 0.9531 -1.3151 0.5081 9.20438e-05 0.8261
11000.0 8.5 0.4985 0.5286 -0.8886 0.3578 0.000101327 0.8898
11500.0 8.5 0.6117 0.1795 -0.5185 0.2229 0.000109912 0.9472
12000.0 8.5 0.6978 -0.0909 -0.2254 0.1154 0.000117843 0.9992
12500.0 8.5 0.7546 -0.2944 0.0096 0.027 0.000125165 1.0465
