Teff log(g) filter a1 a2 a3 a4
2300 4.0 i 2.208121312805176 -3.855165868411372 4.621648192645668 -1.708366207909931
2300 4.5 i 1.7126468318760244 -2.6999830168573045 3.4791572057775193 -1.320697794840486
2300 5.0 i 1.2297433446062707 -1.5949748637524979 2.3952663522088113 -0.9469336945100828
2300 5.5 i 1.4116045586162393 -1.784534996796855 2.3414479362953093 -0.8906103822516132
2300 6.0 i 1.1457456135674888 -1.1404901259374787 1.704863147524861 -0.6797515572995981
2400 4.0 i 1.3660500862155298 -1.6941779585900396 2.5129279558286517 -1.010279855031073
2400 4.5 i 1.0356198138824957 -1.0420453616929013 1.9334534182118583 -0.8205957847328107
2400 5.0 i 0.7316248015579327 -0.2684201554472493 1.1266331800192644 -0.5401854526361762
2400 5.5 i 0.6694250320843558 -0.040992665430123726 0.809104160137348 -0.4166584708877375
2400 6.0 i 0.7492586447148522 -0.12940309615674686 0.7645256085415191 -0.37792561770109
2500 4.0 i 1.1236106074960897 -0.5897835978140898 1.1429158893618871 -0.5070941311505234
2500 4.5 i 0.7241537843474734 0.00041126856542983425 0.7725653542557468 -0.40985963690719984
2500 5.0 i 0.4712687899788793 0.4135056792866228 0.4511855958468268 -0.3058776370114444
2500 5.5 i 0.2357204530957136 1.1310190873009418 -0.34789371545982967 -0.02935028311704071
2500 6.0 i 0.4619062951476549 0.6755002678831676 -0.02171417236019019 -0.12015035722190599
2600 4.0 i 1.8934653906513241 -1.765821427282063 1.8551802663752435 -0.6881965072292304
2600 4.5 i 0.7020809867082612 0.5617974995889965 -0.08517817540623332 -0.075097245920949
2600 5.0 i 0.3334378255134255 1.1173743216166094 -0.438331754561413 0.020539479876442477
2600 5.5 i 0.33054486627498236 0.9797389368792394 -0.2551098883445826 -0.04242886586614536
2600 6.0 i 0.3293303887746099 0.863302081684637 -0.10801290356570799 -0.0939459397836525
2700 4.0 i 3.3830309844996864 -4.786341151363325 4.415529917969082 -1.5098963537303445
2700 4.5 i 1.6164845948758586 -1.0491295206114948 1.066947112970242 -0.402977768309446
2700 5.0 i 0.5770346395070178 1.027304811546461 -0.6888010077676663 0.1590294416494915
2700 5.5 i 0.2847762978190922 1.4481754897680863 -0.9323296861941505 0.2205267922834356
2700 6.0 i 0.2611631429593276 1.3519526943583213 -0.7718937247985481 0.15995802820085947
2800 4.0 i 5.214903638317508 -8.77346605202281 8.020334742059488 -2.712026876472302
2800 4.5 i 2.9806371192289753 -3.9203819100512245 3.5559801468643784 -1.211360780250977
2800 5.0 i 1.4891096181168637 -0.7672299581958973 0.7405350745477368 -0.27950279164366676
2800 5.5 i 0.7726870783966658 0.668357318210187 -0.47901460774361393 0.11489187276102324
2900 4.0 i 6.3015292991986644 -11.267478042104205 10.346677337472297 -3.504098006130426
2900 4.5 i 3.9682439638854214 -6.129141179516296 5.545262959489728 -1.8738959089472496
2900 5.0 i 2.4347825414517765 -2.796649955035891 2.4899900474860606 -0.8459525675453773
2900 5.5 i 1.4864250327406199 -0.8140300513644048 0.7607446735306075 -0.28108693134692014
2900 6.0 i 0.8334440119798121 0.47712159773919693 -0.291325091869062 0.04647264671949781
3000 4.0 i 6.8832688861272215 -12.692929216119722 11.727401140777609 -3.9859993751717853
3000 4.5 i 4.7797977380995755 -8.009636105378755 7.291962283897092 -2.46738890242617
3000 5.5 i 2.065308861900733 -2.0723026933229867 1.8215321617962743 -0.6207122051613706
3000 6.0 i 1.3076939902218667 -0.49649663537010835 0.4687152546416118 -0.1850315873686615
3100 4.0 i 7.514356095246721 -14.176022207457404 13.155493594594772 -4.480746028496877
3100 4.5 i 5.3867072619277865 -9.469684982765383 8.687966364986572 -2.950708351468404
3100 5.0 i 3.6558596865300674 -5.607018602637045 5.028083450919542 -1.6940452534773833
3100 5.5 i 2.5376503065071168 -3.145392361596017 2.756957719908201 -0.9270435594857397
3100 6.0 i 1.770042470085246 -1.5047974369531167 1.3102078300950921 -0.4533582851547915
3200 4.0 i 8.66236948001136 -16.8333566168764 15.730951216585975 -5.3769307534981206
3200 4.5 i 6.380461514904613 -11.82996482876874 10.987894557616555 -3.7567733309693745
3200 5.0 i 4.298377471952224 -7.145986556102292 6.497741690672755 -2.2035292334303853
3200 5.5 i 3.0122011138293865 -4.26023796935357 3.770673376709205 -1.2681112432144732
3200 6.0 i 2.1325522992847223 -2.325105612771175 2.0042271831583234 -0.6763834874419411
3300 4.0 i 9.352708663209544 -18.470071089325245 17.33687361525892 -5.937318100846541
3300 4.5 i 7.035187641254417 -13.402096454519265 12.530215318360728 -4.2985513468233485
3300 5.0 i 4.910796008491507 -8.627659126634496 7.937063410018794 -2.707758172837865
3300 5.5 i 3.501537334367113 -5.431706538941512 4.869663306393798 -1.6450182516042737
3300 6.0 i 2.5392166876141657 -3.2684954726750535 2.843509297024218 -0.9547719154773813
3400 4.0 i 9.932952558522732 -19.9280133594539 18.80945017577701 -6.458902824257526
3400 4.5 i 7.466634353500131 -14.497059131809785 13.637457665035038 -4.694206287290626
3400 5.0 i 5.260041499055772 -9.51005617807909 8.809799628506086 -3.016730225922458
3400 5.5 i 3.8161409195552434 -6.203209637069606 5.596494120410818 -1.8948027084280072
3400 6.0 i 2.8776722593041293 -4.066791724887164 3.5590867144024636 -1.1925181334469432
3500 4.0 i 10.766264471321051 -21.99799350105096 20.87743965996927 -7.186142347223153
3500 4.5 i 7.86720043876397 -15.533877750728422 14.69526902779121 -5.073430896929997
3500 5.0 i 5.507134508996074 -10.162871616187655 9.469653875763735 -3.253216917228737
3500 5.5 i 4.0237247673505525 -6.7343637967325325 6.103915916361907 -2.0705373314020163
3500 6.0 i 3.1084553488958817 -4.625616297285319 4.060964141126809 -1.3588998676409416
3600 4.0 i 11.430514021664772 -23.66035386975254 22.53773717067266 -7.7646364375819745
3600 4.5 i 8.211100165056527 -16.429926325384418 15.608127706565964 -5.398424739121918
3600 5.0 i 5.675851216610599 -10.62438438108367 9.941191216066393 -3.4225973397971057
3600 5.5 i 4.183029756046021 -7.1567459255876 6.517915919503199 -2.2162197493109286
3600 6.0 i 3.2828784696275406 -5.064895184013896 4.46432587842524 -1.494568467397175
3700 4.0 i 11.759190961610795 -24.54232263156867 23.442852158536493 -8.075394659328651
3700 4.5 i 8.455975641004578 -17.08031555913043 16.274161082078276 -5.632608354150964
3700 5.0 i 5.800783225067653 -10.968842637566492 10.2943471432411 -3.548516299882439
3700 5.5 i 4.277394743940916 -7.428804340076486 6.790736964545381 -2.313009331737056
3700 6.0 i 3.373426086142348 -5.311143551256992 4.692350374845632 -1.5713803008403593
3800 4.0 i 11.77573877473563 -24.741256935973436 23.723173910901448 -8.173044401545418
3800 4.5 i 8.490179602150729 -17.233997482709025 16.457527473624936 -5.69390695567066
3800 5.0 i 5.914704300098289 -11.294006699424573 10.632094232783512 -3.6676586425990347
3800 5.5 i 4.351642653938804 -7.640481330031022 7.001776040544346 -2.3867557634354477
3800 6.0 i 3.4423928246915105 -5.508051459152857 4.878487408935443 -1.634518309112031
3900 4.0 i 11.98141446473007 -25.396561046410216 24.442948503454243 -8.422179968066194
3900 4.5 i 8.442802686049614 -17.250925412154047 16.53835198105243 -5.721414593692851
3900 5.0 i 5.890721018711457 -11.282377544047277 10.640872251815317 -3.6682355783334937
3900 5.5 i 4.405345214814213 -7.814888064688724 7.185469809632533 -2.451236630563113
3900 6.0 i 3.538071983911018 -5.7739995533252095 5.1419045163857104 -1.726298357630502
4000 4.0 i 11.784624258746526 -25.100926506160913 24.245148518439578 -8.354266854713646
4000 4.5 i 8.358437254511761 -17.184781580873256 16.545411111606484 -5.720476743169036
4000 5.0 i 5.827616190440624 -11.232832242998727 10.643506301603562 -3.669189599385759
4000 5.5 i 4.387826892516972 -7.827125462254601 7.222322916825086 -2.464769303700003
4000 6.0 i 3.555225659192949 -5.887370348819092 5.278020015379966 -1.7770744109365
4100 4.0 i 11.661316772763891 -25.000826930371307 24.265960243319142 -8.375278632938695
4100 4.5 i 7.860984332862791 -16.19138139062259 15.688899385871334 -5.425866598559351
4100 5.0 i 5.7171252572830475 -11.102285074747988 10.59657428865655 -3.6556928007865315
4100 5.5 i 4.378424789340945 -7.872516702201025 7.309730369636383 -2.4975615775898867
4100 6.0 i 3.5149221692369808 -5.841757315779055 5.2581324133832394 -1.7723113749854258
