Teff log(g) filter a1 a2 a3 a4
2300 4.0 kg5 3.1197215626917796 -6.301763141411874 6.956026944912386 -2.431753978275204
2300 4.5 kg5 2.580896239872927 -4.9503880449565525 5.544355419369506 -1.933294918841537
2300 5.0 kg5 1.7983435583481522 -3.127134475276054 3.7644469952820763 -1.3211428027030951
2300 5.5 kg5 2.038374922895251 -3.305496523228745 3.6080400968718536 -1.221825070265593
2300 6.0 kg5 1.729945507415254 -2.6189644725178938 2.958819401145183 -1.009177059512105
2400 4.0 kg5 1.9782036816516049 -3.5779427814447105 4.408372364844276 -1.580441582493677
2400 4.5 kg5 1.6816223420858036 -3.0005751178189266 3.8243152800135696 -1.3591433127305608
2400 5.0 kg5 1.3903504107373568 -2.290168134377774 3.110410619294912 -1.1230424284730744
2400 5.5 kg5 1.1396537995092746 -1.4933871322229402 2.1770020443728324 -0.7796749349898907
2400 6.0 kg5 1.2351646046435227 -1.6041916835216095 2.138877630894329 -0.7425255688003003
2500 4.0 kg5 1.3127575425850293 -1.638754098459756 2.3789789641155967 -0.8735224707141314
2500 4.5 kg5 1.1210981258852561 -1.4528388412401183 2.263981183913449 -0.8147566006267459
2500 5.0 kg5 1.0338926282463579 -1.4727089019549422 2.308698807607368 -0.8067538066516445
2500 5.5 kg5 0.8321093884485906 -0.8839933382192758 1.635271668040278 -0.5671054900056
2500 6.0 kg5 1.0313189091052584 -1.2368602530265151 1.8950041653476557 -0.6627988467912403
2600 4.0 kg5 1.2948414309466432 -1.191517765473881 1.7410674682846092 -0.6441580512632512
2600 4.5 kg5 0.6685007356802377 -0.21218847529397733 1.039898904415973 -0.4149936729818494
2600 5.0 kg5 0.582444664212592 -0.28376071275958986 1.1710546517039149 -0.4294505595572983
2600 5.5 kg5 0.8390811661557143 -1.0031910827698662 1.8093300681435738 -0.6053359689492084
2600 6.0 kg5 0.8519053558603399 -0.899780675353031 1.4795960488341116 -0.41816425697384485
2700 4.0 kg5 2.0100202555310807 -2.4940447188354216 2.7744266418783408 -0.9824740017896817
2700 4.5 kg5 0.9667871335448036 -0.5180934436712962 1.1201064347984195 -0.4332450737089261
2700 5.0 kg5 0.5162920853793618 0.07279542565816305 0.7745265146570699 -0.31289422341440676
2700 5.5 kg5 0.505709637081296 -0.15159914798529636 1.032246994723768 -0.359474502094031
2700 6.0 kg5 0.6099762096757109 -0.4699265955021615 1.2581205908455697 -0.3828967632913881
2800 4.0 kg5 3.1390389798712794 -4.823178509571856 4.817059184291504 -1.6654664029455781
2800 4.5 kg5 1.668559761597303 -1.8456987762518393 2.2054719011557697 -0.7964323738112995
2800 5.0 kg5 0.8556293730081876 -0.3895011179371038 1.043393534513603 -0.40988215800592487
2800 5.5 kg5 0.5632670093792506 -0.07170501393747948 0.8970372995593813 -0.3459287519866029
2900 4.0 kg5 3.7769905108174773 -6.200884209209859 6.0488800882897555 -2.081636652509475
2900 4.5 kg5 2.1649523821405237 -2.8250498049306674 3.016447949466274 -1.069801440675567
2900 5.0 kg5 1.2724218068271655 -1.1120858562971094 1.5837715411636133 -0.5978731515603987
2900 5.5 kg5 0.865524473078324 -0.5723594892586547 1.301224012496311 -0.5136360802439773
2900 6.0 kg5 0.7119252653430157 -0.6278150198813276 1.5613352219744308 -0.5990077066586086
3000 4.0 kg5 4.095362186225522 -6.964298936072321 6.773463890764532 -2.3339612996841987
3000 4.5 kg5 2.5941997571437208 -3.7180628071888737 3.788311470474415 -1.3325666832482193
3000 5.5 kg5 1.0172856499866794 -0.6960566818678148 1.2891856622585576 -0.5230074453840463
3000 6.0 kg5 0.7255211823924006 -0.42922221222604456 1.2916807425086037 -0.548496684723493
3100 4.0 kg5 4.400024062549398 -7.723496530946685 7.529852877449479 -2.5995215174143715
3100 4.5 kg5 2.9452936750146015 -4.501126869161254 4.501556470253481 -1.579843243121031
3100 5.0 kg5 1.8698828942033607 -2.198471442898656 2.4036087488309406 -0.8788175911054782
3100 5.5 kg5 1.1659855141682356 -0.8264737810778888 1.270540990932047 -0.5175427544350691
3100 6.0 kg5 0.7725966287388171 -0.2575954646170827 0.9705776349574488 -0.4502734925227182
3200 4.0 kg5 5.011277029479317 -9.246447065378948 9.079019288075214 -3.1499746177164876
3200 4.5 kg5 3.580610569856857 -6.00350400134729 5.970385785075576 -2.101106796450213
3200 5.0 kg5 2.2614084523137072 -3.0292083557372718 3.1353849997183967 -1.1321393740685872
3200 5.5 kg5 1.3909573097644339 -1.1583595386608736 1.4409192396824644 -0.5671470150425741
3200 6.0 kg5 0.851168833382407 -0.1472517998011338 0.6607181524572856 -0.3328818068999848
3300 4.0 kg5 5.2993888826629005 -10.098075631726498 10.020560489758546 -3.496809688725153
3300 4.5 kg5 3.8956887929940955 -6.80297993388465 6.786324888952506 -2.39831061191085
3300 5.0 kg5 2.6394984587997934 -3.873793719734013 3.9128198816891584 -1.4043589462473118
3300 5.5 kg5 1.7477181152695649 -1.8480324439521156 1.9809913880415315 -0.7428240956983994
3300 6.0 kg5 1.0874518044073425 -0.4465221974764778 0.7455117620080381 -0.3396420155255282
3400 4.0 kg5 5.647674315002307 -11.09934155221611 11.10703397785012 -3.8958748702088952
3400 4.5 kg5 4.084291476305719 -7.340218967423965 7.366494933753315 -2.617049519435775
3400 5.0 kg5 2.8192338170654656 -4.292330510490329 4.298377933904975 -1.541395030619673
3400 5.5 kg5 1.9901316173578487 -2.3195885308959405 2.33778255611177 -0.8549500825978331
3400 6.0 kg5 1.367825091370975 -0.9069907957728426 1.0066933581103463 -0.4028170865567659
3500 4.0 kg5 6.313729501554382 -12.733518898997461 12.725317264947927 -4.463353332001793
3500 4.5 kg5 4.3946267514667685 -8.12645974142211 8.161938425408565 -2.905224357379033
3500 5.0 kg5 3.0196779102252043 -4.769537153554207 4.747472173945906 -1.7004478609521103
3500 5.5 kg5 2.200033938164666 -2.7544075292518553 2.6835291511317916 -0.9647202723966963
3500 6.0 kg5 1.6232238581034122 -1.3788441780918592 1.3230148535148134 -0.48840432662276495
3600 4.0 kg5 6.804534211545085 -13.870717711436392 13.793142505803655 -4.818275744949079
3600 4.5 kg5 4.72606676056578 -8.902183792231767 8.898066871892505 -3.1591711978082273
3600 5.0 kg5 3.223785759678952 -5.234183894292433 5.16751591306204 -1.8433830413094277
3600 5.5 kg5 2.413587570525458 -3.2212185196028718 3.079555099662483 -1.0936234681589032
3600 6.0 kg5 1.8768912392297024 -1.9047915125933905 1.7325310275307737 -0.6116418557548556
3700 4.0 kg5 7.156852355391548 -14.673344192246711 14.516082088228003 -5.037718617908823
3700 4.5 kg5 5.128507172609664 -9.808072021975672 9.729440032508226 -3.433507168630242
3700 5.0 kg5 3.5054283574583014 -5.86569008628362 5.740429237462184 -2.03485708331659
3700 5.5 kg5 2.6256579347126396 -3.6961185776607297 3.4896835802707242 -1.2263345470660394
3700 6.0 kg5 2.0827281056838904 -2.3511893534082646 2.0950343746339706 -0.7230346788791521
3800 4.0 kg5 7.1363052470219275 -14.66744289506117 14.478958648534528 -4.984364078667922
3800 4.5 kg5 5.302628593721462 -10.194029676772839 10.053330393072285 -3.5196409844083036
3800 5.0 kg5 3.7900243782785723 -6.511462817848111 6.3192768009836335 -2.2208761130682833
