Teff log(g) a1 a2 a3 a4 I1 beaming
5500.0 5.75 0.2989 1.1819 -1.5344 0.5973 1.60955e-05 -0.1683
5750.0 5.75 -0.0071 1.8276 -2.0578 0.7495 1.83924e-05 -0.0526
6000.0 5.75 -0.1317 1.9738 -2.06 0.7111 2.07919e-05 0.0522
6250.0 5.75 -0.1576 1.8743 -1.8283 0.594 2.32926e-05 0.1477
6500.0 5.75 -0.1276 1.6485 -1.4886 0.4447 2.58986e-05 0.2348
7000.0 5.75 -0.0108 1.1228 -0.7984 0.1596 3.14111e-05 0.3881
7500.0 5.75 0.0944 0.7406 -0.346 -0.0188 3.73553e-05 0.5183
8000.0 5.75 0.1441 0.5892 -0.1962 -0.0747 4.3707e-05 0.6302
8500.0 5.75 0.1737 0.5481 -0.2117 -0.0577 5.03352e-05 0.7271
9000.0 5.75 0.2788 0.3128 -0.052 -0.092 5.69084e-05 0.8118
9500.0 5.75 0.4247 -0.094 0.3101 -0.1989 6.26322e-05 0.8864
10000.0 5.75 0.5279 -0.3667 0.4969 -0.229 6.64857e-05 0.9526
10500.0 5.75 0.5499 -0.4036 0.4623 -0.192 7.00946e-05 1.0116
11000.0 5.75 0.5506 -0.4078 0.4497 -0.1832 7.4536e-05 1.0646
11500.0 5.75 0.5486 -0.4072 0.4395 -0.1781 7.91265e-05 1.1123
12000.0 5.75 0.5504 -0.4197 0.4429 -0.1775 8.37102e-05 1.1556
12500.0 5.75 0.55 -0.4323 0.4504 -0.1789 8.83012e-05 1.1949
13000.0 5.75 0.5507 -0.4498 0.4657 -0.1838 9.29491e-05 1.2309
13500.0 5.75 0.5506 -0.4654 0.4807 -0.189 9.76307e-05 1.2638
14000.0 5.75 0.5509 -0.4825 0.4981 -0.1952 0.000102335 1.2942
14500.0 5.75 0.5512 -0.4985 0.5145 -0.2011 0.000107067 1.3221
15000.0 5.75 0.5517 -0.514 0.5305 -0.2069 0.00011183 1.348
15500.0 5.75 0.5524 -0.5291 0.5462 -0.2125 0.000116624 1.3721
16000.0 5.75 0.5538 -0.5453 0.5633 -0.2189 0.000121455 1.3944
16500.0 5.75 0.5559 -0.5616 0.5796 -0.2247 0.00012633 1.4153
17000.0 5.75 0.5117 -0.4656 0.4805 -0.1878 0.000131258 1.4347
20000.0 5.75 0.6175 -0.7653 0.7814 -0.2966 0.000161919 1.5292
25000.0 5.75 0.8194 -1.2198 1.1922 -0.4348 0.000219466 1.6323
