Teff log(g) filter a1 a2 a3 a4
2300 4.0 g 1.0617828257509518 -1.9266248485267696 3.008517469324517 -1.0324125630607075
2300 4.5 g 1.0440209028606298 -1.7906976486535846 2.7831477867001726 -0.9482552239228971
2300 5.0 g 0.8182345600419222 -1.2061386153009563 2.161112109660883 -0.7265962927192847
2300 5.5 g 1.1896504087371407 -1.6311965321661783 2.271224106622173 -0.74724734531718
2300 6.0 g 1.1367304558891569 -1.3936298620664227 1.9717261802721664 -0.6467788898923266
2400 4.0 g 0.49636468819417856 -0.4945848181258137 1.6945245525056642 -0.6282956873046983
2400 4.5 g 0.7435642947103195 -1.2752681758933888 2.43442166591029 -0.8397123244821286
2400 5.0 g 0.6053634323256912 -0.861957280803967 1.9812541096505618 -0.6949562115194025
2400 5.5 g 0.6088858232808206 -0.6386072093513737 1.5897704740363685 -0.5340144049564379
2400 6.0 g 0.7848878695065468 -0.809736367107537 1.5652930632507962 -0.5036567085941976
2500 4.0 g 0.6400269970638984 -0.3793323201980414 1.3891491269857426 -0.5299634635308739
2500 4.5 g 0.39027802400799105 -0.13658730402206132 1.243119085839422 -0.4421220801525218
2500 5.0 g 0.48711655846083374 -0.7582610392509025 1.939656632400013 -0.6439851352237366
2500 5.5 g 0.5604823958732562 -0.7483455916777818 1.7481858206764314 -0.5421537208771282
2500 6.0 g 0.7368452781416029 -0.9578474974861473 1.8970817802663735 -0.6413939800775367
2600 4.0 g 0.8736279403866978 -0.5236054749556516 1.3324549888611592 -0.5182279242239013
2600 4.5 g 0.37817814273190953 0.0994284634564771 1.0020831465035709 -0.4125481282385068
2600 5.0 g 0.2283923246036581 0.08135496563878966 1.1102619427659712 -0.39961011995860346
2600 5.5 g 0.5112244199344457 -0.8134890606354587 1.950463688620107 -0.6221687811471107
2600 6.0 g 0.8239514696111832 -1.3688186381021406 2.1668711651771573 -0.5808073176662903
2700 4.0 g 1.3833418983416714 -1.3243167240694493 1.8769213561620524 -0.6955281412476348
2700 4.5 g 0.5387470051676567 0.13954419978126123 0.7568551678663821 -0.3388409967456681
2700 5.0 g 0.2437801185298602 0.28243849933696713 0.8976141676574853 -0.3886545145236904
2700 5.5 g 0.3372003601194439 -0.2806416882666042 1.5055645290156832 -0.5359131741196812
2700 6.0 g 0.46773779975546775 -0.6883602564941464 1.7859883381472244 -0.5454289003307604
2800 4.0 g 2.201242462923433 -2.8659218677946923 3.1266283132051584 -1.1019121618556385
2800 4.5 g 1.0213433837669696 -0.5761368568178821 1.2022586116248744 -0.48098639712923763
2800 5.0 g 0.38881063596220755 0.3951509788884457 0.5584763134911606 -0.28305978860734526
2800 5.5 g 0.27354634423629465 0.20639452458202212 0.95147188859816 -0.40495454499680067
2900 4.0 g 2.779806924133811 -4.031991514085529 4.117131869758067 -1.430601302746502
2900 4.5 g 1.471231761146181 -1.3327123689665814 1.7320022985400378 -0.6485541211537378
2900 5.0 g 0.7051388674629169 0.05132058239752896 0.6501525096711402 -0.30779447881831246
2900 5.5 g 0.368452741340721 0.34441263763114144 0.662582472646495 -0.33458347940836763
2900 6.0 g 0.39828092675521637 -0.2468511357082956 1.4900561088599018 -0.6136933086677987
3000 4.0 g 3.0911211041661444 -4.707213896402318 4.718851004498722 -1.6360202159249917
3000 4.5 g 1.9223885738482556 -2.1802214758660567 2.3991334104239006 -0.8652840475487201
3000 5.5 g 0.5381061498732987 0.34131064481327744 0.430365470657099 -0.25279688455981314
3000 6.0 g 0.3215989140895767 0.35672626664851487 0.7181925202635713 -0.3793311970540211
3100 4.0 g 3.366260065069084 -5.331904592944558 5.308067635487562 -1.8396280986241171
3100 4.5 g 2.30365032423239 -2.957543826663294 3.0574753631015397 -1.085038220499702
3100 5.0 g 1.4149092461128163 -1.0829568916267953 1.368769875982527 -0.5271730247245965
3100 5.5 g 0.7665846089594012 0.13614786048054348 0.3999903237141725 -0.22650143461583816
3100 6.0 g 0.39704784357470374 0.5913418369924319 0.2441980292878374 -0.21198850801902425
3200 4.0 g 3.7692786982189586 -6.2875193036090495 6.254334679939721 -2.172613686017374
3200 4.5 g 2.826325097842139 -4.115020829784833 4.1318966623425775 -1.4567442904851555
3200 5.0 g 1.8243470683007288 -1.890242085960216 2.0247548805910305 -0.7418758441751435
3200 5.5 g 1.088089377246399 -0.3617294056480552 0.6781078869259926 -0.300636863477093
3200 6.0 g 0.5816689468961065 0.52590806234345 0.04338403677506275 -0.11895299404671156
3300 4.0 g 4.0196398101624204 -6.954367119271226 6.956888735976466 -2.426498810904809
3300 4.5 g 3.2044422770612377 -4.991290776877018 4.972554152514782 -1.752432823436622
3300 5.0 g 2.2765958408975453 -2.8634081327844454 2.8888959347047996 -1.0349360427910927
3300 5.5 g 1.5229032797670017 -1.2063541223012284 1.3383536024764273 -0.5095580769935255
3300 6.0 g 0.9043435571635177 0.04597522740119875 0.27612359775570905 -0.16950051644383635
3400 4.0 g 4.32092851542613 -7.768633296539788 7.804416024190745 -2.7289922086416816
3400 4.5 g 3.4353684141805148 -5.567930023310724 5.54379196761738 -1.9563841030517275
3400 5.0 g 2.556011251865875 -3.4876002172665235 3.448620931527167 -1.2254449828964682
3400 5.5 g 1.8556362186038164 -1.8848421949223593 1.8854255182679105 -0.6837796498044547
3400 6.0 g 1.2635000454819258 -0.6076458910027704 0.7248966755006543 -0.2969485027327454
3500 4.0 g 4.95004827871337 -9.299274611621447 9.288824331491295 -3.235736966284667
3500 4.5 g 3.7552756577780118 -6.360023535514028 6.319318983905058 -2.2278163246556595
3500 5.0 g 2.802114667874947 -4.067657399966247 3.985840824539772 -1.4098696110408673
3500 5.5 g 2.1163444146954036 -2.447838447003132 2.35684119199857 -0.8359791966599696
3500 6.0 g 1.5626305710486965 -1.1985032880143578 1.1664628580681167 -0.4279073406384912
3600 4.0 g 5.579456604656754 -10.809306500764338 10.719442074705109 -3.705726833598943
3600 4.5 g 4.167068256443896 -7.368277179146162 7.29555456133978 -2.5626429298219744
3600 5.0 g 3.026970295992998 -4.611662940272476 4.4952374796906485 -1.5833355168134127
3600 5.5 g 2.3365060703455436 -2.9519737591359787 2.800961532913431 -0.9827665051137133
3600 6.0 g 1.82367770600334 -1.757567475612852 1.6196242892062536 -0.5687669012184898
3700 4.0 g 5.9215168152326845 -11.67508171533181 11.52218690713445 -3.941628220025465
3700 4.5 g 4.4896432015509005 -8.164852749770045 8.054386656396243 -2.811349347503376
3700 5.0 g 3.2782436384140685 -5.226677944134408 5.082191361167774 -1.7827199223704338
3700 5.5 g 2.5279045333612857 -3.4123654963846732 3.2192222416664453 -1.121856479921179
3700 6.0 g 2.035918050684116 -2.237778105275485 2.03062908682777 -0.7005993128949682
3800 4.0 g 5.925432695792314 -11.841963648081625 11.692419186246346 -3.9522661154520424
3800 4.5 g 4.694685338476172 -8.72929173508572 8.611134989530427 -2.984233722401013
3800 5.0 g 3.4935201888537852 -5.782249431635477 5.620884145220457 -1.9620866103084222
3800 5.5 g 2.7214096388169096 -3.893089772973682 3.674602228596308 -1.2754859744038314
3800 6.0 g 2.195320638037149 -2.624638576402685 2.3765921202525027 -0.8134736394003911
3900 4.0 g 6.162628112779932 -12.566926190070316 12.40380994401065 -4.151329248826892
3900 4.5 g 4.777587777037553 -9.083965912046883 8.993451131212103 -3.0902369591891046
3900 5.0 g 3.5415352928561266 -5.964548382462988 5.815336791358585 -2.018272434836587
3900 5.5 g 2.8511130947956875 -4.250812518866343 4.02880794146082 -1.3944426445503233
