Teff log(g) filter a1 a2 a3 a4
2300 4.0 z 3.639252337616597 -5.585689549814042 5.250275361024365 -1.8089322114886979
2300 4.5 z 2.6688676330002985 -3.6270901543799763 3.5152297980627556 -1.2346888264797116
2300 5.0 z 2.0483620812301875 -2.360242447600172 2.365431585554442 -0.8441070232003962
2300 5.5 z 2.0126373623073097 -2.3590551216994298 2.33958637855528 -0.8253825796870983
2300 6.0 z 1.8312431202952124 -1.964405205848615 1.942673255935914 -0.6841972218042286
2400 4.0 z 3.819382700813997 -5.839453698141713 5.370894498418468 -1.831529695953728
2400 4.5 z 2.599875337147138 -3.340874740050817 3.1662502246973094 -1.1064351517455464
2400 5.0 z 1.857258645549312 -1.8033586082364914 1.7889393747095896 -0.6512723075936269
2400 5.5 z 1.6530695481805031 -1.4675116357575353 1.5108275631712555 -0.5579353126101884
2400 6.0 z 1.5757744699058762 -1.3595097119770705 1.4136789602003774 -0.5253237800053716
2500 4.0 z 4.537618575017007 -7.289414816121877 6.5839963261892995 -2.220531957196233
2500 4.5 z 2.749584644813437 -3.550421925328303 3.262626582968509 -1.1268739327685577
2500 5.0 z 1.668240809157928 -1.349806271724753 1.3672643886594429 -0.5148000267001264
2500 5.5 z 1.4918178112714324 -0.9695925949893686 0.9781618145680617 -0.3724297836542806
2500 6.0 z 1.3296143313360826 -0.7134804025443575 0.7774482779842514 -0.3108459836579249
2600 4.0 z 5.647231888631935 -9.659694488501863 8.674497988879647 -2.907362450229012
2600 4.5 z 3.230041725218319 -4.426959299919665 3.8986973579738033 -1.310469287750301
2600 5.0 z 1.970760151002854 -1.828306454040713 1.6477315081853563 -0.5839305177423141
2600 5.5 z 1.2961121611120228 -0.49448473239880847 0.5376505890666192 -0.23391116565974823
2600 6.0 z 0.9558117569387875 0.12060545481390153 0.06871155678296934 -0.09574334916105552
2700 4.0 z 7.339808311900146 -13.476185300591965 12.231318413942846 -4.117127910076731
2700 4.5 z 4.396407476465952 -6.966088678509583 6.164611917939662 -2.0603608502959543
2700 5.0 z 2.4421966172517164 -2.695784656763726 2.2699769512973105 -0.7604565506414196
2700 5.5 z 1.544692286615712 -0.8538716139054701 0.7044441121540038 -0.26325128036862255
2700 6.0 z 1.0918986444135337 0.020348756661915157 0.005218239600034091 -0.05019669935118665
2800 4.0 z 9.206265148793555 -17.718229240275097 16.224168892759696 -5.4820325014087565
2800 4.5 z 5.728502480308098 -9.977064123731084 8.94646740880321 -3.000588453450331
2800 5.0 z 3.4458158267065766 -4.905440303032168 4.235853164027458 -1.4085640998752094
2800 5.5 z 2.0797007815560407 -1.9227068522968085 1.5334569538480594 -0.5110158129345852
2900 4.0 z 10.16728576472958 -20.019758322906085 18.44960558286273 -6.2571750954366125
2900 4.5 z 6.501605020255725 -11.822886325318638 10.686919047353692 -3.5963593991653706
2900 5.0 z 4.208902755723386 -6.654763740519115 5.811921956307406 -1.930389267222661
2900 5.5 z 2.8498421917883654 -3.594313088051624 2.9836847254503347 -0.9804582243734866
2900 6.0 z 1.828040687079547 -1.3331434692415023 0.9487080672762621 -0.3110251919013817
3000 4.0 z 10.475570379246161 -20.844758048539546 19.280898556809028 -6.554651896887287
3000 4.5 z 7.271246375645498 -13.67084804270731 12.455318078618749 -4.20734688287636
3000 5.5 z 3.40715071422227 -4.900442778035611 4.14447590503832 -1.3592637778403638
3000 6.0 z 2.310813438719704 -2.416519932653109 1.852577212896687 -0.5916191784567574
3100 4.0 z 11.324813058834401 -22.80592067208307 21.16361261877355 -7.206671969808451
3100 4.5 z 7.75506477549388 -14.85900719079958 13.602169757262688 -4.605393129060958
3100 5.0 z 5.358073771187293 -9.444204874520274 8.428614535409364 -2.8197077915069095
3100 5.5 z 3.833125042006055 -5.947636155380226 5.097628703902329 -1.6743583628244467
3100 6.0 z 2.8292914691074196 -3.6361150844950583 2.9317349228185745 -0.9408108786525684
3200 4.0 z 12.849033534599009 -26.24441212170948 24.444356366491533 -8.33790683094443
3200 4.5 z 8.918927081998717 -17.583969144103797 16.24108956126537 -5.525423674114443
3200 5.0 z 5.921621669025986 -10.814602532579205 9.74198887503361 -3.27268229524147
3200 5.5 z 4.272930465268855 -7.052375676820609 6.140131424153077 -2.028015841414217
3200 6.0 z 3.2405714735853364 -4.670329915509335 3.8832260929536644 -1.2562762107347547
3300 4.0 z 14.277298275721577 -29.480107933262627 27.5435258027575 -9.408088881830299
3300 4.5 z 10.12674242626387 -20.41181931944769 18.994215299467797 -6.488354477757898
3300 5.0 z 6.773612982564451 -12.863984280969715 11.744620487921646 -3.97431759280017
3300 5.5 z 4.844670140929398 -8.463547843654974 7.500107723748683 -2.497902034716535
3300 6.0 z 3.643948340272035 -5.701797558728897 4.8572600718815195 -1.5854473865803713
3400 4.0 z 14.856387261491939 -30.830056949072592 28.8542777727541 -9.861658014671944
3400 4.5 z 10.660413929560905 -21.67955610226799 20.232541334417757 -6.920991867441867
3400 5.0 z 7.2997659276684095 -14.151264232877944 13.012005471290012 -4.419913028452874
3400 5.5 z 5.305064040083242 -9.615083487341812 8.630562027425455 -2.893701608996774
3400 6.0 z 4.04553978755147 -6.724323541609362 5.84512470312723 -1.925891653669464
3500 4.0 z 15.541965294699803 -32.53219084960366 30.564445653647617 -10.465270446272228
3500 4.5 z 11.086242427520355 -22.752850124443757 21.319284302291166 -7.308505367802869
3500 5.0 z 7.613343666786088 -14.955892956011825 13.82423772809857 -4.709525966266526
3500 5.5 z 5.581766426191324 -10.33258513434529 9.341801132698356 -3.14374403471358
3500 6.0 z 4.276125040321741 -7.342181187760364 6.452937478424841 -2.1374409169052324
3600 4.0 z 15.864776937867028 -33.427697740596884 31.50903822518881 -10.802014770650574
3600 4.5 z 11.184607075937425 -23.080700360501226 21.688694131542736 -7.444823103396447
3600 5.0 z 7.6334161367773925 -15.082013650177634 13.982584541288666 -4.770888497200529
3600 5.5 z 5.675578334044323 -10.626890590150714 9.65561456876267 -3.2583278562176883
3600 6.0 z 4.465201052021292 -7.85721249223153 6.965621130924396 -2.317436704023636
3700 4.0 z 16.080729281416147 -34.10868551099181 32.2738973088363 -11.079588982289426
3700 4.5 z 11.350469383555742 -23.594888453962902 22.264738941746792 -7.657683130442384
3700 5.0 z 7.712274045247625 -15.353381904274531 14.296204655347504 -4.889550549259878
3700 5.5 z 5.635159655605824 -10.611930969682321 9.676963884749142 -3.2724357507387
3700 6.0 z 4.441091498578011 -7.872300912839737 7.004842785218899 -2.335355870786304
3800 4.0 z 15.656880773833485 -33.33655804645087 31.65948439284334 -10.880742062211938
3800 4.5 z 11.127793264402667 -23.194051032701122 21.94848442470149 -7.55494759334457
3800 5.0 z 7.603235792072158 -15.197331943089964 14.203167431114647 -4.866598690589815
3800 5.5 z 5.640359519614101 -10.699287689454541 9.804338566555112 -3.325234824121163
3800 6.0 z 4.434441386898111 -7.92396335370548 7.085389936038581 -2.3694500657695685
3900 4.0 z 15.403863872148444 -32.99751288043632 31.47880934717541 -10.83493530381884
3900 4.5 z 10.942603973779756 -22.94332983612172 21.82634088352732 -7.529060255826115
3900 5.0 z 7.514340622739133 -15.077550624982505 14.150382160933503 -4.857514654955912
3900 5.5 z 5.507991393124218 -10.467296701291204 9.62581481081862 -3.2712866470647377
3900 6.0 z 4.327236057579787 -7.738428775933989 6.938403448393892 -2.3246234312755223
4000 4.0 z 14.80033272240815 -31.80903857841823 30.4611562395135 -10.4957890542711
4000 4.5 z 10.444986657470894 -21.93706078925867 20.94930571917446 -7.230919009208957
4000 5.0 z 7.202151731413119 -14.466984271988668 13.638447965457361 -4.6890891653420335
4000 5.5 z 5.309303193910997 -10.072897704025667 9.291937837281413 -3.162532240979564
4000 6.0 z 4.240694315058257 -7.616570431291383 6.868731146822585 -2.3101949124940777
4100 4.0 z 14.557349934743517 -31.481807471367052 30.307036483244527 -10.4690144850899
