Teff log(g) a1 a2 a3 a4 I1
4600.0 5.5 0.93306 -1.14766 1.76853 -0.5806 89356700.0
4700.0 5.5 0.97456 -1.46898 2.26673 -0.79113 74775800.0
4800.0 5.5 1.04722 -1.84723 2.80589 -1.02396 64839100.0
4900.0 5.5 1.18885 -2.19344 3.17333 -1.16888 69305200.0
5100.0 5.5 1.19892 -2.1828 3.17806 -1.20251 8808210.0
5200.0 5.5 1.18594 -2.12358 3.12808 -1.20425 9909870.0
5300.0 5.5 1.1903 -2.09925 3.13368 -1.2399 10216200.0
5400.0 5.5 1.1148 -1.82964 2.83711 -1.15285 8810530.0
5500.0 5.5 1.10607 -1.76459 2.75949 -1.13675 10952300.0
5600.0 5.5 1.05541 -1.60733 2.59281 -1.08954 14430100.0
5700.0 5.5 1.03196 -1.51379 2.48679 -1.06201 17606100.0
5800.0 5.5 1.00113 -1.39818 2.34973 -1.01897 21336500.0
5900.0 5.5 0.98748 -1.35336 2.3052 -1.01177 25220200.0
6000.0 5.5 0.97065 -1.26711 2.19032 -0.97588 30376500.0
6100.0 5.5 0.95495 -1.19197 2.08821 -0.94019 34749800.0
6200.0 5.5 0.85264 -0.80401 1.60187 -0.75469 38841100.0
6300.0 5.5 0.85234 -0.73757 1.47761 -0.70201 41384900.0
6400.0 5.5 0.83877 -0.65592 1.35219 -0.65237 44837200.0
6500.0 5.5 0.84519 -0.65651 1.34268 -0.65199 46592100.0
6600.0 5.5 0.85542 -0.65524 1.3183 -0.64316 46907300.0
6700.0 5.5 0.84809 -0.61302 1.25192 -0.61656 45527700.0
6800.0 5.5 0.85488 -0.6164 1.24551 -0.61664 42425800.0
6900.0 5.5 0.84959 -0.58627 1.19715 -0.59699 38155600.0
7000.0 5.5 0.85196 -0.57723 1.17795 -0.59201 32634100.0
7200.0 5.5 0.85201 -0.55448 1.13706 -0.57951 22636800.0
7400.0 5.5 0.84698 -0.5176 1.08511 -0.5647 16369700.0
7600.0 5.5 0.79477 -0.34667 0.87871 -0.48736 13564000.0
7800.0 5.5 0.7832 -0.2868 0.80468 -0.46657 12840100.0
8000.0 5.5 0.9818 -0.73145 1.1591 -0.5649 12894900.0
8200.0 5.5 1.00016 -0.72222 1.10702 -0.53856 13807800.0
8400.0 5.5 1.00945 -0.71156 1.07302 -0.52136 14861700.0
8600.0 5.5 0.90406 -0.55428 1.01585 -0.52788 16324200.0
8800.0 5.5 0.96976 -0.62839 0.987 -0.48457 17656600.0
9000.0 5.5 1.08753 -0.82334 1.06414 -0.47194 18957400.0
9200.0 5.5 1.25942 -1.17399 1.30521 -0.51546 19352900.0
9400.0 5.5 1.44715 -1.5865 1.64939 -0.61315 19620200.0
9600.0 5.5 1.57918 -1.85468 1.86639 -0.68145 21122800.0
9800.0 5.5 1.66227 -1.97807 1.91415 -0.68416 22342900.0
10000.0 5.5 1.76411 -2.18278 2.0765 -0.73369 23833500.0
10200.0 5.5 1.87349 -2.40737 2.2624 -0.79255 25091600.0
10400.0 5.5 1.97251 -2.61054 2.43048 -0.8456 26442400.0
10600.0 5.5 2.0543 -2.77853 2.5687 -0.88921 28291500.0
10800.0 5.5 2.13257 -2.93894 2.70109 -0.93118 29887700.0
11000.0 5.5 2.22473 -3.13028 2.86379 -0.98381 30722200.0
11200.0 5.5 2.27485 -3.23085 2.94186 -1.00749 33000700.0
11400.0 5.5 2.34294 -3.35199 3.03208 -1.03407 34749300.0
11600.0 5.5 2.42609 -3.54108 3.19904 -1.08878 32895700.0
11800.0 5.5 2.49529 -3.66413 3.29054 -1.11548 33483300.0
12000.0 5.5 2.54592 -3.76925 3.37446 -1.14106 34361000.0
2300.0 6.0 0.7444 -0.56311 1.30474 -0.46333 1946.99
2400.0 6.0 0.37248 0.13222 0.7767 -0.297 2254.8
2500.0 6.0 0.28908 0.19677 0.82308 -0.32637 2366.04
2600.0 6.0 0.55793 -0.78323 1.7284 -0.49059 1657.2
2700.0 6.0 0.26938 -0.10444 1.23046 -0.39493 1937.21
2900.0 6.0 0.32789 -0.00447 1.24617 -0.55138 5127.57
3100.0 6.0 0.38198 0.6147 0.23545 -0.22176 4717420.0
3200.0 6.0 0.51884 0.66147 -0.08169 -0.08441 25252700.0
3300.0 6.0 0.7395 0.42741 -0.09694 -0.0448 68140600.0
3400.0 6.0 1.02104 -0.0467 0.17349 -0.10802 115045000.0
3500.0 6.0 1.2353 -0.46425 0.46526 -0.19041 149561000.0
3600.0 6.0 1.38947 -0.79376 0.70603 -0.25833 167293000.0
3700.0 6.0 1.47854 -1.00176 0.86318 -0.30358 174470000.0
3800.0 6.0 1.53495 -1.16497 1.00135 -0.34536 170562000.0
3900.0 6.0 1.54577 -1.2496 1.0906 -0.37489 162389000.0
4000.0 6.0 1.49745 -1.24509 1.12597 -0.3905 147267000.0
4100.0 6.0 1.4238 -1.15747 1.0856 -0.37876 133111000.0
4200.0 6.0 1.34021 -1.06852 1.0609 -0.37228 116404000.0
4300.0 6.0 1.25613 -1.00216 1.07691 -0.37874 99056200.0
4400.0 6.0 1.0986 -0.73902 0.89738 -0.30847 89500700.0
4500.0 6.0 0.99706 -0.68159 0.94075 -0.31402 75231300.0
4600.0 6.0 0.92726 -0.70634 1.07548 -0.35231 67674200.0
4700.0 6.0 0.8364 -0.69312 1.2062 -0.40446 65773200.0
4800.0 6.0 0.76 -0.78008 1.4814 -0.53055 66694800.0
4900.0 6.0 0.87673 -1.21241 2.06059 -0.77093 74166000.0
5100.0 6.0 1.02365 -1.78288 2.81843 -1.10191 13537800.0
5200.0 6.0 1.0369 -1.79192 2.8437 -1.13124 16408200.0
5300.0 6.0 0.99461 -1.65835 2.71817 -1.10715 15599700.0
5400.0 6.0 0.96911 -1.55684 2.61571 -1.08813 15172100.0
5500.0 6.0 0.9385 -1.43911 2.48891 -1.05678 19020500.0
5600.0 6.0 0.90414 -1.30939 2.34357 -1.01588 23743700.0
5700.0 6.0 0.87716 -1.20427 2.22581 -0.98497 28998700.0
5800.0 6.0 0.83994 -1.07091 2.07098 -0.93646 34946000.0
5900.0 6.0 0.81161 -0.97077 1.95698 -0.90414 42487100.0
6000.0 6.0 0.7922 -0.90136 1.87527 -0.87941 47573100.0
6100.0 6.0 0.65544 -0.39818 1.24772 -0.63974 55260800.0
6200.0 6.0 0.63068 -0.25248 1.0295 -0.55188 62179000.0
6300.0 6.0 0.6215 -0.17941 0.91732 -0.51006 69347700.0
6400.0 6.0 0.60849 -0.0983 0.7937 -0.46138 75310400.0
6500.0 6.0 0.61957 -0.1112 0.79157 -0.46317 79640600.0
6600.0 6.0 0.61869 -0.07683 0.72827 -0.43876 82886000.0
6700.0 6.0 0.6176 -0.04359 0.66565 -0.41324 82476100.0
6800.0 6.0 0.60224 0.02668 0.56201 -0.37085 79957000.0
6900.0 6.0 0.60656 0.03329 0.53989 -0.36376 73661200.0
7000.0 6.0 0.61486 0.02608 0.53606 -0.36417 65228300.0
7200.0 6.0 0.6053 0.08589 0.43897 -0.32571 44741800.0
7400.0 6.0 0.60425 0.11183 0.39401 -0.31231 30130600.0
7600.0 6.0 0.58162 0.19802 0.28194 -0.27179 21818800.0
7800.0 6.0 0.55752 0.29054 0.16532 -0.23143 18463800.0
8000.0 6.0 0.53713 0.38139 0.04221 -0.18552 17836600.0
8200.0 6.0 0.52225 0.48256 -0.11047 -0.12355 18592100.0
8400.0 6.0 0.51216 0.56724 -0.24881 -0.064 19726400.0
8600.0 6.0 0.56396 0.48135 -0.1991 -0.07636 21112600.0
8800.0 6.0 0.6192 0.3905 -0.15704 -0.07849 22746800.0
9000.0 6.0 0.71155 0.18339 0.0139 -0.12611 24633600.0
9200.0 6.0 0.75402 0.05573 0.1218 -0.14907 26361000.0
9400.0 6.0 1.0129 -0.6269 0.76635 -0.34498 27147700.0
9600.0 6.0 1.1172 -0.90858 1.04142 -0.42982 27618400.0
9800.0 6.0 1.24225 -1.18292 1.25119 -0.47855 29175400.0
10000.0 6.0 1.36369 -1.46579 1.50346 -0.55807 30948500.0
10200.0 6.0 1.45206 -1.64407 1.64475 -0.60351 32666600.0
10400.0 6.0 1.50918 -1.72001 1.66014 -0.59834 34485800.0
10600.0 6.0 1.58287 -1.87241 1.78251 -0.63576 36330700.0
10800.0 6.0 1.64957 -2.01133 1.89508 -0.67054 38589600.0
11000.0 6.0 1.70709 -2.13008 1.98972 -0.69942 40920500.0
11200.0 6.0 1.77376 -2.25131 2.08055 -0.72587 42923100.0
11400.0 6.0 1.81382 -2.33078 2.13922 -0.74294 45196900.0
11600.0 6.0 1.85549 -2.41369 2.20137 -0.76121 46500100.0
11800.0 6.0 1.87901 -2.4585 2.22952 -0.76831 49285000.0
12000.0 6.0 1.92155 -2.54721 2.29987 -0.78994 48989800.0
