Teff log(g) a1 a2 a3 a4 I1
5300.0 5.5 1.29079 -1.94075 2.56792 -1.00781 1537940.0
5400.0 5.5 1.25051 -1.79689 2.40043 -0.95771 1589290.0
5500.0 5.5 1.2672 -1.81819 2.40678 -0.96372 1604700.0
5600.0 5.5 1.23749 -1.7446 2.32823 -0.94184 1734550.0
5700.0 5.5 1.22942 -1.71658 2.29006 -0.93214 1894200.0
5800.0 5.5 1.21919 -1.68475 2.24796 -0.92029 2080730.0
5900.0 5.5 1.21046 -1.67093 2.23625 -0.92046 2236870.0
6000.0 5.5 1.19551 -1.62627 2.17558 -0.90089 2507640.0
6100.0 5.5 1.20325 -1.64617 2.19244 -0.91129 2746330.0
6200.0 5.5 1.12728 -1.38623 1.882 -0.79855 2967660.0
6300.0 5.5 1.10371 -1.29114 1.74564 -0.7434 3187780.0
6400.0 5.5 1.10726 -1.28984 1.72673 -0.73634 3462590.0
6500.0 5.5 1.10159 -1.27485 1.70431 -0.72888 3647320.0
6600.0 5.5 1.09883 -1.26218 1.67698 -0.7183 3915270.0
6700.0 5.5 1.10349 -1.27626 1.68815 -0.7247 4160940.0
6800.0 5.5 1.10494 -1.28134 1.6881 -0.7256 4405460.0
6900.0 5.5 1.10865 -1.29239 1.69443 -0.72833 4634480.0
7000.0 5.5 1.11521 -1.308 1.70498 -0.73294 4894900.0
7200.0 5.5 1.10251 -1.27126 1.65128 -0.71207 5402150.0
7400.0 5.5 1.10551 -1.27981 1.65612 -0.71753 5937650.0
7600.0 5.5 1.10191 -1.26806 1.63534 -0.71118 6507270.0
7800.0 5.5 1.09152 -1.22899 1.57634 -0.68744 7108780.0
8000.0 5.5 1.19155 -1.42793 1.6726 -0.68932 7670290.0
8200.0 5.5 1.22959 -1.50056 1.72081 -0.70138 8257900.0
8400.0 5.5 1.28018 -1.61742 1.82883 -0.73676 8803770.0
8600.0 5.5 1.25995 -1.65764 1.92358 -0.77581 9402920.0
8800.0 5.5 1.25705 -1.60041 1.79467 -0.70816 9933140.0
9000.0 5.5 1.30081 -1.65052 1.77002 -0.67779 10391100.0
9200.0 5.5 1.35734 -1.735 1.77693 -0.65656 10363400.0
9400.0 5.5 1.4284 -1.86325 1.84352 -0.66172 10309500.0
9600.0 5.5 1.4797 -1.95615 1.89703 -0.67203 10924600.0
9800.0 5.5 1.52293 -2.04055 1.95563 -0.69046 11403400.0
10000.0 5.5 1.59598 -2.19424 2.08366 -0.73114 11997000.0
10200.0 5.5 1.6535 -2.30964 2.17427 -0.75851 12477100.0
10400.0 5.5 1.71381 -2.43137 2.27284 -0.78912 12995300.0
10600.0 5.5 1.77327 -2.55293 2.37387 -0.8213 13757100.0
10800.0 5.5 1.81621 -2.63449 2.43524 -0.83925 14390800.0
11000.0 5.5 1.88188 -2.76726 2.54682 -0.87501 14659400.0
11200.0 5.5 1.913 -2.82492 2.58799 -0.88659 15617100.0
11400.0 5.5 1.97659 -2.93879 2.67935 -0.9154 16295800.0
11600.0 5.5 2.03023 -3.06154 2.78567 -0.94963 15341100.0
11800.0 5.5 2.07376 -3.12865 2.83095 -0.96203 15486600.0
12000.0 5.5 2.10429 -3.18931 2.87718 -0.97573 15798500.0
2300.0 6.0 1.31062 -1.77884 2.09131 -0.68928 3831.86
2400.0 6.0 0.94148 -1.07819 1.53619 -0.47277 3683.59
2500.0 6.0 0.74194 -0.74873 1.39694 -0.45086 3340.8
2600.0 6.0 0.76089 -0.62704 0.78789 0.02435 1988.1
2700.0 6.0 0.7633 -1.1614 1.87104 -0.47473 1658.2
2900.0 6.0 0.86135 -1.42919 2.53645 -0.92148 57496.1
3100.0 6.0 0.58738 -0.2173 1.19157 -0.56859 24626900.0
3200.0 6.0 0.52354 0.31054 0.43905 -0.30047 122017000.0
3300.0 6.0 0.55092 0.56295 -0.04812 -0.10537 301455000.0
3400.0 6.0 0.64738 0.59292 -0.30429 0.01822 469000000.0
3500.0 6.0 0.81193 0.40868 -0.32659 0.0629 568449000.0
3600.0 6.0 0.9745 0.12991 -0.18995 0.04225 596037000.0
3700.0 6.0 1.12809 -0.17154 0.00863 -0.00712 578303000.0
3800.0 6.0 1.28769 -0.53916 0.31163 -0.10042 529446000.0
3900.0 6.0 1.41899 -0.86283 0.59101 -0.18848 470025000.0
4000.0 6.0 1.50515 -1.14015 0.86398 -0.28101 393576000.0
4100.0 6.0 1.53793 -1.27153 1.00177 -0.32647 323959000.0
4200.0 6.0 1.52551 -1.33116 1.10012 -0.36239 249890000.0
4300.0 6.0 1.47569 -1.32821 1.16511 -0.38987 177534000.0
4400.0 6.0 1.34494 -1.08381 0.98105 -0.32307 132119000.0
4500.0 6.0 1.22811 -0.96863 0.97436 -0.32651 74025900.0
4600.0 6.0 1.13543 -0.90895 1.03263 -0.35545 37525400.0
4700.0 6.0 1.0005 -0.73649 0.99212 -0.35793 17035200.0
4800.0 6.0 0.83414 -0.57717 1.01499 -0.40066 -672587.0
4900.0 6.0 0.94514 -0.97424 1.53781 -0.61738 428875.0
5100.0 6.0 1.07155 -1.50479 2.2086 -0.89153 1226570.0
5200.0 6.0 1.10238 -1.56044 2.25406 -0.91239 1887920.0
5300.0 6.0 1.07493 -1.48076 2.16751 -0.88919 2345310.0
5400.0 6.0 1.06636 -1.43944 2.11289 -0.87514 2342670.0
5500.0 6.0 1.0569 -1.39781 2.0574 -0.85999 2316350.0
5600.0 6.0 1.04638 -1.35561 2.00077 -0.84362 2460980.0
5700.0 6.0 1.03295 -1.30988 1.94162 -0.82593 2667650.0
5800.0 6.0 1.01404 -1.2544 1.87404 -0.805 2912920.0
5900.0 6.0 0.9929 -1.20095 1.81241 -0.78652 3165430.0
6000.0 6.0 0.98535 -1.1878 1.79978 -0.78653 3389590.0
6100.0 6.0 0.87209 -0.81509 1.3561 -0.62313 3685070.0
6200.0 6.0 0.85498 -0.73294 1.23121 -0.57344 3980950.0
6300.0 6.0 0.84753 -0.69678 1.17363 -0.55213 4286260.0
6400.0 6.0 0.84533 -0.67702 1.13433 -0.53718 4601110.0
6500.0 6.0 0.84973 -0.69524 1.1455 -0.54215 4902540.0
6600.0 6.0 0.84482 -0.67528 1.11027 -0.52889 5151790.0
6700.0 6.0 0.83953 -0.65503 1.07541 -0.51543 5506250.0
6800.0 6.0 0.84609 -0.67227 1.0878 -0.52199 5801820.0
6900.0 6.0 0.84806 -0.67746 1.08534 -0.52144 6146360.0
7000.0 6.0 0.84941 -0.67968 1.07918 -0.51901 6470800.0
7200.0 6.0 0.83536 -0.63902 1.01825 -0.49512 7111400.0
7400.0 6.0 0.83597 -0.64393 1.01765 -0.49805 7778960.0
7600.0 6.0 0.82772 -0.62434 0.99092 -0.49031 8493450.0
7800.0 6.0 0.80919 -0.56921 0.91829 -0.46256 9252270.0
8000.0 6.0 0.80305 -0.55046 0.89035 -0.45397 10062500.0
8200.0 6.0 0.81007 -0.54898 0.8685 -0.44392 10903700.0
8400.0 6.0 0.83244 -0.59207 0.89162 -0.44838 11722400.0
8600.0 6.0 0.86887 -0.66643 0.94043 -0.45915 12457500.0
8800.0 6.0 0.91776 -0.77371 1.01953 -0.47833 13181100.0
9000.0 6.0 0.98697 -0.93687 1.15369 -0.51464 13945900.0
9200.0 6.0 0.98105 -0.93413 1.11708 -0.4835 14620100.0
9400.0 6.0 1.09648 -1.19367 1.28995 -0.50754 14746200.0
9600.0 6.0 1.17909 -1.40656 1.48649 -0.5662 14668300.0
9800.0 6.0 1.22324 -1.47991 1.50586 -0.55626 15256800.0
10000.0 6.0 1.27067 -1.57175 1.55935 -0.56368 15942300.0
10200.0 6.0 1.31651 -1.66319 1.6249 -0.58241 16617000.0
10400.0 6.0 1.35638 -1.74032 1.68221 -0.60212 17353000.0
10600.0 6.0 1.39956 -1.82611 1.74633 -0.62046 18073600.0
10800.0 6.0 1.43722 -1.89994 1.80091 -0.63607 18996100.0
11000.0 6.0 1.47175 -1.96611 1.84859 -0.64935 19946500.0
11200.0 6.0 1.51814 -2.04206 1.90167 -0.66412 20698400.0
11400.0 6.0 1.54147 -2.0827 1.926 -0.66962 21610100.0
11600.0 6.0 1.56912 -2.13383 1.96137 -0.67923 22059600.0
11800.0 6.0 1.57722 -2.14326 1.95846 -0.67584 23206100.0
12000.0 6.0 1.61015 -2.21061 2.01231 -0.69256 22909400.0
