Teff log(g) a1 a2 a3 a4 I1 beaming
9500.0 6.75 0.1522 0.7836 -0.665 0.1541 6.24259e-05 0.9148
10000.0 6.75 0.2971 0.3363 -0.2073 -0.0047 6.83816e-05 0.9792
10500.0 6.75 0.4017 -0.0112 0.1517 -0.1263 7.33101e-05 1.0366
11000.0 6.75 0.4894 -0.2846 0.3986 -0.1958 7.66647e-05 1.0881
11500.0 6.75 0.5214 -0.3673 0.4286 -0.1854 7.97143e-05 1.1346
12000.0 6.75 0.5219 -0.3649 0.3971 -0.164 8.36094e-05 1.1767
12500.0 6.75 0.5197 -0.3652 0.3874 -0.1579 8.78964e-05 1.215
13000.0 6.75 0.5177 -0.3701 0.3867 -0.1563 9.22552e-05 1.2499
13500.0 6.75 0.5156 -0.376 0.3882 -0.1557 9.66629e-05 1.282
14000.0 6.75 0.5142 -0.3864 0.3964 -0.1579 0.000101116 1.3115
14500.0 6.75 0.5131 -0.398 0.4073 -0.1614 0.000105621 1.3388
15000.0 6.75 0.5134 -0.4135 0.423 -0.1669 0.000110175 1.364
15500.0 6.75 0.514 -0.4288 0.4389 -0.1726 0.000114776 1.3874
16000.0 6.75 0.5145 -0.4427 0.4529 -0.1775 0.000119425 1.4091
16500.0 6.75 0.5162 -0.4579 0.468 -0.1828 0.000124121 1.4294
17000.0 6.75 0.5175 -0.4716 0.4816 -0.1875 0.000128863 1.4484
20000.0 6.75 0.5785 -0.6623 0.6692 -0.2542 0.000158418 1.5404
25000.0 6.75 0.7704 -1.0964 1.0592 -0.3847 0.000213745 1.6409
30000.0 6.75 0.6228 -0.6869 0.5825 -0.1982 0.000287353 1.7055
35000.0 6.75 0.3946 -0.3185 0.2582 -0.0905 0.000372469 1.7505
40000.0 6.75 0.3312 -0.3168 0.3022 -0.1148 0.000438837 1.7837
45000.0 6.75 0.3345 -0.4158 0.4263 -0.1637 0.000493306 1.809
50000.0 6.75 0.3597 -0.5363 0.5608 -0.2142 0.000543308 1.8291
55000.0 6.75 0.388 -0.645 0.6769 -0.2568 0.000589099 1.8454
60000.0 6.75 0.4192 -0.7431 0.7768 -0.2927 0.000631047 1.8588
3750.0 7.0 2.3909 -3.9173 3.5188 -1.2177 4.9428e-06 -1.382
4000.0 7.0 1.9313 -3.0306 2.6929 -0.929 5.83488e-06 -1.1253
4250.0 7.0 1.7418 -2.6551 2.3346 -0.8016 6.90913e-06 -0.9012
4500.0 7.0 1.678 -2.5358 2.2233 -0.7624 8.23941e-06 -0.7042
4750.0 7.0 1.7001 -2.5895 2.2817 -0.7844 9.82774e-06 -0.5299
5000.0 7.0 1.4025 -1.7328 1.3397 -0.4223 1.21349e-05 -0.3747
5250.0 7.0 1.2362 -1.2626 0.8464 -0.2387 1.41898e-05 -0.236
5500.0 7.0 0.9983 -0.6114 0.1797 0.0054 1.63579e-05 -0.1113
5750.0 7.0 0.6545 0.2653 -0.6789 0.3089 1.8622e-05 0.0013
6000.0 7.0 0.31 1.0844 -1.4372 0.5634 2.09798e-05 0.1033
6250.0 7.0 0.0641 1.5991 -1.853 0.6841 2.34189e-05 0.1962
6500.0 7.0 -0.0589 1.7856 -1.9346 0.6843 2.59455e-05 0.281
7000.0 7.0 -0.1003 1.6894 -1.6845 0.5539 3.12615e-05 0.4301
7500.0 7.0 -0.0609 1.4684 -1.3803 0.4229 3.69348e-05 0.5568
8000.0 7.0 -0.0232 1.3101 -1.1845 0.3409 4.29613e-05 0.6656
8500.0 7.0 0.0008 1.2326 -1.1087 0.311 4.92999e-05 0.7599
9000.0 7.0 0.0264 1.1808 -1.0884 0.3095 5.58697e-05 0.8423
9500.0 7.0 0.1 0.9931 -0.9313 0.2619 6.24845e-05 0.9148
10000.0 7.0 0.2368 0.5719 -0.4974 0.1089 6.87248e-05 0.9792
10500.0 7.0 0.3472 0.1977 -0.0953 -0.0343 7.41045e-05 1.0366
11000.0 7.0 0.4311 -0.0918 0.204 -0.1339 7.83128e-05 1.0881
11500.0 7.0 0.4972 -0.298 0.381 -0.1797 8.12064e-05 1.1346
12000.0 7.0 0.5167 -0.3481 0.3898 -0.1663 8.44953e-05 1.1767
12500.0 7.0 0.5177 -0.3523 0.3736 -0.1533 8.85382e-05 1.215
13000.0 7.0 0.5166 -0.3582 0.3725 -0.1509 9.28466e-05 1.2499
13500.0 7.0 0.5145 -0.3645 0.3748 -0.1507 9.72118e-05 1.282
14000.0 7.0 0.5132 -0.3731 0.3802 -0.1517 0.000101632 1.3115
14500.0 7.0 0.5098 -0.379 0.385 -0.1529 0.00010613 1.3388
15000.0 7.0 0.5085 -0.3904 0.3962 -0.1566 0.000110672 1.364
15500.0 7.0 0.512 -0.4125 0.4188 -0.1647 0.000115261 1.3874
16000.0 7.0 0.5131 -0.4279 0.4344 -0.1702 0.000119906 1.4091
16500.0 7.0 0.5152 -0.4449 0.4518 -0.1765 0.000124602 1.4294
17000.0 7.0 0.515 -0.4554 0.4621 -0.18 0.000129353 1.4484
20000.0 7.0 0.5815 -0.659 0.6622 -0.251 0.00015899 1.5404
25000.0 7.0 0.7697 -1.0857 1.0448 -0.3788 0.000214508 1.6409
30000.0 7.0 0.6353 -0.712 0.6055 -0.2062 0.000288245 1.7055
35000.0 7.0 0.3758 -0.2741 0.2128 -0.0738 0.000372618 1.7505
40000.0 7.0 0.3053 -0.255 0.239 -0.0915 0.000438268 1.7837
45000.0 7.0 0.3038 -0.3431 0.3523 -0.1365 0.00049215 1.809
50000.0 7.0 0.321 -0.4454 0.4687 -0.1805 0.000541306 1.8291
55000.0 7.0 0.3444 -0.541 0.5714 -0.2183 0.00058516 1.8454
60000.0 7.0 0.3694 -0.6283 0.6618 -0.2509 0.000626989 1.8588
65000.0 7.0 -0.0829 0.5613 -0.5418 0.1861 0.000733667 1.8701
70000.0 7.0 -0.0967 0.5542 -0.5259 0.1793 0.000775533 1.8797
75000.0 7.0 -0.1038 0.537 -0.5015 0.1696 0.000816887 1.888
80000.0 7.0 -0.1055 0.5118 -0.4704 0.1578 0.000857944 1.8952
85000.0 7.0 -0.1029 0.4804 -0.4343 0.1443 0.000898865 1.9016
90000.0 7.0 -0.0968 0.4445 -0.3948 0.1297 0.000939694 1.9072
100000.0 7.0 -0.0827 0.3719 -0.3149 0.0999 0.00102167 1.9167
3750.0 7.25 2.5097 -4.1332 3.7138 -1.2846 5.01926e-06 -1.382
4000.0 7.25 2.0064 -3.1819 2.8392 -0.9815 5.92034e-06 -1.1253
4250.0 7.25 1.7698 -2.7073 2.3843 -0.8193 6.97889e-06 -0.9012
4500.0 7.25 1.6888 -2.5535 2.2392 -0.7679 8.28789e-06 -0.7042
4750.0 7.25 1.6755 -2.5342 2.2263 -0.7643 9.85296e-06 -0.5299
5000.0 7.25 1.435 -1.8245 1.4362 -0.4583 1.21788e-05 -0.3747
5250.0 7.25 1.2911 -1.4178 1.0074 -0.2981 1.42436e-05 -0.236
5500.0 7.25 1.0785 -0.8344 0.4059 -0.077 1.64186e-05 -0.1113
5750.0 7.25 0.7848 -0.0681 -0.3572 0.1966 1.86903e-05 0.0013
6000.0 7.25 0.4465 0.7585 -1.1409 0.4657 2.1051e-05 0.1033
6250.0 7.25 0.1616 1.3933 -1.6928 0.6399 2.34915e-05 0.1962
6500.0 7.25 -0.006 1.6978 -1.8937 0.6828 2.60133e-05 0.281
7000.0 7.25 -0.0927 1.7089 -1.7409 0.5838 3.13146e-05 0.4301
7500.0 7.25 -0.0647 1.5173 -1.4666 0.4635 3.69619e-05 0.5568
8000.0 7.25 -0.0299 1.3746 -1.2941 0.392 4.29557e-05 0.6656
8500.0 7.25 -0.0096 1.3171 -1.2461 0.3742 4.92689e-05 0.7599
9000.0 7.25 0.0135 1.2798 -1.2453 0.3809 5.5832e-05 0.8423
9500.0 7.25 0.0729 1.1408 -1.1428 0.3534 6.25047e-05 0.9148
10000.0 7.25 0.1883 0.7918 -0.7884 0.2288 6.89495e-05 0.9792
10500.0 7.25 0.3017 0.4038 -0.3634 0.0734 7.46956e-05 1.0366
11000.0 7.25 0.377 0.1285 -0.0605 -0.0346 7.9562e-05 1.0881
11500.0 7.25 0.4484 -0.1239 0.1991 -0.1199 8.30748e-05 1.1346
12000.0 7.25 0.4987 -0.2828 0.3329 -0.1532 8.59178e-05 1.1767
12500.0 7.25 0.514 -0.3276 0.3486 -0.1466 8.94219e-05 1.215
13000.0 7.25 0.5173 -0.3437 0.3515 -0.1424 9.35408e-05 1.2499
13500.0 7.25 0.5172 -0.3559 0.3598 -0.144 9.78668e-05 1.282
14000.0 7.25 0.5155 -0.3648 0.3664 -0.1456 0.000102262 1.3115
14500.0 7.25 0.5151 -0.3767 0.377 -0.149 0.000106725 1.3388
15000.0 7.25 0.5161 -0.3931 0.393 -0.1545 0.000111244 1.364
15500.0 7.25 0.5147 -0.4042 0.4047 -0.1586 0.000115823 1.3874
16000.0 7.25 0.5147 -0.417 0.4174 -0.1629 0.000120461 1.4091
16500.0 7.25 0.5156 -0.4317 0.4326 -0.1684 0.000125155 1.4294
17000.0 7.25 0.5194 -0.4514 0.4522 -0.1753 0.000129907 1.4484
20000.0 7.25 0.5861 -0.6576 0.6561 -0.248 0.000159619 1.5404
25000.0 7.25 0.7703 -1.0774 1.0327 -0.3737 0.000215353 1.6409
30000.0 7.25 0.6272 -0.69 0.5816 -0.1971 0.000289294 1.7055
35000.0 7.25 0.3696 -0.2573 0.1946 -0.0668 0.000372938 1.7505
40000.0 7.25 0.2906 -0.2181 0.2004 -0.0771 0.0004379 1.7837
45000.0 7.25 0.2799 -0.2845 0.292 -0.1142 0.000491211 1.809
50000.0 7.25 0.2924 -0.3758 0.3975 -0.1542 0.000539307 1.8291
55000.0 7.25 0.3113 -0.4617 0.4908 -0.1887 0.000582633 1.8454
60000.0 7.25 0.3325 -0.5415 0.5742 -0.2189 0.000624394 1.8588
3750.0 7.5 2.6247 -4.3234 3.8756 -1.3378 5.09329e-06 -1.382
4000.0 7.5 2.0946 -3.3582 3.0088 -1.0421 6.00806e-06 -1.1253
4250.0 7.5 1.8059 -2.7759 2.4502 -0.843 7.0547e-06 -0.9012
4500.0 7.5 1.7027 -2.5763 2.2599 -0.7751 8.34309e-06 -0.7042
4750.0 7.5 1.676 -2.5321 2.2226 -0.7627 9.88424e-06 -0.5299
5000.0 7.5 1.4694 -1.9172 1.5329 -0.4943 1.2226e-05 -0.3747
5250.0 7.5 1.3211 -1.5091 1.1039 -0.3342 1.42988e-05 -0.236
5500.0 7.5 1.1518 -1.0365 0.6116 -0.1519 1.64886e-05 -0.1113
5750.0 7.5 0.8988 -0.3671 -0.0625 0.0918 1.8768e-05 0.0013
6000.0 7.5 0.5832 0.4226 -0.8272 0.3595 2.11333e-05 0.1033
6250.0 7.5 0.2774 1.1348 -1.4751 0.5737 2.35767e-05 0.1962
6500.0 7.5 0.0639 1.5674 -1.8115 0.6671 2.60992e-05 0.281
7000.0 7.5 -0.0751 1.6992 -1.7655 0.6019 3.13796e-05 0.4301
7500.0 7.5 -0.0654 1.5467 -1.523 0.4908 3.70071e-05 0.5568
8000.0 7.5 -0.031 1.4107 -1.3632 0.4258 4.29686e-05 0.6656
8500.0 7.5 -0.0098 1.3614 -1.3324 0.4167 4.92579e-05 0.7599
9000.0 7.5 0.0124 1.3393 -1.3562 0.4347 5.58138e-05 0.8423
9500.0 7.5 0.0597 1.2479 -1.3124 0.4306 6.25058e-05 0.9148
10000.0 7.5 0.1642 0.9494 -1.0218 0.3309 6.91144e-05 0.9792
10500.0 7.5 0.275 0.5724 -0.6083 0.1784 7.51748e-05 1.0366
11000.0 7.5 0.3461 0.3057 -0.307 0.0673 8.04594e-05 1.0881
11500.0 7.5 0.4013 0.0914 -0.0689 -0.0169 8.48488e-05 1.1346
12000.0 7.5 0.4609 -0.1266 0.1573 -0.0919 8.78922e-05 1.1767
12500.0 7.5 0.4997 -0.2578 0.2731 -0.1228 9.08479e-05 1.215
13000.0 7.5 0.5151 -0.3111 0.3085 -0.1266 9.45079e-05 1.2499
13500.0 7.5 0.5213 -0.3419 0.3336 -0.1322 9.86726e-05 1.282
14000.0 7.5 0.5227 -0.3618 0.3528 -0.1384 0.000103022 1.3115
14500.0 7.5 0.5224 -0.3771 0.3692 -0.1444 0.00010744 1.3388
15000.0 7.5 0.5213 -0.3891 0.3816 -0.1488 0.00011191 1.364
15500.0 7.5 0.5134 -0.3851 0.3785 -0.1477 0.000116511 1.3874
16000.0 7.5 0.5122 -0.3962 0.3902 -0.1519 0.000121138 1.4091
16500.0 7.5 0.5163 -0.4183 0.4129 -0.16 0.000125823 1.4294
17000.0 7.5 0.5205 -0.4394 0.434 -0.1675 0.000130573 1.4484
20000.0 7.5 0.5936 -0.6612 0.6538 -0.246 0.000160349 1.5404
25000.0 7.5 0.7781 -1.0837 1.0338 -0.3731 0.000216334 1.6409
30000.0 7.5 0.6216 -0.6743 0.5646 -0.1907 0.000290538 1.7055
35000.0 7.5 0.3595 -0.2331 0.1699 -0.0578 0.000373482 1.7505
40000.0 7.5 0.2778 -0.1854 0.1662 -0.0643 0.000437786 1.7837
45000.0 7.5 0.2584 -0.2315 0.2374 -0.094 0.000490576 1.809
50000.0 7.5 0.2716 -0.3244 0.3446 -0.1347 0.000538122 1.8291
55000.0 7.5 0.2867 -0.4018 0.4295 -0.1662 0.000581111 1.8454
60000.0 7.5 0.3037 -0.4718 0.5033 -0.1929 0.000621255 1.8588
65000.0 7.5 -0.2077 0.7746 -0.7533 0.2649 0.000693592 1.8701
70000.0 7.5 -0.2342 0.802 -0.7739 0.2716 0.000732398 1.8797
75000.0 7.5 -0.2547 0.8196 -0.7855 0.2751 0.000770447 1.888
80000.0 7.5 -0.2704 0.8297 -0.7903 0.2763 0.000807742 1.8952
85000.0 7.5 -0.2815 0.8317 -0.7877 0.2748 0.000845 1.9016
90000.0 7.5 -0.289 0.8276 -0.7796 0.2714 0.000881962 1.9072
100000.0 7.5 -0.3021 0.8178 -0.7616 0.2638 0.000955824 1.9167
3750.0 7.75 2.7229 -4.4624 3.9813 -1.3698 5.15699e-06 -1.382
4000.0 7.75 2.1955 -3.5575 3.1986 -1.1094 6.09652e-06 -1.1253
4250.0 7.75 1.8517 -2.8648 2.5359 -0.8737 7.13559e-06 -0.9012
4500.0 7.75 1.7204 -2.6062 2.2875 -0.7848 8.40496e-06 -0.7042
4750.0 7.75 1.6817 -2.5401 2.229 -0.7649 9.92189e-06 -0.5299
5000.0 7.75 1.5101 -2.0222 1.6419 -0.5349 1.22774e-05 -0.3747
5250.0 7.75 1.3431 -1.577 1.1766 -0.3616 1.4353e-05 -0.236
5500.0 7.75 1.1961 -1.1678 0.7492 -0.2031 1.65584e-05 -0.1113
5750.0 7.75 0.9901 -0.6126 0.1829 0.0035 1.88526e-05 0.0013
6000.0 7.75 0.712 0.0978 -0.516 0.2515 2.12262e-05 0.1033
6250.0 7.75 0.4061 0.8324 -1.2041 0.4855 2.36763e-05 0.1962
6500.0 7.75 0.1601 1.3628 -1.6498 0.6214 2.61965e-05 0.281
7000.0 7.75 -0.0477 1.6664 -1.769 0.6133 3.14654e-05 0.4301
7500.0 7.75 -0.0562 1.5456 -1.5447 0.5051 3.70599e-05 0.5568
8000.0 7.75 -0.0286 1.4239 -1.3967 0.4437 4.29947e-05 0.6656
8500.0 7.75 -0.0077 1.3822 -1.3797 0.4414 4.92516e-05 0.7599
9000.0 7.75 0.0115 1.3815 -1.4352 0.4733 5.57843e-05 0.8423
9500.0 7.75 0.0652 1.2927 -1.4088 0.4793 6.2503e-05 0.9148
10000.0 7.75 0.1547 1.0613 -1.2051 0.415 6.92119e-05 0.9792
10500.0 7.75 0.2665 0.6956 -0.8117 0.2708 7.5539e-05 1.0366
11000.0 7.75 0.3425 0.4154 -0.4951 0.1527 8.11725e-05 1.0881
11500.0 7.75 0.3895 0.2286 -0.2822 0.0751 8.61084e-05 1.1346
12000.0 7.75 0.4323 0.05 -0.0805 0.0035 9.00249e-05 1.1767
12500.0 7.75 0.4772 -0.1276 0.1092 -0.061 9.28804e-05 1.215
13000.0 7.75 0.5079 -0.2435 0.2203 -0.094 9.59765e-05 1.2499
13500.0 7.75 0.5237 -0.3083 0.2793 -0.1097 9.9739e-05 1.282
14000.0 7.75 0.5319 -0.3521 0.3245 -0.1243 0.000103928 1.3115
14500.0 7.75 0.5347 -0.3815 0.359 -0.1372 0.000108297 1.3388
15000.0 7.75 0.5345 -0.3992 0.3805 -0.1459 0.000112805 1.364
15500.0 7.75 0.534 -0.4153 0.3999 -0.1535 0.000117278 1.3874
16000.0 7.75 0.5349 -0.4303 0.4153 -0.159 0.000121924 1.4091
16500.0 7.75 0.5356 -0.4454 0.4315 -0.1649 0.000126598 1.4294
17000.0 7.75 0.5412 -0.4697 0.4558 -0.1736 0.000131337 1.4484
20000.0 7.75 0.6085 -0.6809 0.6669 -0.2493 0.000161164 1.5404
25000.0 7.75 0.7823 -1.0833 1.0293 -0.3706 0.000217436 1.6409
30000.0 7.75 0.6197 -0.6669 0.5561 -0.1873 0.000291945 1.7055
35000.0 7.75 0.3552 -0.2213 0.1574 -0.053 0.000374204 1.7505
40000.0 7.75 0.2699 -0.1637 0.1431 -0.0556 0.000437879 1.7837
45000.0 7.75 0.2529 -0.2145 0.2187 -0.0869 0.000490166 1.809
50000.0 7.75 0.2565 -0.2847 0.3033 -0.1194 0.000536749 1.8291
55000.0 7.75 0.2681 -0.354 0.3802 -0.148 0.000578756 1.8454
60000.0 7.75 0.2827 -0.4195 0.4497 -0.1732 0.000619526 1.8588
65000.0 7.75 -0.0935 0.6328 -0.633 0.223 0.000722798 1.8701
70000.0 7.75 -0.1253 0.6697 -0.6614 0.2323 0.000761761 1.8797
75000.0 7.75 -0.1513 0.6974 -0.6817 0.2388 0.000799925 1.888
80000.0 7.75 -0.1727 0.7181 -0.696 0.2433 0.000837296 1.8952
85000.0 7.75 -0.1898 0.7315 -0.7038 0.2454 0.000874612 1.9016
90000.0 7.75 -0.2034 0.7395 -0.707 0.246 0.000911612 1.9072
100000.0 7.75 -0.2288 0.7544 -0.7126 0.2469 0.000985433 1.9167
3750.0 8.0 2.7934 -4.5287 4.0115 -1.3739 5.21743e-06 -1.382
4000.0 8.0 2.3046 -3.7671 3.3949 -1.1784 6.18352e-06 -1.1253
4250.0 8.0 1.9095 -2.9786 2.6457 -0.9131 7.22016e-06 -0.9012
4500.0 8.0 1.7452 -2.6512 2.3304 -0.8002 8.47236e-06 -0.7042
4750.0 8.0 1.6894 -2.5498 2.2367 -0.7673 9.96648e-06 -0.5299
5000.0 8.0 1.5601 -2.1496 1.7754 -0.5848 1.23345e-05 -0.3747
5250.0 8.0 1.3787 -1.6717 1.2733 -0.397 1.44086e-05 -0.236
5500.0 8.0 1.2459 -1.3066 0.8929 -0.256 1.66289e-05 -0.1113
5750.0 8.0 1.0732 -0.834 0.4051 -0.0766 1.89423e-05 0.0013
6000.0 8.0 0.8258 -0.1939 -0.2326 0.152 2.13277e-05 0.1033
6250.0 8.0 0.5377 0.5134 -0.9087 0.3862 2.37852e-05 0.1962
6500.0 8.0 0.2706 1.1181 -1.445 0.5595 2.6309e-05 0.281
7000.0 8.0 -0.0114 1.6153 -1.7578 0.6204 3.15667e-05 0.4301
7500.0 8.0 -0.0437 1.535 -1.5558 0.5153 3.71369e-05 0.5568
8000.0 8.0 -0.032 1.4419 -1.4251 0.4569 4.30334e-05 0.6656
8500.0 8.0 -0.0023 1.379 -1.389 0.4488 4.92567e-05 0.7599
9000.0 8.0 0.0191 1.3822 -1.4563 0.4871 5.57649e-05 0.8423
9500.0 8.0 0.0723 1.3144 -1.4658 0.5098 6.24945e-05 0.9148
10000.0 8.0 0.1639 1.1057 -1.3056 0.466 6.9274e-05 0.9792
10500.0 8.0 0.2767 0.7612 -0.951 0.3396 7.58216e-05 1.0366
11000.0 8.0 0.3587 0.4686 -0.6243 0.2177 8.17544e-05 1.0881
11500.0 8.0 0.4111 0.2731 -0.4044 0.1369 8.70688e-05 1.1346
12000.0 8.0 0.4482 0.1221 -0.2322 0.0748 9.1716e-05 1.1767
12500.0 8.0 0.4785 -0.0234 -0.0617 0.0129 9.52478e-05 1.215
13000.0 8.0 0.5065 -0.156 0.087 -0.0392 9.80888e-05 1.2499
13500.0 8.0 0.5268 -0.2512 0.1874 -0.0718 0.000101351 1.282
14000.0 8.0 0.5423 -0.3264 0.2685 -0.0987 0.000105132 1.3115
14500.0 8.0 0.5499 -0.3774 0.3289 -0.1207 0.000109336 1.3388
15000.0 8.0 0.5527 -0.4126 0.3749 -0.1392 0.000113741 1.364
15500.0 8.0 0.5533 -0.4384 0.4101 -0.1541 0.000118185 1.3874
16000.0 8.0 0.5526 -0.4547 0.4313 -0.1629 0.000122797 1.4091
16500.0 8.0 0.5327 -0.4266 0.4079 -0.1554 0.000127502 1.4294
17000.0 8.0 0.5566 -0.4901 0.4698 -0.1773 0.000132227 1.4484
20000.0 8.0 0.6186 -0.6914 0.6721 -0.2501 0.000162092 1.5404
25000.0 8.0 0.7907 -1.0922 1.0342 -0.3716 0.00021865 1.6409
30000.0 8.0 0.6172 -0.6586 0.5472 -0.1841 0.00029352 1.7055
35000.0 8.0 0.353 -0.2147 0.1503 -0.0504 0.000375085 1.7505
40000.0 8.0 0.2654 -0.1502 0.1286 -0.0501 0.000438135 1.7837
45000.0 8.0 0.2453 -0.1928 0.1954 -0.0781 0.00048997 1.809
50000.0 8.0 0.2461 -0.2556 0.2723 -0.1078 0.000536095 1.8291
55000.0 8.0 0.2549 -0.3185 0.3429 -0.1341 0.000577695 1.8454
60000.0 8.0 0.2667 -0.3776 0.4063 -0.1572 0.000617432 1.8588
3750.0 8.25 2.8405 -4.5199 3.9597 -1.3472 5.26284e-06 -1.382
4000.0 8.25 2.4172 -3.974 3.584 -1.2438 6.26714e-06 -1.1253
4250.0 8.25 1.9805 -3.1197 2.7817 -0.9618 7.30712e-06 -0.9012
4500.0 8.25 1.7753 -2.7064 2.3829 -0.8189 8.54518e-06 -0.7042
4750.0 8.25 1.6965 -2.556 2.2406 -0.7684 1.00177e-05 -0.5299
5000.0 8.25 1.6213 -2.3059 1.9408 -0.6471 1.2398e-05 -0.3747
5250.0 8.25 1.4079 -1.7475 1.3511 -0.4257 1.44666e-05 -0.236
5500.0 8.25 1.2755 -1.3925 0.9827 -0.2893 1.66975e-05 -0.1113
5750.0 8.25 1.1172 -0.9658 0.5439 -0.1284 1.90319e-05 0.0013
6000.0 8.25 0.9227 -0.4472 0.0178 0.0627 2.14371e-05 0.1033
6250.0 8.25 0.6608 0.2071 -0.6176 0.2859 2.39057e-05 0.1962
6500.0 8.25 0.3908 0.841 -1.2011 0.4814 2.64363e-05 0.281
7000.0 8.25 0.0425 1.522 -1.7077 0.6147 3.16912e-05 0.4301
7500.0 8.25 -0.0282 1.5188 -1.5627 0.5243 3.72351e-05 0.5568
8000.0 8.25 -0.0149 1.4048 -1.3976 0.4506 4.30979e-05 0.6656
8500.0 8.25 0.0069 1.3537 -1.3654 0.4418 4.92767e-05 0.7599
9000.0 8.25 0.0275 1.363 -1.4411 0.4837 5.57498e-05 0.8423
9500.0 8.25 0.0774 1.32 -1.4879 0.5227 6.24745e-05 0.9148
10000.0 8.25 0.1722 1.131 -1.3686 0.4989 6.93053e-05 0.9792
10500.0 8.25 0.2908 0.8016 -1.0516 0.3913 7.60107e-05 1.0366
11000.0 8.25 0.3897 0.4716 -0.6935 0.2594 8.22369e-05 1.0881
11500.0 8.25 0.4521 0.2527 -0.4526 0.171 8.7854e-05 1.1346
12000.0 8.25 0.5004 0.0815 -0.2629 0.1023 9.29488e-05 1.1767
12500.0 8.25 0.5297 -0.0472 -0.1122 0.0471 9.73504e-05 1.215
13000.0 8.25 0.5434 -0.1466 0.0121 0.0008 0.000100641 1.2499
13500.0 8.25 0.5547 -0.2349 0.1201 -0.0386 0.000103536 1.282
14000.0 8.25 0.5651 -0.3103 0.2092 -0.07 0.000106852 1.3115
14500.0 8.25 0.5719 -0.3706 0.2834 -0.0969 0.0001107 1.3388
15000.0 8.25 0.5756 -0.42 0.3501 -0.1231 0.00011491 1.364
15500.0 8.25 0.5768 -0.458 0.4058 -0.1468 0.000119309 1.3874
16000.0 8.25 0.5759 -0.4836 0.4446 -0.1639 0.000123856 1.4091
16500.0 8.25 0.5765 -0.5067 0.4765 -0.1777 0.000128455 1.4294
17000.0 8.25 0.5765 -0.5204 0.4931 -0.1842 0.000133273 1.4484
20000.0 8.25 0.639 -0.725 0.7003 -0.2592 0.000163114 1.5404
25000.0 8.25 0.7953 -1.095 1.035 -0.3716 0.000219988 1.6409
30000.0 8.25 0.6155 -0.6518 0.5398 -0.1814 0.000295242 1.7055
35000.0 8.25 0.353 -0.2126 0.1477 -0.0493 0.000376109 1.7505
40000.0 8.25 0.2565 -0.1297 0.1093 -0.0435 0.00043857 1.7837
45000.0 8.25 0.241 -0.1779 0.1788 -0.0717 0.000489961 1.809
50000.0 8.25 0.2396 -0.235 0.2498 -0.0993 0.000535417 1.8291
55000.0 8.25 0.2459 -0.2922 0.3148 -0.1235 0.000576889 1.8454
60000.0 8.25 0.2553 -0.3454 0.3722 -0.1445 0.000615555 1.8588
65000.0 8.25 -0.0472 0.5517 -0.5614 0.1988 0.000718255 1.8701
70000.0 8.25 -0.0818 0.5977 -0.5997 0.2118 0.00075598 1.8797
75000.0 8.25 -0.1113 0.636 -0.6315 0.2226 0.000792744 1.888
80000.0 8.25 -0.1372 0.669 -0.6588 0.2319 0.000828708 1.8952
85000.0 8.25 -0.1594 0.6961 -0.681 0.2394 0.00086412 1.9016
90000.0 8.25 -0.1783 0.7178 -0.6981 0.2451 0.000899395 1.9072
100000.0 8.25 -0.2148 0.7612 -0.7331 0.2568 0.000969319 1.9167
3750.0 8.5 2.8516 -4.422 3.8185 -1.2882 5.2931e-06 -1.382
4000.0 8.5 2.5264 -4.1605 3.7471 -1.2987 6.3452e-06 -1.1253
4250.0 8.5 2.0651 -3.2867 2.9418 -1.0189 7.39475e-06 -0.9012
4500.0 8.5 1.8128 -2.7766 2.4501 -0.8429 8.62316e-06 -0.7042
4750.0 8.5 1.7121 -2.5808 2.2633 -0.7764 1.00754e-05 -0.5299
5000.0 8.5 1.6087 -2.2539 1.8759 -0.6206 1.24639e-05 -0.3747
5250.0 8.5 1.4479 -1.8461 1.4513 -0.4624 1.45301e-05 -0.236
5500.0 8.5 1.3037 -1.4698 1.0618 -0.3183 1.67658e-05 -0.1113
5750.0 8.5 1.1774 -1.1256 0.7057 -0.1869 1.91213e-05 0.0013
6000.0 8.5 1.0048 -0.6637 0.2339 -0.0148 2.1552e-05 0.1033
6250.0 8.5 0.7712 -0.0717 -0.3491 0.1922 2.40396e-05 0.1962
6500.0 8.5 0.5137 0.5498 -0.9365 0.3939 2.65786e-05 0.281
7000.0 8.5 0.1145 1.3839 -1.6145 0.5939 3.18349e-05 0.4301
7500.0 8.5 -0.0087 1.4988 -1.571 0.5352 3.7355e-05 0.5568
8000.0 8.5 -0.0039 1.3829 -1.3836 0.4483 4.31849e-05 0.6656
8500.0 8.5 0.0194 1.3144 -1.3226 0.4266 4.93189e-05 0.7599
9000.0 8.5 0.0371 1.326 -1.3952 0.4658 5.5751e-05 0.8423
9500.0 8.5 0.0821 1.3062 -1.472 0.5171 6.24543e-05 0.9148
10000.0 8.5 0.1728 1.1544 -1.4099 0.5187 6.93146e-05 0.9792
10500.0 8.5 0.303 0.8272 -1.1195 0.4266 7.61467e-05 1.0366
11000.0 8.5 0.4154 0.4776 -0.7552 0.2957 8.26184e-05 1.0881
11500.0 8.5 0.5 0.1986 -0.4535 0.1852 8.85307e-05 1.1346
12000.0 8.5 0.5634 -0.0062 -0.2337 0.106 9.39476e-05 1.1767
