Teff log(g) filter a1 a2 a3 a4
2300 4.0 u -0.3765315695860414 1.4753552507742718 -0.05980802144224051 -0.10318968274507712
2300 4.5 u -0.6146888252564894 1.4534551125458932 0.1529341617503655 -0.10896925444166977
2300 5.0 u -0.4502308792401261 0.9582653525265848 0.46207435615045933 -0.0761215357296319
2300 5.5 u -0.23254498489324948 0.9740626568682965 0.02698646731256795 0.15352661274124998
2300 6.0 u -0.10104581170501974 1.3770519713665126 -0.6712472244775338 0.33976867751159945
2400 4.0 u 0.17554078635415737 0.868350746481666 0.16156398638952485 -0.1673658265327389
2400 4.5 u -0.48708146193114743 1.7090283477903545 -0.29701849828243615 0.0023562840305363366
2400 5.0 u -0.46437879101283697 1.1262112946532679 0.39035667488568876 -0.14046263996589325
2400 5.5 u -0.1958967119223099 0.5862927715266127 0.6023174324754388 -0.05560643801226743
2400 6.0 u 0.006364971008397835 0.7997778758732954 -0.05117339387750097 0.20688338949795604
2500 4.0 u 1.1321546528467794 -0.7666864168003662 1.3639626622121659 -0.544238336126011
2500 4.5 u -0.05160870515596573 1.2817225153677745 -0.19268820531625544 -0.034949529447863226
2500 5.0 u -0.3728686712790267 1.3439725844917616 0.06618264629603965 -0.09381325327957371
2500 5.5 u -0.18396593893583252 0.5324398029439794 0.8161268046205639 -0.21230445541452
2500 6.0 u 0.0661558545194171 0.290749157479705 0.664241968922021 -0.045328651741879576
2600 4.0 u 2.219700273616857 -2.8097124106882383 2.9997804592557538 -1.0648336849006093
2600 4.5 u 0.5249731899348226 0.47333924238295855 0.2631207687548006 -0.17205855990104735
2600 5.0 u -0.13932661207773064 1.331710336587615 -0.17785660797610625 -0.02894806917435547
2600 5.5 u -0.12435251138860266 0.7789969074741233 0.5186105531597157 -0.19763025911119028
2600 6.0 u 0.006384865789583143 0.4232266319947645 0.6606204526592707 -0.10762835192146912
2700 4.0 u 3.35542828226186 -5.095083087376486 4.945481342554815 -1.6986998439767045
2700 4.5 u 1.3770793800501615 -1.055450193409818 1.4199862905261404 -0.5348639328496549
2700 5.0 u 0.14671985365396847 1.123362590331655 -0.2315043276278108 -0.010034611681877184
2700 5.5 u 0.0028745283246028874 0.8487570353028608 0.3216398434674307 -0.177512743981886
2700 6.0 u 0.14813616264777352 0.32090868223084773 0.7580587879133122 -0.22104004860204843
2800 4.0 u 4.478841465130329 -7.4226415069780325 6.9827739170013805 -2.3686210268146612
2800 4.5 u 2.2919089279691836 -2.8375858832929692 2.8785170241578184 -1.0033740565660665
2800 5.0 u 0.7789053397808698 0.10576349134156988 0.43216923371059535 -0.2087451805036765
2800 5.5 u 0.20553582240161034 0.8127475239486796 0.12247402755979077 -0.11958646023336414
2900 4.0 u 5.013792232685651 -8.553707619155649 7.974568772138591 -2.6957797402158876
2900 4.5 u 2.9239381504771957 -4.116881776129578 3.945479492730258 -1.3483148416072575
2900 5.0 u 1.3996687090192321 -1.0227826416062467 1.2755184561612487 -0.4719258159972019
2900 5.5 u 0.5289244407254365 0.4493548589595252 0.22687308302399609 -0.14643302445939965
2900 6.0 u 0.39446200354169114 0.1837491675791495 0.7595882412445907 -0.3134603056164816
3000 4.0 u 5.282561590224823 -9.154525041139712 8.519270508549278 -2.8790476622348233
3000 4.5 u 3.4764846960864886 -5.279712816039418 4.954755214142046 -1.6805758465407767
3000 5.5 u 0.9118596436551021 -0.1324750531425749 0.5561656645234468 -0.23996752839764268
