Teff log(g) filter a1 a2 a3 a4
2300 4.0 us -0.3779145010455816 1.5103849121675357 -0.11121844386383996 -0.07892980296775169
2300 4.5 us -0.5596979486573388 1.3336602944793612 0.24379763293178447 -0.12320963089982102
2300 5.0 us -0.2297816952294994 0.5718499719862079 0.7145186449721467 -0.1322926366329954
2300 5.5 us 0.09350054965622173 0.6339081428727733 0.13655347325759212 0.09523052140384772
2300 6.0 us 0.2862147739786792 0.8540241914009424 -0.31602212002222063 0.15539571932326326
2400 4.0 us 0.18453290872805164 0.8851837376293793 0.12589704178688046 -0.15112070558261081
2400 4.5 us -0.444970331124161 1.6051609560434184 -0.19467331367802668 -0.028043370991872513
2400 5.0 us -0.30511760137445715 0.7477732379049508 0.7262956556146518 -0.2345804924922371
2400 5.5 us 0.04923989707953468 0.2608960729560217 0.7229514475703122 -0.06585833560228324
2400 6.0 us 0.29017308832591915 0.6344023151234229 -0.11839981352191042 0.18372876366125035
2500 4.0 us 1.1669968105181556 -0.8046138797361158 1.3757621033436203 -0.5445987741880763
2500 4.5 us -0.04703184039940621 1.2842952221466848 -0.20198170639823362 -0.028806120207010524
2500 5.0 us -0.27990773223475446 1.093446767741382 0.31711662013311726 -0.17294637496411341
2500 5.5 us 0.025738615293060815 0.10110684215938952 1.138757043362173 -0.2872722112679593
2500 6.0 us 0.266001213842486 0.2508645543973367 0.44422709460563536 0.03658591578956048
2600 4.0 us 2.2867442714766866 -2.922614539269092 3.0819363722902104 -1.0896665739095266
2600 4.5 us 0.5528295024318408 0.43151889807610727 0.29175593501681946 -0.1804746465411292
2600 5.0 us -0.09404597226357785 1.2151941344223398 -0.060024493465350943 -0.0677203358546043
2600 5.5 us -0.003953633963608868 0.4969407784813462 0.7654434765065792 -0.2674447974982488
2600 6.0 us 0.14012727583164158 0.36273530056932723 0.5177952662689163 -0.021021172032354048
2700 4.0 us 3.447704456462793 -5.267726161056564 5.083991473155551 -1.742904681037278
2700 4.5 us 1.4269703678692487 -1.1423106995206216 1.485911244268005 -0.5557499072071534
2700 5.0 us 0.17273941601363635 1.0625101060255275 -0.17063205560052616 -0.03150189697682796
2700 5.5 us 0.0942132138374498 0.6212889557319327 0.5381037555509012 -0.24689407082612375
2700 6.0 us 0.28418406937745666 0.12439214603678157 0.8367430627349808 -0.22347962970382565
2800 4.0 us 4.592433182217826 -7.646588316229691 7.170472463102515 -2.429787730009241
2800 4.5 us 2.322236659576644 -2.8760893372245797 2.8925705310695986 -1.0052687946933823
2800 5.0 us 0.8164819988591263 0.03433663191481162 0.4909755558828157 -0.2284592371623857
2800 5.5 us 0.26718754386627874 0.6671968399700288 0.25883984562396245 -0.16528203750825737
2900 4.0 us 5.1356000778630815 -8.799527577624602 8.184259276194403 -2.7648046900429044
