Teff log(g) a1 a2 a3 a4 I1 beaming
16500.0 5.25 0.7541 -0.6195 0.7734 -0.3156 0.000250782 0.3268
17000.0 5.25 0.7638 -0.6442 0.7926 -0.3224 0.00027089 0.3869
20000.0 5.25 0.7574 -0.6335 0.7431 -0.3007 0.000407368 0.6765
25000.0 5.25 0.9398 -1.0143 1.0459 -0.3971 0.000703676 0.9874
30000.0 5.25 0.9707 -0.9964 0.9116 -0.3268 0.00115553 1.1832
35000.0 5.25 0.8824 -0.9175 0.8013 -0.2824 0.00170503 1.3169
40000.0 5.25 0.9214 -1.1267 1.0319 -0.3712 0.00214254 1.4137
45000.0 5.25 0.9994 -1.3771 1.297 -0.4702 0.00251354 1.4868
50000.0 5.25 1.0839 -1.6127 1.5387 -0.5586 0.00285956 1.5439
55000.0 5.25 1.1621 -1.8107 1.7358 -0.6294 0.00318382 1.5897
60000.0 5.25 1.2318 -1.9742 1.8937 -0.6851 0.0035011 1.6272
3750.0 5.5 -0.6936 3.3927 -3.1377 1.0251 1.78524e-07 -7.7372
4000.0 5.5 -0.4654 3.2924 -3.4212 1.2222 2.88006e-07 -7.0664
4250.0 5.5 -0.0939 2.5666 -2.844 1.0539 4.70308e-07 -6.4745
4500.0 5.5 0.237 1.8205 -2.1147 0.7973 7.64894e-07 -5.9487
4750.0 5.5 0.3847 1.4751 -1.7332 0.6567 1.22611e-06 -5.4783
5000.0 5.5 0.0862 2.0925 -2.1352 0.7674 1.847e-06 -5.0553
5250.0 5.5 -0.059 2.4282 -2.378 0.8324 2.93153e-06 -4.6729
5500.0 5.5 -0.2403 2.9151 -2.8238 0.9732 4.28166e-06 -4.3255
5750.0 5.5 -0.3957 3.3209 -3.193 1.0853 5.89563e-06 -4.0088
6000.0 5.5 -0.4908 3.5144 -3.3156 1.1011 7.78068e-06 -3.7188
6250.0 5.5 -0.527 3.5012 -3.1954 1.0218 9.92865e-06 -3.4525
6500.0 5.5 -0.5211 3.351 -2.9234 0.8857 1.23063e-05 -3.2071
7000.0 5.5 -0.3669 2.6538 -1.9959 0.4889 1.75677e-05 -2.7703
7500.0 5.5 -0.1217 1.7839 -1.0066 0.1121 2.3258e-05 -2.3936
8000.0 5.5 0.1108 1.0351 -0.2603 -0.1366 2.93334e-05 -2.066
8500.0 5.5 0.3268 0.4148 0.2645 -0.2782 3.59734e-05 -1.7788
9000.0 5.5 0.5723 -0.2101 0.7285 -0.3798 4.32861e-05 -1.5254
9500.0 5.5 0.7755 -0.6846 1.0329 -0.4284 5.08665e-05 -1.3003
10000.0 5.5 0.8537 -0.8322 1.0622 -0.4077 5.74479e-05 -1.0995
10500.0 5.5 0.8496 -0.8473 1.0743 -0.4122 6.59408e-05 -0.9193
11000.0 5.5 0.8446 -0.849 1.0794 -0.4175 7.64071e-05 -0.757
11500.0 5.5 0.8327 -0.8257 1.0565 -0.4129 8.81259e-05 -0.6101
12000.0 5.5 0.822 -0.7984 1.0243 -0.4038 0.000100885 -0.4766
12500.0 5.5 0.808 -0.7613 0.9787 -0.3885 0.000114521 -0.355
13000.0 5.5 0.7966 -0.7315 0.94 -0.3753 0.000128924 -0.2437
13500.0 5.5 0.7946 -0.7248 0.9243 -0.3698 0.000144007 -0.1417
14000.0 5.5 0.7811 -0.6939 0.8857 -0.3561 0.000159814 -0.0478
14500.0 5.5 0.7751 -0.6813 0.8661 -0.3492 0.000176314 0.0389
15000.0 5.5 0.7692 -0.6696 0.8482 -0.3429 0.000193507 0.1191
15500.0 5.5 0.7632 -0.6576 0.8301 -0.3364 0.000211415 0.1934
16000.0 5.5 0.7069 -0.5268 0.6911 -0.2855 0.000230061 0.2625
16500.0 5.5 0.7534 -0.6379 0.798 -0.3247 0.000249358 0.3268
17000.0 5.5 0.7515 -0.6347 0.7886 -0.3211 0.000269426 0.3869
20000.0 5.5 0.7869 -0.7216 0.8385 -0.3361 0.000405328 0.6765
25000.0 5.5 0.9493 -1.0545 1.0913 -0.4143 0.000699914 0.9874
30000.0 5.5 0.9591 -0.9889 0.9079 -0.3256 0.00114476 1.1832
35000.0 5.5 0.8283 -0.8164 0.7062 -0.2486 0.00168603 1.3169
40000.0 5.5 0.8318 -0.9559 0.8714 -0.3144 0.0021179 1.4137
45000.0 5.5 0.8878 -1.1698 1.1053 -0.4032 0.00248151 1.4868
50000.0 5.5 0.9592 -1.3893 1.3362 -0.4888 0.00281859 1.5439
55000.0 5.5 1.0321 -1.5912 1.543 -0.5642 0.00313086 1.5897
60000.0 5.5 1.1022 -1.771 1.7226 -0.6288 0.00343427 1.6272
3750.0 5.75 -0.7233 3.5912 -3.4351 1.1557 1.89678e-07 -7.7372
4000.0 5.75 -0.3973 3.2095 -3.4043 1.233 2.98802e-07 -7.0664
4250.0 5.75 0.055 2.2591 -2.5803 0.9698 4.7997e-07 -6.4745
4500.0 5.75 0.3716 1.5205 -1.8502 0.7108 7.72069e-07 -5.9487
4750.0 5.75 0.599 0.9924 -1.291 0.5043 1.22376e-06 -5.4783
5000.0 5.75 0.2857 1.6679 -1.7737 0.6479 1.78048e-06 -5.0553
5250.0 5.75 0.1489 1.9699 -1.9814 0.7039 2.86398e-06 -4.6729
5500.0 5.75 -0.0457 2.4708 -2.429 0.8456 4.2285e-06 -4.3255
5750.0 5.75 -0.2367 2.9757 -2.9052 0.9991 5.85991e-06 -4.0088
6000.0 5.75 -0.3688 3.2854 -3.1644 1.0692 7.75879e-06 -3.7188
6250.0 5.75 -0.4465 3.4145 -3.2188 1.0605 9.91981e-06 -3.4525
6500.0 5.75 -0.4725 3.3733 -3.0795 0.9776 1.23268e-05 -3.2071
7000.0 5.75 -0.4042 2.9293 -2.4245 0.6793 1.77118e-05 -2.7703
7500.0 5.75 -0.2121 2.1682 -1.5016 0.3096 2.36285e-05 -2.3936
8000.0 5.75 0.0149 1.3724 -0.6376 -0.0036 2.99518e-05 -2.066
8500.0 5.75 0.2413 0.6489 0.0655 -0.2297 3.68038e-05 -1.7788
9000.0 5.75 0.4974 -0.0643 0.6711 -0.3941 4.43393e-05 -1.5254
9500.0 5.75 0.7073 -0.607 1.0771 -0.4826 5.22849e-05 -1.3003
10000.0 5.75 0.81 -0.8048 1.1168 -0.447 5.91088e-05 -1.0995
10500.0 5.75 0.8372 -0.8443 1.0859 -0.419 6.66226e-05 -0.9193
11000.0 5.75 0.8341 -0.8483 1.0851 -0.4195 7.65768e-05 -0.757
11500.0 5.75 0.8225 -0.8278 1.0658 -0.416 8.79446e-05 -0.6101
12000.0 5.75 0.812 -0.8023 1.0363 -0.408 0.000100438 -0.4766
12500.0 5.75 0.7957 -0.76 0.9866 -0.3916 0.000113881 -0.355
13000.0 5.75 0.7852 -0.7307 0.9479 -0.3783 0.000128165 -0.2437
13500.0 5.75 0.7761 -0.7062 0.9143 -0.3665 0.000143211 -0.1417
14000.0 5.75 0.7687 -0.6876 0.8875 -0.357 0.000158977 -0.0478
14500.0 5.75 0.7622 -0.6726 0.865 -0.3491 0.00017545 0.0389
15000.0 5.75 0.7564 -0.6599 0.8454 -0.3421 0.000192632 0.1191
15500.0 5.75 0.7511 -0.6485 0.8275 -0.3357 0.000210516 0.1934
16000.0 5.75 0.7464 -0.6388 0.8117 -0.3301 0.000229112 0.2625
16500.0 5.75 0.7433 -0.6323 0.7988 -0.3253 0.000248418 0.3268
17000.0 5.75 0.6722 -0.4657 0.6232 -0.2607 0.0002685 0.3869
20000.0 5.75 0.7803 -0.72 0.8421 -0.3379 0.000404121 0.6765
25000.0 5.75 0.9654 -1.1052 1.1469 -0.4352 0.000697849 0.9874
30000.0 5.75 0.9473 -0.9757 0.8981 -0.3225 0.00113827 1.1832
35000.0 5.75 0.7808 -0.7231 0.6172 -0.2168 0.00167239 1.3169
40000.0 5.75 0.7512 -0.7937 0.7157 -0.2588 0.00209873 1.4137
45000.0 5.75 0.7834 -0.9618 0.907 -0.3327 0.00245636 1.4868
50000.0 5.75 0.8375 -1.152 1.1126 -0.4099 0.00278558 1.5439
55000.0 5.75 0.8981 -1.3357 1.3053 -0.4811 0.00308961 1.5897
60000.0 5.75 0.9608 -1.5104 1.4839 -0.5461 0.00338278 1.6272
3750.0 6.0 -0.732 3.7295 -3.6663 1.2621 2.01887e-07 -7.7372
4000.0 6.0 -0.3237 3.0971 -3.3435 1.2246 3.10471e-07 -7.0664
4250.0 6.0 0.1938 1.9596 -2.309 0.8791 4.9036e-07 -6.4745
4500.0 6.0 0.5426 1.1259 -1.4747 0.5797 7.79433e-07 -5.9487
4750.0 6.0 0.7878 0.5491 -0.8678 0.3548 1.22493e-06 -5.4783
5000.0 6.0 0.4469 1.318 -1.4711 0.5463 1.7048e-06 -5.0553
5250.0 6.0 0.3317 1.5674 -1.6352 0.5907 2.7881e-06 -4.6729
5500.0 6.0 0.1375 2.0458 -2.048 0.7208 4.16506e-06 -4.3255
5750.0 6.0 -0.0781 2.61 -2.5811 0.8957 5.81843e-06 -4.0088
6000.0 6.0 -0.248 3.0352 -2.9716 1.0172 7.73796e-06 -3.7188
6250.0 6.0 -0.3539 3.2594 -3.1417 1.0553 9.92214e-06 -3.4525
6500.0 6.0 -0.41 3.3216 -3.1285 1.0229 1.23545e-05 -3.2071
7000.0 6.0 -0.4042 3.0889 -2.7249 0.823 1.78479e-05 -2.7703
7500.0 6.0 -0.2807 2.5148 -1.9833 0.5117 2.39627e-05 -2.3936
8000.0 6.0 -0.0828 1.7568 -1.1062 0.1755 3.05511e-05 -2.066
8500.0 6.0 0.1389 0.9808 -0.2797 -0.1164 3.76545e-05 -1.7788
9000.0 6.0 0.3955 0.1958 0.4673 -0.3506 4.54236e-05 -1.5254
9500.0 6.0 0.647 -0.5007 1.058 -0.5098 5.36949e-05 -1.3003
10000.0 6.0 0.8041 -0.8568 1.2505 -0.5187 6.15603e-05 -1.0995
10500.0 6.0 0.8256 -0.8599 1.1432 -0.4497 6.82098e-05 -0.9193
11000.0 6.0 0.8244 -0.8472 1.095 -0.4246 7.72197e-05 -0.757
11500.0 6.0 0.8127 -0.8268 1.0727 -0.4188 8.82183e-05 -0.6101
12000.0 6.0 0.7971 -0.7904 1.0333 -0.4072 0.00010042 -0.4766
12500.0 6.0 0.7849 -0.7582 0.9945 -0.3949 0.000113658 -0.355
13000.0 6.0 0.7736 -0.727 0.9542 -0.3813 0.000127802 -0.2437
13500.0 6.0 0.7642 -0.7003 0.9179 -0.3685 0.000142762 -0.1417
14000.0 6.0 0.7567 -0.6798 0.8883 -0.3579 0.000158486 -0.0478
14500.0 6.0 0.7507 -0.6646 0.8653 -0.3497 0.000174941 0.0389
15000.0 6.0 0.7452 -0.651 0.8442 -0.3422 0.000192117 0.1191
15500.0 6.0 0.7398 -0.6387 0.8251 -0.3354 0.000210007 0.1934
16000.0 6.0 0.7364 -0.6311 0.8113 -0.3306 0.000228611 0.2625
16500.0 6.0 0.7308 -0.6177 0.7909 -0.323 0.000247937 0.3268
17000.0 6.0 0.7313 -0.6185 0.785 -0.3207 0.000267979 0.3869
20000.0 6.0 0.7724 -0.712 0.8393 -0.3375 0.000403678 0.6765
25000.0 6.0 0.9622 -1.1052 1.15 -0.4368 0.00069727 0.9874
30000.0 6.0 0.9089 -0.8937 0.8163 -0.2926 0.0011352 1.1832
