Teff log(g) a1 a2 a3 a4 I1
4100.0 3.5 3.79803 -6.72198 6.29051 -2.06947 38421800.0
4200.0 3.5 3.75207 -6.62303 6.20355 -2.04536 34670100.0
4300.0 3.5 3.70338 -6.52237 6.11588 -2.02166 30676700.0
4400.0 3.5 3.69597 -6.50761 6.10125 -2.0208 27672900.0
4500.0 3.5 3.73859 -6.60059 6.18675 -2.05419 22126200.0
4600.0 3.5 3.58414 -6.25736 5.85571 -1.94279 17475400.0
4700.0 3.5 3.67398 -6.44862 6.02588 -2.00244 13784400.0
4800.0 3.5 3.67062 -6.43227 5.99583 -1.99148 8716760.0
4900.0 3.5 3.62645 -6.32476 5.87759 -1.94904 4870480.0
5100.0 3.5 3.78218 -6.64044 6.12773 -2.0283 139535.0
5200.0 3.5 3.82509 -6.74302 6.2207 -2.06125 199732.0
5300.0 3.5 3.9034 -6.90998 6.38086 -2.12348 255771.0
5400.0 3.5 3.76379 -6.62978 6.12848 -2.04249 310449.0
5500.0 3.5 3.9457 -6.99943 6.4508 -2.14923 116889.0
5600.0 3.5 3.92658 -6.94768 6.38973 -2.12774 122207.0
5700.0 3.5 4.01503 -7.13346 6.5508 -2.18121 132128.0
5800.0 3.5 4.13941 -7.38605 6.77437 -2.25636 139731.0
5900.0 3.5 4.10288 -7.30245 6.68054 -2.22291 154931.0
6000.0 3.5 4.09479 -7.2826 6.65248 -2.21281 182703.0
6100.0 3.5 4.10598 -7.28573 6.63268 -2.20128 229464.0
6200.0 3.5 4.16665 -7.40059 6.71582 -2.22502 269803.0
6300.0 3.5 4.05002 -7.13609 6.45908 -2.13883 345192.0
6400.0 3.5 4.06594 -7.16368 6.47243 -2.14265 402407.0
6500.0 3.5 4.16281 -7.34356 6.61344 -2.18647 498126.0
6600.0 3.5 4.24738 -7.51671 6.76178 -2.23586 548070.0
6700.0 3.5 4.27551 -7.54819 6.76518 -2.23368 638860.0
6800.0 3.5 4.27457 -7.51096 6.69542 -2.20249 708140.0
6900.0 3.5 4.31686 -7.61803 6.80298 -2.24334 741733.0
7000.0 3.5 4.26253 -7.50215 6.69012 -2.20626 806743.0
7200.0 3.5 4.12327 -7.17495 6.3448 -2.08087 951351.0
7400.0 3.5 4.05759 -7.01649 6.17061 -2.01958 1125610.0
7600.0 3.5 4.06462 -7.0016 6.113 -1.99113 1312520.0
7800.0 3.5 4.24906 -7.34295 6.36446 -2.06303 1481890.0
8000.0 3.5 4.38866 -7.58156 6.5167 -2.09588 1600190.0
8200.0 3.5 4.67948 -8.15568 6.98541 -2.23805 1651980.0
8400.0 3.5 4.95518 -8.70658 7.44088 -2.37701 1709910.0
8600.0 3.5 5.22238 -9.24118 7.88757 -2.51456 1677480.0
8800.0 3.5 5.53561 -9.8489 8.3909 -2.66855 1650350.0
9000.0 3.5 5.939 -10.64717 9.07421 -2.88454 1712030.0
9200.0 3.5 6.13683 -11.02729 9.39086 -2.98224 1791110.0
9400.0 3.5 6.18602 -11.08527 9.41187 -2.98122 1871630.0
9600.0 3.5 6.4012 -11.48591 9.74205 -3.08287 1924380.0
9800.0 3.5 6.84857 -12.36165 10.49709 -3.32452 2009480.0
10000.0 3.5 6.85596 -12.32889 10.43675 -3.29753 2104460.0
10200.0 3.5 7.32987 -13.25322 11.23083 -3.5511 2162850.0
10400.0 3.5 7.57544 -13.70829 11.60412 -3.66604 2245000.0
10600.0 3.5 7.51954 -13.54914 11.43048 -3.60175 2346130.0
10800.0 3.5 7.76398 -14.004 11.8016 -3.71519 2298690.0
11000.0 3.5 8.37453 -15.20651 12.83551 -4.04465 2181500.0
11200.0 3.5 8.72413 -15.86236 13.37218 -4.20835 2050610.0
11400.0 3.5 8.04182 -14.547 12.24136 -3.8477 2340830.0
11600.0 3.5 8.14891 -14.75433 12.40902 -3.89806 2406600.0
11800.0 3.5 8.92451 -16.18532 13.57278 -4.25104 2228610.0
12000.0 3.5 9.07824 -16.47665 13.80616 -4.32032 2293940.0
2300.0 4.0 2.04566 -2.16301 2.12764 -0.76664 2391.63
2400.0 4.0 2.31456 -2.56627 2.36889 -0.82796 2254.66
2500.0 4.0 2.96374 -3.84717 3.42011 -1.16374 2088.31
2600.0 4.0 3.58972 -5.11236 4.44543 -1.48269 4823.34
2700.0 4.0 4.09098 -6.19617 5.35373 -1.76908 2081.5
2900.0 4.0 4.65102 -7.54556 6.5406 -2.15438 45214.5
3100.0 4.0 4.75782 -7.88215 6.85272 -2.25823 30616100.0
3200.0 4.0 4.92655 -8.22618 7.14907 -2.35204 63003100.0
3300.0 4.0 4.86946 -8.08559 6.99678 -2.29228 85831200.0
3400.0 4.0 4.81862 -8.02149 6.95845 -2.28065 94607000.0
3500.0 4.0 4.58327 -7.6171 6.63039 -2.17358 93886700.0
3600.0 4.0 4.22749 -6.97388 6.09224 -1.99446 88211200.0
3700.0 4.0 3.83138 -6.25535 5.49956 -1.79724 81530700.0
3800.0 4.0 3.40399 -5.48798 4.89444 -1.60245 75333800.0
3900.0 4.0 3.03826 -4.90109 4.47785 -1.4751 68814700.0
4000.0 4.0 2.68736 -4.30258 4.03478 -1.33661 63164300.0
4100.0 4.0 2.43029 -3.94818 3.85566 -1.30087 58165400.0
4200.0 4.0 2.64331 -4.54698 4.49107 -1.52422 54287800.0
4300.0 4.0 2.63714 -4.51253 4.4305 -1.49636 49783400.0
4400.0 4.0 2.6516 -4.54902 4.46814 -1.51365 46152300.0
4500.0 4.0 2.58634 -4.41171 4.34109 -1.47501 39106100.0
4600.0 4.0 2.56785 -4.36776 4.29427 -1.46179 29564400.0
4700.0 4.0 2.52692 -4.27172 4.1956 -1.42983 26779100.0
4800.0 4.0 2.52816 -4.26646 4.17918 -1.42481 14580700.0
4900.0 4.0 2.49233 -4.19265 4.10408 -1.40062 11031800.0
5100.0 4.0 2.6789 -4.57161 4.42289 -1.50949 326227.0
5200.0 4.0 2.71188 -4.6546 4.50243 -1.54049 474501.0
5300.0 4.0 2.69548 -4.62842 4.47883 -1.53577 556741.0
5400.0 4.0 2.63297 -4.50163 4.35865 -1.49685 515026.0
5500.0 4.0 2.66343 -4.5618 4.40389 -1.51202 186370.0
5600.0 4.0 2.70678 -4.65754 4.48657 -1.5406 176230.0
5700.0 4.0 2.59732 -4.41749 4.25249 -1.46043 174733.0
5800.0 4.0 2.61491 -4.456 4.28104 -1.47038 182937.0
5900.0 4.0 2.62563 -4.47906 4.29383 -1.47425 206116.0
6000.0 4.0 2.68636 -4.61712 4.41974 -1.51843 233422.0
6100.0 4.0 2.68902 -4.62121 4.41651 -1.51663 274806.0
6200.0 4.0 2.66168 -4.55946 4.3474 -1.49172 324257.0
6300.0 4.0 2.64956 -4.51924 4.28536 -1.46522 383523.0
6400.0 4.0 2.68133 -4.57977 4.32724 -1.47749 463850.0
6500.0 4.0 2.67286 -4.53889 4.26346 -1.45049 552203.0
6600.0 4.0 2.70324 -4.60765 4.32557 -1.47444 647276.0
6700.0 4.0 2.73465 -4.66656 4.36778 -1.48795 740958.0
6800.0 4.0 2.77086 -4.74006 4.42804 -1.50927 827493.0
6900.0 4.0 2.76414 -4.70832 4.37684 -1.48771 905158.0
7000.0 4.0 2.79988 -4.77816 4.43024 -1.50532 977197.0
7200.0 4.0 2.85979 -4.88381 4.49592 -1.52449 1135450.0
7400.0 4.0 2.76438 -4.6768 4.28475 -1.45074 1257360.0
7600.0 4.0 2.68289 -4.46272 4.04364 -1.36526 1396890.0
7800.0 4.0 2.77951 -4.64966 4.17106 -1.39242 1526240.0
8000.0 4.0 2.80326 -4.6672 4.13642 -1.36885 1618840.0
8200.0 4.0 2.98047 -5.02777 4.42694 -1.45659 1667110.0
8400.0 4.0 3.1369 -5.34413 4.67656 -1.52934 1726260.0
8600.0 4.0 3.20727 -5.49417 4.78939 -1.56078 1735330.0
8800.0 4.0 3.44339 -5.9727 5.19227 -1.68571 1607270.0
9000.0 4.0 3.57997 -6.26939 5.45307 -1.7693 1729180.0
9200.0 4.0 3.62883 -6.36362 5.52217 -1.78733 1798190.0
9400.0 4.0 3.79021 -6.69631 5.8146 -1.88183 1863960.0
9600.0 4.0 3.80151 -6.7048 5.80854 -1.87606 1938540.0
9800.0 4.0 3.99459 -7.09474 6.15245 -1.98817 1993230.0
10000.0 4.0 4.02337 -7.13305 6.17288 -1.99164 2098920.0
10200.0 4.0 4.20399 -7.49372 6.49049 -2.09552 2171530.0
10400.0 4.0 4.22494 -7.50784 6.4845 -2.08937 2219030.0
10600.0 4.0 4.30663 -7.65853 6.60864 -2.12824 2348370.0
10800.0 4.0 4.53125 -8.10456 6.99741 -2.25432 2316820.0
11000.0 4.0 4.70485 -8.43211 7.269 -2.33879 2194780.0
11200.0 4.0 4.81129 -8.60563 7.38961 -2.3699 2031140.0
11400.0 4.0 5.05635 -9.1011 7.82279 -2.5102 2100290.0
11600.0 4.0 4.65478 -8.33357 7.15913 -2.29686 2400500.0
11800.0 4.0 4.83195 -8.70696 7.49239 -2.40635 2471250.0
12000.0 4.0 4.86982 -8.7885 7.55954 -2.42677 2542430.0
2300.0 4.5 1.53918 -1.30564 1.47535 -0.57185 3497.42
2400.0 4.5 1.55857 -1.14371 1.19352 -0.45312 3195.76
2500.0 4.5 1.84166 -1.59421 1.49644 -0.54547 2909.93
2600.0 4.5 2.43142 -2.70575 2.35312 -0.80668 4947.43
2700.0 4.5 3.06195 -4.03491 3.46134 -1.15731 12005.5
2900.0 4.5 3.87983 -5.95423 5.14038 -1.70253 48071.2
3100.0 4.5 4.01499 -6.41786 5.55462 -1.83605 27784400.0
3200.0 4.5 4.11855 -6.67772 5.78511 -1.91087 64487300.0
3300.0 4.5 4.19273 -6.87869 5.97466 -1.97444 92889100.0
3400.0 4.5 4.15848 -6.84542 5.9529 -1.96738 107056000.0
