Teff log(g) filter a1 a2 a3 a4
2300 4.0 z 3.2411838516293128 -4.923106328473281 4.794814528101929 -1.6777804956197442
2300 4.5 z 2.464141530864088 -3.3726018875705392 3.4188076578086677 -1.2207582085657855
2300 5.0 z 1.898042557709603 -2.1991952565020285 2.33268958224492 -0.8459270749822303
2300 5.5 z 1.9506320270559532 -2.3900168635764456 2.480524881736133 -0.8861261309385354
2300 6.0 z 1.70884591965912 -1.839719598318142 1.9265024065027314 -0.6903124538283946
2400 4.0 z 3.2346278225533394 -4.730860617075937 4.497073078970644 -1.560779199652245
2400 4.5 z 2.2381765145488925 -2.734474454417465 2.7561563967211 -0.989790400540858
2400 5.0 z 1.6221392799962653 -1.4586839647856549 1.6079466419705863 -0.6108634341842047
2400 5.5 z 1.491569880938198 -1.273048380392894 1.4557324289610085 -0.5567809843517151
2400 6.0 z 1.42491297003074 -1.1749176280591882 1.361067172770746 -0.5260146100771103
2500 4.0 z 3.669107441683524 -5.466799604760707 4.996859253784839 -1.7002752621358537
2500 4.5 z 2.303599938470195 -2.7200331426414257 2.635170440411367 -0.9375387262468681
2500 5.0 z 1.3906652377940176 -0.9281003782740604 1.1339052925560442 -0.4591789470645602
2500 5.5 z 1.265450920343634 -0.6331816481418323 0.8064542119045524 -0.3365843845212576
2500 6.0 z 1.1423423087426106 -0.4401971231561699 0.6483772824335686 -0.28815476080482016
2600 4.0 z 4.842481670595278 -7.915976359581755 7.127768035106426 -2.3964960881122117
2600 4.5 z 2.6877371355664152 -3.321139306788457 2.9872482604445016 -1.0227362992960685
2600 5.0 z 1.5510048925731306 -1.0385489237959629 1.0527842916119519 -0.4055768207488277
2600 5.5 z 1.037666390011418 -0.10367099287996662 0.3376689027531822 -0.19312958004661263
2600 6.0 z 0.7736711707916312 0.3119999444390154 0.07544865548416593 -0.13033457815884036
2700 4.0 z 6.617636888718841 -11.874908841738062 10.791076924551 -3.638244832137528
2700 4.5 z 3.788048130468609 -5.64597667253107 5.0098552955740185 -1.6827882880064862
2700 5.0 z 2.0093279889112217 -1.8202580381778402 1.5709519760433215 -0.5458855351200549
2700 5.5 z 1.1797736261144425 -0.17240370447005088 0.21378750361188875 -0.12426465294777578
2700 6.0 z 0.8257087675696988 0.4536110908781561 -0.2324739469475119 -0.0025199860245650463
2800 4.0 z 8.454565618511653 -16.02135991371337 14.6690494108948 -4.95913827694731
2800 4.5 z 5.180790039904612 -8.75715541882087 7.862208122057113 -2.6436377846347696
2800 5.0 z 2.976393331569921 -3.8909963332369064 3.3685338566079195 -1.130534030996168
2800 5.5 z 1.7162142398596893 -1.1802738796358738 0.9501429513251032 -0.33640039788852766
2900 4.0 z 9.246579619606782 -17.906182552416418 16.467707086248684 -5.580463687736967
2900 4.5 z 5.990707956903996 -10.655017932744999 9.628415922243805 -3.244009900343777
2900 5.0 z 3.812897512955545 -5.766994176673821 5.038224851630849 -1.68057161654872
2900 5.5 z 2.4589274035742275 -2.740444669265033 2.2611145012191405 -0.752923232604376
2900 6.0 z 1.4800391694783706 -0.5955386507207713 0.35604322900952895 -0.13381307901294132
3000 4.0 z 9.794554063296934 -19.282709462799154 17.83179851681797 -6.064225207163645
3000 4.5 z 6.657201676280777 -12.235618719175113 11.113386917388787 -3.7510720711317664
3000 5.5 z 3.041818963130789 -4.059678434978201 3.399912828966355 -1.1177138327805902
3000 6.0 z 2.0069972925265556 -1.7217552929736255 1.2571548285968925 -0.40503085639591113
3100 4.0 z 10.401193782111916 -20.670811385192554 19.147339959588287 -6.515844581129769
