Teff R M
30365.0 0.11268896809915412 0.20264
30360.0 0.11215571336683182 0.20264
30354.0 0.11161727153148172 0.20264
30348.0 0.11104561202387535 0.20264
30338.0 0.11046416194136616 0.20264
30331.0 0.10987310607437553 0.20264
30324.0 0.10936576673883812 0.20264
30313.0 0.10885450369462492 0.20264
30301.0 0.10820103176027739 0.20264
30291.0 0.10758368158431257 0.20264
30281.0 0.1069920236964542 0.20264
30273.0 0.10650044000085353 0.20264
30262.0 0.10593912999246338 0.20264
30251.0 0.1053832048755473 0.20264
30238.0 0.10483623171061855 0.20264
30225.0 0.10429329822866507 0.20264
30210.0 0.10364214723956928 0.20264
30197.0 0.10315764096958613 0.20264
30184.0 0.10264230636536675 0.20264
30166.0 0.10202965121717625 0.20264
30152.0 0.10155735982454585 0.20264
30135.0 0.10096861570159325 0.20264
30120.0 0.10047925400499012 0.20264
30101.0 0.09986111297159074 0.20264
30084.0 0.09938741660250035 0.20264
30065.0 0.09888522408692457 0.20264
30042.0 0.09828254684452727 0.20264
30021.0 0.09773191352410261 0.20264
29999.0 0.09719219760691208 0.20264
29977.0 0.09665880064256736 0.20264
29954.0 0.09615489590404486 0.20264
29932.0 0.09569437317763553 0.20264
29910.0 0.09525031093115288 0.20264
29875.0 0.09475593078687859 0.20264
29860.0 0.09431622330883631 0.20264
29835.0 0.09367234705300928 0.20264
29803.0 0.09297504603035057 0.20264
29782.0 0.09252016572963206 0.20264
29754.0 0.09197110449882895 0.20264
29718.0 0.09130433591127314 0.20264
29673.0 0.09049642062582144 0.20264
29617.0 0.08955016740238154 0.20264
29544.0 0.08840185984846535 0.20264
29446.0 0.08699742574773264 0.20264
29316.0 0.08529064565235493 0.20264
29259.0 0.08458948912114926 0.20264
29201.0 0.08392211145533619 0.20264
29141.0 0.08326766801824087 0.20264
29079.0 0.0826211816630069 0.20264
29024.0 0.08205808962527734 0.20264
28959.0 0.08142099438120633 0.20264
28893.0 0.08078884551538852 0.20264
28825.0 0.08016160462436993 0.20264
28755.0 0.07953831787886273 0.20264
28683.0 0.07891896882972291 0.20264
28637.0 0.07851748894386198 0.20264
28591.0 0.07814593684558972 0.20264
28539.0 0.07775555078153125 0.20264
28483.0 0.07734663104132629 0.20264
28403.0 0.07675406790835125 0.20264
28311.0 0.0761081914618267 0.20264
28249.0 0.07568266249871883 0.20264
28172.0 0.07514263185075368 0.20264
28098.0 0.07464597620776944 0.20264
28027.0 0.0741927386003288 0.20264
27944.0 0.07367351691491539 0.20264
27888.0 0.0733316407278298 0.20264
27795.0 0.07276397266583881 0.20264
27733.0 0.07238213717205658 0.20264
27623.0 0.07173670123329384 0.20264
27549.0 0.07129538228569496 0.20264
27473.0 0.07086819998379126 0.20264
