Teff R M
8538.984004049411 0.006888768599867755 1.06
8563.75038397481 0.006888947842527155 1.06
8588.058616779384 0.006889182609878782 1.06
8612.529054156794 0.006889363449644902 1.06
8637.482888236727 0.006889606163107575 1.06
8662.046284595459 0.0068897917732897935 1.06
8687.147589858605 0.006890037674821268 1.06
8711.761954853184 0.006890218537032685 1.06
8737.021411042797 0.00689046445379566 1.06
8761.93445404055 0.006890640567322426 1.06
8787.02779181341 0.006890876979043019 1.06
8812.270099962194 0.0068910578632860155 1.06
8837.601200601617 0.006891306983568561 1.06
8863.341851635434 0.006891479944985026 1.06
8888.75221764522 0.006891724319890199 1.06
8914.22311731739 0.006891908400216094 1.06
8939.740244462464 0.0068921607252031905 1.06
8965.287063740789 0.006892354339318486 1.06
8990.857201924337 0.006892598745230038 1.06
9017.158425325488 0.006892797133024095 1.06
9043.3866604344 0.006893047903366139 1.06
9069.047989435205 0.006893292333871805 1.06
9095.450193194813 0.006893554233317687 1.06
9121.32016399377 0.006893739949863319 1.06
9147.90192769146 0.006893990754506461 1.06
9173.98234473356 0.006894178070255241 1.06
9200.783254023132 0.006894425715836746 1.06
9227.08667090838 0.006894625743762054 1.06
9254.072550949399 0.006894862292210489 1.06
9280.56036640227 0.006895076621637957 1.06
9307.674776328377 0.006895313185555609 1.06
9333.985029548609 0.00689553388001777 1.06
9361.531436025083 0.006895772047433548 1.06
9389.100765277593 0.006896002283754899 1.06
9416.510608289347 0.006896226176101411 1.06
9442.689300020771 0.006896435784035017 1.06
9470.685174727538 0.006896667630533449 1.06
9498.735618981662 0.006896910601323702 1.06
9526.687072938623 0.006897117053819605 1.06
9553.820997802623 0.006897369569504718 1.06
9581.863946704394 0.006897566506392556 1.06
9609.98699617164 0.006897836509651879 1.06
9638.22143823665 0.006898022341564642 1.06
9666.113714983943 0.006898306658196956 1.06
9694.711730865374 0.006898482972162791 1.06
9722.263780515159 0.006898781604294699 1.06
9751.313072947607 0.006898946810602254 1.06
9780.021285527917 0.006899259760318107 1.06
9800.618858195394 0.006899397971056721 1.06
9815.388636550622 0.006899421800774248 1.06
9844.421494639211 0.006899791966288778 1.06
9872.817292853877 0.0068999031786919265 1.06
9902.01773867301 0.0069002701923405905 1.06
9930.66427528296 0.006900381412451895 1.06
9960.16653654981 0.0069007309730439136 1.06
9988.93069670128 0.006900859679358346 1.06
10018.666036064795 0.006901198140752357 1.06
10047.599138067462 0.006901342746690611 1.06
10077.590338808477 0.0069016748750968795 1.06
10106.763424267157 0.006901844918314007 1.06
10137.029258495164 0.006902161178055627 1.06
10166.568706628272 0.0069023471264775885 1.06
10197.081725220669 0.006902636389535768 1.06
10226.96335975239 0.006902830297932694 1.06
10257.723775163116 0.006903110044234032 1.06
10287.787853490114 0.0069033262195954325 1.06
10318.778734978834 0.006903583731434163 1.06
10349.04320417058 0.006903831714876193 1.06
10380.307046298445 0.00690407175861509 1.06
10410.797521213228 0.006904319759587504 1.06
10442.469128104265 0.0069045455118074755 1.06
10474.005557454759 0.006904839636688025 1.06
10504.756743740418 0.006905027247210379 1.06
10536.823370413484 0.006905348422818296 1.06
10568.8102318169 0.0069055185565441895 1.06
10599.8397601548 0.006905850885912058 1.06
10631.574822621706 0.00690599558934277 1.06
10663.802669750281 0.0069063470245836105 1.06
10695.485419287159 0.006906499689807303 1.06
10727.408033583239 0.006906840018181257 1.06
10760.243516061888 0.00690703086386026 1.06
10792.461299449335 0.006907347361234835 1.06
10825.493410559959 0.006907560488240686 1.06
10857.839058745225 0.006907854741555379 1.06
10890.494499341688 0.006908079018715392 1.06
10923.396548735653 0.006908363749855001 1.06
10956.872298250377 0.006908597588114644 1.06
10989.802811296382 0.006908856887411912 1.06
11022.883058032949 0.006909125741744789 1.06
11056.684060216243 0.006909377106146214 1.06
11089.840501551495 0.006909666663816239 1.06
11123.398595636285 0.006909914865763117 1.06
11157.577188833584 0.006910276047342336 1.06
11191.502601540962 0.006910390611082026 1.06
11225.776723118503 0.006910804329288586 1.06
11259.74616311149 0.006910893441067269 1.06
11293.771586491821 0.006911318329097761 1.06
11328.601496703175 0.006911475878489192 1.06
11362.722487359075 0.006911853056774128 1.06
11397.355637552475 0.006912026533866085 1.06
11432.320731506978 0.006912378276012196 1.06
11458.297659377531 0.006912461041471408 1.06
11475.853620646853 0.006912701385248878 1.06
11510.680514650534 0.0069129019434060555 1.06
11545.746025779772 0.00691325373010038 1.06
11581.483692632835 0.006913398588648365 1.06
11616.385070949098 0.006913801343199441 1.06
11651.99259618967 0.006913922333338987 1.06
11687.787313527302 0.006914345815501403 1.06
11723.349162682962 0.006914482736335638 1.06
11758.994845605483 0.006914888738469236 1.06
11795.321968215823 0.006915086175572466 1.06
11831.080245063134 0.006915414188383277 1.06
11867.09174698117 0.006915646672903541 1.06
11903.481463894364 0.0069159651575356005 1.06
11939.980018384531 0.006916229510919124 1.06
11976.598758186417 0.006916481133766372 1.06
12013.219157700698 0.006916799656827659 1.06
12049.962628465948 0.00691702581710589 1.06
12086.551308360902 0.006917374628088197 1.06
12123.28179298779 0.0069175402796460865 1.06
12160.336699635927 0.006917936903821789 1.06
12197.74078784089 0.006918083453447186 1.06
12235.000741270474 0.00691850719048087 1.06
12272.445156867048 0.006918677648412006 1.06
12309.865279742691 0.006919058406060768 1.06
12347.413716433583 0.006919283046969898 1.06
12384.899877633174 0.006919635158388533 1.06
12422.897445094464 0.006919883718413432 1.06
12460.911167740174 0.00692018168354281 1.06
12499.00091924257 0.006920463726527373 1.06
12537.082969442834 0.006920733032533954 1.06
12575.139166413108 0.006921067687735879 1.06
12613.610031339904 0.006921306737073363 1.06
12651.974269100332 0.006921654170163466 1.06
12690.519477555395 0.006921851800436433 1.06
12729.208495989493 0.006922231138866481 1.06
12768.080142837933 0.006922396906724066 1.06
12806.746114490188 0.006922817719883401 1.06
12845.872287999855 0.006923016977461983 1.06
12884.848010943148 0.006923405944779442 1.06
12924.019362584682 0.006923629132615285 1.06
12963.330693836524 0.006923979870893918 1.06
13002.662797894356 0.006924242936262925 1.06
13042.159285622967 0.006924561816776687 1.06
13081.778758855824 0.006924840849272753 1.06
13121.488374751481 0.00692513264956672 1.06
13161.20337010281 0.006925442003195918 1.06
13200.923065144761 0.0069257051241162675 1.06
13240.689460805303 0.006926040019745948 1.06
13280.893680785686 0.006926280835659596 1.06
13321.08808314807 0.0069266380879351086 1.06
13361.505660622897 0.0069268613799646165 1.06
13401.765052111754 0.006927236207767885 1.06
13442.2076521987 0.006927429212121549 1.06
13482.570503714507 0.006927823212907944 1.06
13523.44378296742 0.006928035376459308 1.06
13564.20047807331 0.00692841186311572 1.06
13605.142658777091 0.006928647975355363 1.06
13645.925628278475 0.006929077145908036 1.06
