Teff R M
70000.0 0.026854607907958537 0.5
75000.0 0.028908051238586044 0.5
80000.0 0.03155141316992023 0.5
85000.0 0.03455563004891273 0.5
90000.0 0.0384165902815814 0.5
100000.0 0.0497185913851106 0.5
2500.0 0.012249248319406188 0.6
2750.0 0.012263358908846127 0.6
3000.0 0.012263358908846127 0.6
3250.0 0.012263358908846127 0.6
3500.0 0.012263358908846127 0.6
3750.0 0.012277485753057716 0.6
4000.0 0.012277485753057716 0.6
4250.0 0.012291628870765733 0.6
4500.0 0.012305788280716545 0.6
4750.0 0.012319964001678044 0.6
5000.0 0.012348364451813074 0.6
5250.0 0.012391087930038888 0.6
5500.0 0.012448282593245095 0.6
6000.0 0.012534569965955152 0.6
6500.0 0.012577937687170393 0.6
7000.0 0.012621455454158928 0.6
7500.0 0.01266512378605649 0.6
8000.0 0.012694319911669404 0.6
8500.0 0.012738240343598193 0.6
9000.0 0.012767605020283701 0.6
9500.0 0.012797037389540028 0.6
10000.0 0.012841313208447109 0.6
10500.0 0.012870915492625454 0.6
11000.0 0.012900586017116479 0.6
11500.0 0.012945220098654429 0.6
12000.0 0.012975061912952635 0.6
12500.0 0.013004972519737475 0.6
13000.0 0.013034952077592022 0.6
13500.0 0.013065000745464883 0.6
14000.0 0.013095118682671112 0.6
14500.0 0.013125306048893016 0.6
15000.0 0.013155563004181022 0.6
15500.0 0.013185889708954466 0.6
16000.0 0.013216286324002529 0.6
16500.0 0.013246753010485042 0.6
17000.0 0.013277289929933354 0.6
20000.0 0.013461995431686379 0.6
25000.0 0.013823226966218637 0.6
30000.0 0.014177819364912537 0.6
35000.0 0.01476078446742328 0.6
40000.0 0.01522682788800274 0.6
45000.0 0.015689512114151347 0.6
50000.0 0.016222188324303038 0.6
55000.0 0.01681161512007247 0.6
60000.0 0.017462621420064283 0.6
65000.0 0.018222562096812348 0.6
70000.0 0.019059409397992236 0.6
75000.0 0.020049772024275846 0.6
80000.0 0.02126226070205123 0.6
85000.0 0.022678244793394385 0.6
90000.0 0.02432816982862093 0.6
100000.0 0.02815849497986371 0.6
110000.0 0.033427926519758185 0.6
2500.0 0.011093863900679506 0.7
2750.0 0.011093863900679506 0.7
3000.0 0.011093863900679506 0.7
3250.0 0.011093863900679506 0.7
3500.0 0.011093863900679506 0.7
3750.0 0.011106643538639578 0.7
4000.0 0.011106643538639578 0.7
4250.0 0.011119437898174373 0.7
4500.0 0.011119437898174373 0.7
4750.0 0.011132246996242517 0.7
5000.0 0.011145070849822095 0.7
5250.0 0.011170762891526003 0.7
5500.0 0.011209412045996965 0.7
6000.0 0.011274124687950937 0.7
6500.0 0.011313131458645178 0.7
7000.0 0.011339210920063937 0.7
7500.0 0.011365350500850191 0.7
8000.0 0.011391550339593439 0.7
8500.0 0.011417810575202587 0.7
9000.0 0.011444131346906777 0.7
9500.0 0.011457314477391393 0.7
10000.0 0.01148372631499513 0.7
10500.0 0.011510199038172646 0.7
11000.0 0.011536732787279631 0.7
11500.0 0.011563327702995431 0.7
12000.0 0.011589983926323617 0.7
12500.0 0.011603335072494827 0.7
13000.0 0.011630083522334578 0.7
13500.0 0.01164348086145749 0.7
14000.0 0.01167032185689863 0.7
14500.0 0.011697224727224481 0.7
15000.0 0.011710699410030206 0.7
15500.0 0.011737695360229053 0.7
16000.0 0.011751216663404602 0.7
16500.0 0.011778306015518738 0.7
17000.0 0.011791874100363557 0.7
20000.0 0.011928417567147196 0.7
25000.0 0.012150183407009574 0.7
30000.0 0.012390328866548438 0.7
35000.0 0.012737460013958698 0.7
40000.0 0.013019156082788402 0.7
45000.0 0.013307082018099109 0.7
50000.0 0.013648434304648823 0.7
55000.0 0.013950277080609393 0.7
60000.0 0.014291665196595013 0.7
65000.0 0.01467515961807101 0.7
70000.0 0.01506894451090079 0.7
75000.0 0.015508965634882669 0.7
80000.0 0.016017061150986635 0.7
85000.0 0.016560858011564598 0.7
90000.0 0.017202154092981908 0.7
100000.0 0.01875352162778823 0.7
110000.0 0.021017586024909062 0.7
120000.0 0.02415921582966567 0.7
2500.0 0.010001814766280356 0.8
2750.0 0.010001814766280356 0.8
3000.0 0.010001814766280356 0.8
3250.0 0.010013336412192106 0.8
3500.0 0.010013336412192106 0.8
3750.0 0.010013336412192106 0.8
4000.0 0.010013336412192106 0.8
4250.0 0.010024871330527672 0.8
4500.0 0.010024871330527672 0.8
4750.0 0.01003641953657632 0.8
5000.0 0.010047981045644855 0.8
5250.0 0.010059555873057797 0.8
5500.0 0.010082745544303136 0.8
6000.0 0.010129285383166058 0.8
6500.0 0.010152635797533253 0.8
7000.0 0.010176040040164761 0.8
7500.0 0.010187762385845673 0.8
8000.0 0.010211247603626105 0.8
8500.0 0.01022301050685473 0.8
9000.0 0.010246576979945885 0.8
9500.0 0.010258380581045203 0.8
10000.0 0.010282028590578222 0.8
10500.0 0.010293873030356742 0.8
11000.0 0.010317602858435394 0.8
11500.0 0.010329488278188787 0.8
12000.0 0.010353300207892895 0.8
12500.0 0.010365226749405695 0.8
13000.0 0.010377167029764066 0.8
13500.0 0.010389121064794497 0.8
14000.0 0.01041307046226898 0.8
14500.0 0.010425065856457328 0.8
15000.0 0.010437075068806442 0.8
15500.0 0.010461135011676958 0.8
16000.0 0.010473185774089188 0.8
16500.0 0.010485250418443915 0.8
17000.0 0.010497328960732542 0.8
20000.0 0.010594459549715671 0.8
25000.0 0.010741843163183417 0.8
30000.0 0.010903823353907416 0.8
35000.0 0.011170659323567454 0.8
40000.0 0.011352167936079264 0.8
45000.0 0.011536625826289166 0.8
50000.0 0.01172408091610469 0.8
55000.0 0.011928306974713343 0.8
60000.0 0.012108178288176634 0.8
65000.0 0.01231909507955844 0.8
70000.0 0.012548124156658073 0.8
75000.0 0.012781411202205743 0.8
80000.0 0.013019035377745188 0.8
85000.0 0.013291647256927202 0.8
90000.0 0.013569967488111841 0.8
100000.0 0.014209500352924481 0.8
110000.0 0.014982310976390528 0.8
120000.0 0.015943321622391524 0.8
130000.0 0.017182201473789613 0.8
140000.0 0.018453502463564184 0.8
2500.0 0.00895684519891529 0.9
2750.0 0.00895684519891529 0.9
3000.0 0.00895684519891529 0.9
3250.0 0.00895684519891529 0.9
3500.0 0.008967163086346697 0.9
3750.0 0.008967163086346697 0.9
4000.0 0.008967163086346697 0.9
4250.0 0.008967163086346697 0.9
4500.0 0.008977492859525671 0.9
4750.0 0.008977492859525671 0.9
5000.0 0.008977492859525671 0.9
5250.0 0.008987834532144086 0.9
5500.0 0.009008553630545434 0.9
6000.0 0.009039721867147342 0.9
6500.0 0.00905013522481572 0.9
7000.0 0.009070997941146096 0.9
7500.0 0.009081447327461111 0.9
8000.0 0.009091908751004582 0.9
8500.0 0.009102382225642823 0.9
9000.0 0.009112867765258176 0.9
9500.0 0.00913387509502952 0.9
10000.0 0.009144396913030177 0.9
10500.0 0.00915493085169737 0.9
11000.0 0.00916547692499353 0.9
11500.0 0.00917603514689723 0.9
12000.0 0.00919718809252201 0.9
12500.0 0.009207782844280765 0.9
13000.0 0.009218389800722503 0.9
13500.0 0.00922900897590644 0.9
14000.0 0.00923964038390804 0.9
14500.0 0.009250284038818965 0.9
15000.0 0.009260939954747131 0.9
15500.0 0.009271608145816644 0.9
16000.0 0.009282288626167944 0.9
16500.0 0.009292981409957754 0.9
17000.0 0.009303686511359049 0.9
20000.0 0.00936817658535679 0.9
25000.0 0.009476654957625579 0.9
30000.0 0.00958638945024424 0.9
35000.0 0.009787123495953114 0.9
40000.0 0.009923275946157842 0.9
45000.0 0.010049745605508892 0.9
50000.0 0.010177827088901031 0.9
55000.0 0.010307540938626817 0.9
60000.0 0.010450933116620674 0.9
65000.0 0.010596320078514205 0.9
70000.0 0.010743729574515743 0.9
75000.0 0.010905738211127732 0.9
80000.0 0.0110447291052656 0.9
85000.0 0.011198376592206061 0.9
90000.0 0.011380335574103218 0.9
100000.0 0.011753171365547262 0.9
110000.0 0.012166203272686233 0.9
120000.0 0.01266645452821997 0.9
130000.0 0.013232901151472269 0.9
140000.0 0.01392050749142023 0.9
150000.0 0.01474534941664525 0.9
2500.0 0.007916510892366039 1.0
2750.0 0.007916510892366039 1.0
3000.0 0.007916510892366039 1.0
3250.0 0.007916510892366039 1.0
3500.0 0.007916510892366039 1.0
3750.0 0.007916510892366039 1.0
4000.0 0.007916510892366039 1.0
4250.0 0.00792563036093147 1.0
4500.0 0.00792563036093147 1.0
4750.0 0.00792563036093147 1.0
5000.0 0.00792563036093147 1.0
5250.0 0.007934760334719236 1.0
5500.0 0.007943900825830852 1.0
6000.0 0.007962213408501622 1.0
6500.0 0.007980568206035253 1.0
7000.0 0.007989761465777942 1.0
7500.0 0.007998965315747088 1.0
8000.0 0.007998965315747088 1.0
8500.0 0.008008179768142179 1.0
9000.0 0.008017404835176737 1.0
9500.0 0.008026640529078373 1.0
10000.0 0.00803588686208873 1.0
10500.0 0.008045143846463605 1.0
11000.0 0.008054411494472917 1.0
11500.0 0.00806368981840066 1.0
12000.0 0.008072978830545037 1.0
12500.0 0.008082278543218415 1.0
13000.0 0.008091588968747294 1.0
13500.0 0.008100910119472424 1.0
14000.0 0.008110242007748769 1.0
14500.0 0.008110242007748769 1.0
15000.0 0.00811958464594548 1.0
15500.0 0.008128938046446004 1.0
16000.0 0.008138302221648033 1.0
16500.0 0.008147677183963564 1.0
17000.0 0.008157062945818838 1.0
20000.0 0.008204154184114203 1.0
25000.0 0.008280066288135355 1.0
30000.0 0.008356680798206876 1.0
35000.0 0.008502248881085259 1.0
40000.0 0.008600700283110057 1.0
45000.0 0.008690280881451799 1.0
50000.0 0.008780794506562887 1.0
55000.0 0.008872250876384128 1.0
60000.0 0.008964659810073553 1.0
65000.0 0.009058031229060631 1.0
70000.0 0.00915237515811147 1.0
75000.0 0.00924770172640519 1.0
80000.0 0.00935478506555528 1.0
85000.0 0.0094522198343469 1.0
90000.0 0.00955066943502433 1.0
2500.0 0.005644486474096968 1.2
2750.0 0.005644486474096968 1.2
3000.0 0.005644486474096968 1.2
3250.0 0.005644486474096968 1.2
3500.0 0.005644486474096968 1.2
3750.0 0.005644486474096968 1.2
4000.0 0.005644486474096968 1.2
4250.0 0.005644486474096968 1.2
4500.0 0.005650988671550919 1.2
4750.0 0.005650988671550919 1.2
5000.0 0.005650988671550919 1.2
5250.0 0.005650988671550919 1.2
5500.0 0.005650988671550919 1.2
6000.0 0.005657498359247239 1.2
6500.0 0.005664015545814363 1.2
7000.0 0.005670540239890634 1.2
7500.0 0.005670540239890634 1.2
8000.0 0.005677072450124383 1.2
8500.0 0.005677072450124383 1.2
9000.0 0.005683612185173897 1.2
9500.0 0.005683612185173897 1.2
10000.0 0.005690159453707409 1.2
10500.0 0.005690159453707409 1.2
11000.0 0.005696714264403167 1.2
11500.0 0.005696714264403167 1.2
12000.0 0.005703276625949409 1.2
12500.0 0.005703276625949409 1.2
13000.0 0.005709846547044388 1.2
13500.0 0.005709846547044388 1.2
14000.0 0.005716424036396346 1.2
14500.0 0.005716424036396346 1.2
15000.0 0.005723009102723591 1.2
15500.0 0.005723009102723591 1.2
16000.0 0.005729601754754473 1.2
16500.0 0.005729601754754473 1.2
17000.0 0.00573620200122736 1.2
20000.0 0.005756048394833142 1.2
25000.0 0.005795947416201086 1.2
30000.0 0.00582940778578957 1.2
35000.0 0.00581600051992995 1.2
40000.0 0.005849576657349641 1.2
45000.0 0.005883346631926023 1.2
50000.0 0.00591731156269319 1.2
55000.0 0.005951472575145537 1.2
60000.0 0.005992726212217042 1.2
65000.0 0.006041217011753475 1.2
70000.0 0.0060830927275408375 1.2
75000.0 0.00611821080510234 1.2
80000.0 0.006153531621538116 1.2
