Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
6200.0	5.5	6279.19800	6606.05146	6553.38130	6473.54973	6416.41943
6200.0	6.0	6197.39083	6555.23919	6526.67277	6453.71233	6399.38055
6300.0	4.0	6423.22607	6819.28226	6691.80027	6572.06466	6500.31956
6300.0	4.5	6571.72860	6677.33123	6506.68446	6408.73755	6358.24427
6300.0	5.0	6420.20186	6739.40992	6657.88725	6567.58801	6503.95399
6300.0	5.5	6365.31383	6683.82881	6627.01777	6547.67068	6489.94106
6300.0	6.0	6496.50744	6573.99928	6464.50099	6398.57796	6361.54182
6400.0	4.0	6643.22101	6850.96455	6637.94168	6512.65543	6449.98178
6400.0	4.5	6534.58352	6883.84284	6774.75235	6670.63947	6601.18007
6400.0	5.0	6526.05041	6851.32826	6762.47640	6669.44307	6602.66135
6400.0	5.5	6496.80258	6810.16836	6744.69400	6663.95886	6603.75774
6400.0	6.0	6439.39451	6769.69952	6726.50461	6652.82844	6595.84735
6500.0	4.0	6724.34052	6969.58444	6745.69688	6612.73562	6545.77352
6500.0	4.5	6625.47181	6994.41874	6877.29295	6768.35049	6694.73374
6500.0	5.0	6743.33796	6847.93620	6687.94400	6597.77268	6547.21803
6500.0	5.5	6726.38474	6803.89984	6663.57772	6585.34487	6541.50314
6500.0	6.0	6703.79320	6771.91291	6650.28780	6581.87159	6542.79489
6600.0	4.0	6712.21921	7192.35579	7025.93974	6880.63538	6795.79310
6600.0	4.5	6825.64696	7010.01055	6813.79727	6701.62203	6639.66619
6600.0	5.0	6735.54360	7081.30595	6973.55282	6873.56803	6798.57759
6600.0	5.5	6714.32268	7028.64670	6947.60233	6863.03184	6797.15758
6600.0	6.0	6668.01315	6981.25906	6922.68696	6847.33244	6786.41733
6700.0	4.0	6798.19527	7316.43389	7137.47838	6981.89338	6892.80021
6700.0	4.5	6821.83166	7240.64265	7101.57732	6980.25663	6896.71215
6700.0	5.0	6925.65826	7079.21963	6897.06878	6795.06904	6733.90306
6700.0	5.5	6817.42530	7138.87895	7049.45182	6962.64217	6893.14770
6700.0	6.0	6777.49243	7088.59307	7022.76238	6946.19201	6882.71114
6800.0	4.0	6887.09404	7443.66868	7249.50805	7082.70856	6989.31775
6800.0	4.5	6912.22318	7362.70641	7212.30711	7083.23350	6994.29278
6800.0	5.0	6926.23839	7314.36440	7187.61203	7077.71504	6992.12480
6800.0	5.5	6917.94565	7249.40009	7152.31121	7062.47063	6988.83653
6800.0	6.0	6885.54009	7196.76457	7122.65438	7044.75314	6978.21278
6900.0	4.0	6973.00168	7571.31603	7361.88277	7182.81494	7085.81753
6900.0	4.5	7058.42473	7359.41431	7135.94577	7002.97272	6924.66968
6900.0	5.0	7017.43198	7432.54989	7295.88346	7179.82663	7088.15982
6900.0	5.5	7006.62794	7352.44450	7247.66040	7154.53890	7076.36085
6900.0	6.0	6988.80761	7304.30987	7223.40699	7143.60783	7073.48641
7000.0	4.0	7056.24091	7699.80094	7474.16623	7282.03560	7181.22196
7000.0	4.5	7079.75165	7606.40493	7432.54235	7284.98176	7183.17059
7000.0	5.0	7163.81012	7417.44631	7212.60203	7094.19395	7015.54584
7000.0	5.5	7166.70634	7333.69665	7162.57161	7068.67296	7006.12390
7000.0	6.0	7128.43450	7430.95603	7330.82459	7245.66061	7174.08345
7200.0	4.0	7235.24212	7972.01323	7708.02826	7486.14973	7378.12397
7200.0	4.5	7244.71093	7857.65728	7656.98615	7486.69726	7370.78521
7200.0	5.0	7272.21711	7792.71566	7625.08494	7485.62662	7370.37466
7200.0	5.5	7326.53272	7552.56749	7369.33176	7266.16918	7191.56181
7200.0	6.0	7339.89839	7491.59555	7331.97164	7246.62905	7184.86359
7400.0	4.0	7401.33836	8228.12442	7922.34220	7669.78627	7555.54799
7400.0	4.5	7395.42745	8068.02255	7843.83142	7658.08134	7538.51823
7400.0	5.0	7430.60960	8038.64074	7848.05910	7687.75670	7553.72472
7400.0	5.5	7458.45898	7932.34447	7785.94727	7665.76274	7552.08511
7400.0	6.0	7466.84301	7852.69276	7736.52502	7640.91278	7542.88512
7600.0	4.0	7556.56854	8413.09253	8096.87641	7839.59144	7728.33653
7600.0	4.5	7564.91540	8382.12909	8109.72344	7878.94327	7732.64654
7600.0	5.0	7589.21059	8291.25210	8072.49914	7887.23421	7732.79872
7600.0	5.5	7624.49232	8005.35072	7794.79290	7667.09006	7558.63171
7600.0	6.0	7638.91057	8077.24345	7947.57853	7841.93641	7727.07579
7800.0	4.0	7707.77337	8580.43322	8167.62260	7876.04348	7754.42481
7800.0	4.5	7698.34092	8478.21023	8129.77441	7884.24119	7736.57281
7800.0	5.0	7719.79425	8372.43831	8084.25286	7885.84496	7731.66628
7800.0	5.5	7763.76965	8237.68196	8012.37682	7867.81860	7737.95045
7800.0	6.0	7801.87199	8303.40766	8161.04907	8042.87006	7907.89154
8000.0	4.0	7859.39647	8847.91180	8377.94107	8048.96796	7922.31007
8000.0	4.5	7840.68112	8731.38715	8346.78197	8068.32522	7905.53105
8000.0	5.0	7884.75259	8799.33784	8516.87734	8268.74864	8071.65915
8000.0	5.5	7902.63029	8613.39901	8409.92584	8234.25473	8060.50393
8000.0	6.0	7961.04883	8537.51756	8380.02266	8246.76098	8087.77127
8200.0	4.0	8008.02938	9108.57066	8570.87656	8204.83374	8076.54351
8200.0	4.5	8053.31720	9173.18902	8760.56158	8424.39639	8241.01789
8200.0	5.0	7979.28378	8866.78489	8513.32047	8252.76178	8055.60033
8200.0	5.5	8000.59213	8723.43359	8437.10029	8233.99558	8044.78184
8200.0	6.0	8108.33175	8768.20914	8595.52757	8444.49084	8258.76328
8400.0	4.0	8280.15739	9580.86349	8973.13245	8546.13789	8415.39399
8400.0	4.5	8215.22172	9447.02941	8963.43360	8589.82473	8398.99914
8400.0	5.0	8110.65543	9110.68805	8723.25848	8429.64148	8213.09790
8400.0	5.5	8177.32161	9100.94982	8839.92810	8604.49589	8376.32289
8400.0	6.0	8205.20776	8813.70884	8590.81902	8433.90477	8250.74247
8600.0	4.0	8315.26518	9581.10772	8937.12139	8508.61399	8377.28679
8600.0	4.5	8253.60580	9476.28792	8932.75395	8550.50591	8359.71843
8600.0	5.0	8242.00726	9355.18457	8924.69755	8596.56230	8363.23634
8600.0	5.5	8256.59691	9231.09586	8888.28180	8618.57470	8367.89136
8600.0	6.0	8320.41218	9029.79802	8791.24810	8612.84402	8399.18508
8800.0	4.0	8479.18990	9789.46707	9123.14809	8669.72598	8536.92226
8800.0	4.5	8544.73896	9933.31122	9341.26703	8904.99001	8703.49992
8800.0	5.0	8492.71328	9822.25681	9336.52447	8949.94975	8692.91326
8800.0	5.5	8379.47194	9469.28270	9089.68813	8785.69820	8512.53832
8800.0	6.0	8449.25042	9280.71084	9020.26444	8813.56049	8564.73927
9000.0	4.0	8646.06410	10008.14310	9306.97081	8826.24397	8691.51714
9000.0	4.5	8540.23510	9913.71677	9287.29220	8850.17732	8645.58543
9000.0	5.0	8495.25466	9816.80434	9285.61673	8894.00646	8636.44136
9000.0	5.5	8500.39019	9697.68307	9279.78189	8943.71933	8650.65654
9000.0	6.0	8565.40991	9519.46498	9231.41006	8992.32900	8708.94444
9200.0	4.0	8815.01780	10218.13031	9485.82318	8981.05548	8844.57810
9200.0	4.5	8886.42494	10345.76061	9694.76920	9216.44767	9006.77552
9200.0	5.0	8627.67115	10029.85132	9457.86143	9039.26928	8770.94715
9200.0	5.5	8617.90703	9914.67156	9454.31674	9088.78706	8780.34632
9200.0	6.0	8676.58994	9761.16769	9436.29254	9157.44683	8840.99257
9400.0	4.0	9189.86327	10618.77021	9859.22893	9325.89371	9195.42000
9400.0	4.5	8859.25574	10336.80847	9654.62937	9168.59386	8950.52035
9400.0	5.0	8770.21836	10236.54362	9634.21043	9192.62684	8913.30128
9400.0	5.5	8737.36358	10124.57165	9622.14843	9229.14576	8906.88050
9400.0	6.0	8762.60792	10002.13058	9610.15418	9277.85321	8935.30770
9600.0	4.0	9371.54765	10814.60310	10028.86408	9478.29434	9347.49473
9600.0	4.5	9230.65496	10759.21750	10043.14763	9522.86401	9303.78672
9600.0	5.0	8923.64491	10441.41095	9817.32094	9353.76780	9063.56177
9600.0	5.5	8863.96955	10328.08926	9790.81867	9373.17998	9036.98931
9600.0	6.0	8876.10398	10181.26945	9771.40281	9420.57217	9061.25624
9800.0	4.0	9332.03429	10809.12585	10005.26291	9444.45761	9303.94530
9800.0	4.5	9393.05972	10938.10411	10198.53770	9663.87721	9442.74253
9800.0	5.0	9075.59076	10644.73698	9993.68998	9508.46011	9208.55382
9800.0	5.5	9196.84658	10762.06733	10199.35059	9741.52094	9385.59474
9800.0	6.0	8990.56433	10391.38474	9940.77090	9560.12932	9182.32314
10000.0	4.0	9503.70270	10990.71891	10169.37543	9594.83197	9453.35058
10000.0	4.5	9563.07972	11126.47206	10363.20295	9813.08421	9588.48813
10000.0	5.0	9228.48893	10839.75558	10164.21096	9660.04995	9351.63816
10000.0	5.5	9148.86046	10727.24423	10143.02722	9684.22424	9320.85507
10000.0	6.0	9112.03884	10608.74905	10116.03176	9703.99354	9307.28751
10200.0	4.0	9907.05348	11373.41374	10531.54526	9940.25794	9805.44160
10200.0	4.5	9514.57922	11108.80489	10333.77259	9777.31975	9541.71285
10200.0	5.0	9592.89485	11235.53203	10528.16772	9996.35849	9686.51797
10200.0	5.5	9296.24786	10924.50522	10316.58725	9838.15016	9462.85733
10200.0	6.0	9242.23405	10804.34232	10284.61264	9850.94431	9438.84930
10400.0	4.0	10084.05598	11552.37990	10697.46716	10096.05054	9958.82465
10400.0	4.5	9903.20017	11490.93682	10689.00173	10112.34976	9881.27416
10400.0	5.0	9543.79950	11212.49302	10494.51826	9959.33067	9638.47363
10400.0	5.5	9643.21212	11326.38581	10686.54805	10176.25669	9791.64320
10400.0	6.0	9579.52226	11219.40785	10679.71931	10211.46992	9778.00727
10600.0	4.0	10005.94018	11493.61906	10635.20972	10030.97367	9889.40868
10600.0	4.5	9843.89074	11453.83499	10647.62218	10068.51129	9829.52512
10600.0	5.0	9702.83087	11389.13703	10653.10044	10105.19909	9780.05598
10600.0	5.5	9794.74794	11507.08103	10844.69224	10319.87641	9927.27132
10600.0	6.0	9720.61267	11401.34923	10838.18891	10353.32377	9908.56604
10800.0	4.0	10168.57204	11651.20731	10783.66564	10172.12731	10030.15943
10800.0	4.5	10245.53698	11843.42880	11012.95277	10415.29222	10177.81634
10800.0	5.0	10079.43071	11773.29133	11006.82978	10436.08420	10110.42940
10800.0	5.5	9751.54747	11479.36109	10809.76267	10285.33371	9884.71268
10800.0	6.0	9863.31787	11580.17814	10994.60905	10494.53507	10039.42741
11000.0	4.0	10328.84245	11804.99188	10929.40299	10311.58808	10168.54936
11000.0	4.5	10166.15557	11776.63544	10946.43874	10349.71762	10108.84307
11000.0	5.0	10018.34361	11724.58932	10957.69847	10388.38068	10057.05777
11000.0	5.5	9903.74147	11651.26356	10964.20832	10427.76769	10021.32861
11000.0	6.0	9820.11064	11546.03353	10952.16315	10454.77156	9994.22031
11200.0	4.0	10490.51641	11958.45520	11075.50398	10452.84695	10307.99823
11200.0	4.5	10324.98070	11932.36978	11092.20995	10488.15533	10246.18318
11200.0	5.0	10174.31698	11885.11563	11105.01395	10526.59827	10192.79025
11200.0	5.5	10055.08975	11817.58165	11114.50990	10567.12233	10155.73794
11200.0	6.0	10163.67917	11949.82652	11321.70200	10791.44985	10313.05099
11400.0	4.0	10966.49828	12408.35785	11518.34902	10887.97560	10730.62052
11400.0	4.5	10482.49282	12085.10862	11236.09643	10625.59643	10382.25637
11400.0	5.0	10575.85809	12285.27641	11478.41251	10879.27818	10540.96063
11400.0	5.5	10422.98615	12218.33170	11480.54528	10904.77894	10481.70599
11400.0	6.0	10124.02655	11859.04731	11239.16492	10727.45532	10265.64501
11600.0	4.0	11119.68461	12536.01919	11647.49677	11022.16625	10863.53193
11600.0	4.5	10639.04359	12234.70200	11377.76945	10761.96654	10517.23568
11600.0	5.0	10725.84352	12408.36458	11598.70052	11000.94058	10668.22802
11600.0	5.5	10583.08231	12371.68422	11623.39224	11042.32514	10619.11839
11600.0	6.0	10465.21552	12290.51223	11627.71851	11074.72893	10581.13430
