Teff	log(g)	T_BB_u	T_BB_g	T_BB_r	T_BB_i	T_BB_z
2400.0	4.0	2316.14611	2196.58412	1918.75093	2270.90567	2541.92768
2400.0	4.5	2160.00403	2122.11214	1956.56368	2281.61602	2601.54188
2400.0	5.0	2034.23006	2083.45692	1953.69698	2244.42063	2557.65387
2400.0	5.5	1978.16690	2070.94236	1977.65384	2235.02795	2583.37516
2500.0	4.0	2462.09506	2317.72632	1988.92458	2391.57198	2652.80996
2500.0	4.5	2320.67178	2287.60438	2004.40567	2388.69308	2661.03694
2500.0	5.0	2165.31996	2199.21258	2017.82354	2375.22833	2678.17704
2500.0	5.5	2073.64779	2228.79965	2042.63441	2358.37792	2681.60075
2600.0	4.0	2581.63774	2434.98107	2098.99677	2513.38668	2756.87901
2600.0	4.5	2439.25325	2355.58566	2118.01282	2527.17386	2801.25846
2600.0	5.0	2304.02782	2317.11735	2098.65267	2500.63450	2780.47164
2600.0	5.5	2176.70122	2270.23752	2103.51446	2475.50619	2788.13661
2700.0	4.0	2693.70978	2551.74899	2208.72522	2629.39237	2859.04001
2700.0	4.5	2634.97634	2582.67666	2254.31227	2680.15172	2906.82385
2700.0	5.0	2455.85447	2503.16533	2209.90387	2629.76255	2878.67061
2700.0	5.5	2315.94722	2395.95578	2244.74569	2641.19619	2959.77313
2800.0	4.0	2802.65237	2673.21210	2327.05232	2747.57030	2962.87041
2800.0	4.5	2688.26832	2613.04191	2369.57834	2769.34401	2992.06597
2800.0	5.0	2613.55849	2659.99026	2364.20329	2773.97137	2988.92332
2800.0	5.5	2449.31709	2529.82237	2328.17398	2741.09833	2994.46705
2900.0	4.0	2890.15145	2774.16641	2426.66556	2847.68569	3055.42923
2900.0	4.5	2813.62239	2778.95297	2458.45791	2866.74748	3065.63658
2900.0	5.0	2689.30135	2699.77676	2457.89976	2868.50100	3079.30718
2900.0	5.5	2567.01640	2653.67043	2449.78745	2863.20198	3092.81815
3000.0	4.0	2985.71174	2886.88966	2524.95649	2956.24901	3156.88057
3000.0	4.5	2921.64822	2896.72521	2567.71154	2975.31850	3161.25914
3000.0	5.0	2808.95819	2824.43230	2574.18634	2985.15072	3180.36719
3000.0	5.5	2678.10312	2770.85967	2556.07556	2976.46059	3188.43890
3100.0	4.0	3063.97144	3020.33687	2667.96016	3073.49373	3250.29640
3100.0	4.5	3021.31839	3048.15229	2739.36164	3104.45785	3261.76083
3100.0	5.0	2944.45678	3038.72523	2745.74200	3104.80424	3259.97290
3100.0	5.5	2854.16788	3031.53188	2766.24066	3113.29644	3268.32632
3200.0	4.0	3136.88694	3126.52917	2783.18262	3177.83913	3343.38534
3200.0	4.5	3108.86422	3158.48178	2866.76555	3209.75782	3350.52930
3200.0	5.0	3046.89062	3153.96244	2883.77206	3212.65694	3346.76561
3200.0	5.5	2975.28062	3158.30886	2920.92409	3230.77850	3359.30896
3300.0	4.0	3205.27955	3235.52418	2911.43206	3283.44943	3433.37186
3300.0	4.5	3188.92378	3264.12498	2984.12622	3311.99751	3440.01756
3300.0	5.0	3143.12813	3270.49872	3020.25784	3324.94798	3442.18801
3300.0	5.5	3080.56666	3271.17865	3056.91710	3336.82369	3444.28937
3400.0	4.0	3268.05934	3345.24699	3045.02744	3389.13374	3521.30056
3400.0	4.5	3265.94358	3376.02815	3119.94935	3420.22589	3531.31199
3400.0	5.0	3230.58219	3375.55315	3151.39335	3424.75187	3524.10051
3400.0	5.5	3187.60679	3390.50365	3201.53216	3450.82015	3539.11375
3500.0	4.0	3326.82249	3455.36199	3179.23171	3493.72980	3606.76342
3500.0	4.5	3335.38972	3479.44934	3248.65836	3520.23091	3614.88826
3500.0	5.0	3315.46750	3485.13083	3285.74554	3531.30512	3614.76384
3500.0	5.5	3279.55869	3494.90934	3328.46838	3551.33381	3624.05095
3600.0	4.0	3385.38874	3570.05900	3320.53694	3600.67591	3692.99657
3600.0	4.5	3405.05698	3591.55393	3390.06417	3628.27498	3704.63444
3600.0	5.0	3398.06989	3601.13851	3427.59286	3645.40874	3713.31264
3600.0	5.5	3372.75677	3603.51547	3464.85502	3656.56985	3713.04157
3700.0	4.0	3448.13433	3688.07871	3465.78902	3708.98074	3781.08494
3700.0	4.5	3471.97116	3703.37283	3530.04538	3735.83198	3795.08397
3700.0	5.0	3479.04413	3716.46366	3575.61132	3758.14334	3808.62684
3700.0	5.5	3466.04173	3719.30080	3609.68011	3770.72093	3811.73790
3800.0	4.0	3516.25061	3815.41785	3621.65413	3824.08797	3875.88301
3800.0	4.5	3537.38855	3812.93773	3667.88531	3839.99291	3882.98717
3800.0	5.0	3550.46370	3819.17748	3708.36185	3858.60440	3894.17181
3800.0	5.5	3543.04877	3816.94156	3730.00103	3867.43103	3897.47419
3900.0	4.0	3587.09992	3947.13894	3798.35172	3941.61966	3967.23367
3900.0	4.5	3608.93820	3928.92954	3809.46805	3948.51509	3977.25678
3900.0	5.0	3623.49181	3925.66942	3840.66188	3962.55236	3985.72952
3900.0	5.5	3625.61680	3919.52894	3860.36248	3968.61243	3986.67853
4000.0	4.0	3673.79417	4080.81249	3963.16005	4060.64979	4068.69116
4000.0	4.5	3684.14059	4051.22192	3953.19936	4060.75339	4076.27910
4000.0	5.0	3702.18305	4042.18748	3986.97117	4074.70304	4084.03105
4000.0	5.5	3723.63263	4028.64678	4001.56986	4076.11271	4081.94409
4100.0	4.0	3780.26861	4165.18728	4143.31412	4190.10542	4185.41479
4100.0	4.5	3777.64453	4133.79288	4120.18714	4188.91723	4193.57459
4100.0	5.0	3785.93242	4104.68890	4124.80218	4186.97313	4190.51504
4100.0	5.5	3789.31407	4085.41827	4120.25380	4186.48844	4191.54315
4200.0	4.0	3890.74733	4298.04257	4305.42521	4309.46621	4292.50823
4200.0	4.5	3873.16990	4264.29527	4278.70278	4305.68961	4295.67021
4200.0	5.0	3872.99146	4230.03431	4266.71419	4302.81306	4297.20860
4200.0	5.5	3875.10782	4202.28300	4254.75684	4298.63513	4296.07722
4300.0	4.0	4008.45970	4426.02259	4452.25179	4421.56926	4396.40310
4300.0	4.5	3987.54758	4400.67108	4435.67339	4425.04796	4404.33711
4300.0	5.0	3973.64129	4366.04264	4416.08827	4425.09129	4410.67148
4300.0	5.5	3967.61757	4325.85801	4391.45448	4414.51896	4405.03834
4400.0	4.0	4133.40582	4554.54010	4587.03854	4534.34735	4504.50982
4400.0	4.5	4108.51704	4534.73842	4579.40964	4541.80748	4514.14710
4400.0	5.0	4078.37719	4497.77006	4556.95822	4541.35283	4519.61469
4400.0	5.5	4063.52913	4452.93657	4528.31981	4530.63954	4514.70890
4500.0	4.0	4261.90028	4683.23713	4712.90995	4646.93252	4613.98054
4500.0	4.5	4234.30826	4664.28546	4709.20467	4653.88867	4622.15009
4500.0	5.0	4200.59425	4634.59668	4697.76623	4658.39074	4630.03295
4500.0	5.5	4174.17678	4596.50081	4676.82806	4658.77995	4636.42024
4600.0	4.0	4390.31741	4809.66605	4832.58317	4758.89265	4723.66902
4600.0	4.5	4359.80100	4790.68476	4830.10944	4764.29759	4729.79705
4600.0	5.0	4324.20904	4769.17929	4829.18951	4775.18022	4742.77583
4600.0	5.5	4285.45362	4730.25967	4811.04671	4775.71977	4748.00648
4700.0	4.0	4519.37156	4933.83818	4948.74642	4869.89437	4832.86188
4700.0	4.5	4490.55593	4917.61726	4949.67930	4877.34934	4840.84775
4700.0	5.0	4450.96399	4898.55970	4951.37598	4887.11832	4851.77795
4700.0	5.5	4407.58764	4866.06343	4942.34742	4893.12013	4861.16196
4800.0	4.0	4646.59944	5053.66638	5060.71818	4978.60440	4940.02669
4800.0	4.5	4620.92837	5041.99367	5065.34577	4988.51874	4950.32555
4800.0	5.0	4580.04521	5025.60473	5069.48486	4998.41351	4960.87491
4800.0	5.5	4534.88204	5005.25126	5073.80155	5012.89556	4977.02025
4900.0	4.0	4778.40413	5176.36909	5175.53627	5090.88312	5050.96924
4900.0	4.5	4748.69414	5162.08886	5176.59175	5096.48033	5056.80405
4900.0	5.0	4709.74001	5149.47497	5184.40372	5109.15152	5069.87985
4900.0	5.5	4657.50623	5127.02290	5187.14926	5119.92714	5081.82296
5000.0	4.0	4903.09785	5292.84171	5286.25748	5200.68812	5158.90659
5000.0	4.5	4877.24385	5282.66068	5289.62862	5207.12197	5165.28978
5000.0	5.0	4837.75853	5270.04167	5296.23927	5217.91370	5176.64191
5000.0	5.5	4786.36702	5249.10028	5299.06420	5227.52619	5187.46088
5100.0	4.0	5028.79494	5408.25630	5396.06723	5310.11234	5266.55409
5100.0	4.5	5004.22522	5399.12903	5398.56433	5314.58557	5270.95492
5100.0	5.0	4967.51271	5389.70591	5407.12933	5326.59249	5283.49239
5100.0	5.5	4911.70875	5372.67907	5412.47741	5335.57470	5292.42402
5200.0	4.0	5154.22839	5523.20725	5504.71438	5418.07603	5373.12866
5200.0	4.5	5132.34879	5515.83208	5508.38033	5423.40143	5378.25336
5200.0	5.0	5098.62233	5508.30168	5517.81061	5436.03374	5391.58825
5200.0	5.5	5045.98156	5495.81768	5527.37456	5448.90315	5404.53539
5300.0	4.0	5280.07027	5639.97352	5615.65685	5528.32558	5482.15272
5300.0	4.5	5260.15085	5631.43341	5617.43872	5531.90961	5485.50128
5300.0	5.0	5226.15267	5623.09366	5625.61524	5543.18174	5497.42488
5300.0	5.5	5175.61463	5612.38788	5635.86519	5556.52511	5511.12606
5400.0	4.0	5402.59571	5754.95739	5724.31222	5636.43571	5588.86779
5400.0	4.5	5384.84195	5746.03684	5725.70071	5639.55640	5591.93325
5400.0	5.0	5357.26654	5740.15317	5735.73959	5652.82733	5605.88255
5400.0	5.5	5307.33638	5727.91380	5743.17476	5663.58445	5617.28466
5500.0	4.0	5520.97181	5869.48642	5832.81577	5744.37943	5695.50627
5500.0	4.5	5509.14362	5860.75682	5833.53932	5746.79367	5697.20826
5500.0	5.0	5488.61104	5859.64568	5848.27074	5764.44358	5715.69487
5500.0	5.5	5435.10692	5840.69071	5849.12867	5769.36179	5721.88901
5600.0	4.0	5633.26357	5983.68321	5942.05791	5852.56843	5801.59734
5600.0	4.5	5626.53633	5973.61908	5941.84536	5854.78088	5803.64975
5600.0	5.0	5606.26967	5964.19055	5949.11369	5866.99668	5817.84020
5600.0	5.5	5561.97782	5954.07019	5956.70270	5877.13475	5828.42418
5700.0	4.0	5745.42495	6099.77387	6052.44101	5962.12056	5909.83736
5700.0	4.5	5744.17835	6088.54716	6050.96803	5963.37298	5910.69465
5700.0	5.0	5727.98830	6076.29108	6055.78594	5973.78807	5923.26599
5700.0	5.5	5666.75019	6037.33567	6038.76549	5963.90547	5916.30455
5800.0	4.0	5852.68225	6216.51811	6162.79660	6071.11136	6016.61354
5800.0	4.5	5852.64136	6193.82381	6151.90060	6065.53526	6012.30134
5800.0	5.0	5845.15465	6187.80786	6162.02423	6079.65591	6027.35559
5800.0	5.5	5814.67644	6180.12750	6171.53975	6092.66744	6041.19041
5900.0	4.0	5955.91860	6333.78134	6272.89436	6178.88009	6122.41065
5900.0	4.5	5969.22885	6312.45191	6266.81305	6180.03446	6124.93515
5900.0	5.0	5961.22507	6299.86575	6268.77065	6186.29766	6132.07962
5900.0	5.5	5942.10721	6297.26867	6282.09162	6202.66362	6149.27252
6000.0	4.0	6057.09704	6450.90917	6379.92016	6281.63270	6221.09154
6000.0	4.5	6074.24165	6421.22062	6368.97499	6281.01596	6223.50771
6000.0	5.0	6074.52119	6407.82855	6370.45136	6287.53343	6231.31485
6000.0	5.5	6056.20170	6400.51265	6380.13955	6301.34775	6246.34750
6100.0	4.0	6160.25105	6572.92597	6493.16684	6391.58920	6328.07396
6100.0	4.5	6180.18494	6534.41251	6474.16100	6384.56062	6324.58144
6100.0	5.0	6189.94265	6522.52251	6479.86406	6397.09226	6338.73935
6100.0	5.5	6175.94166	6510.29397	6484.22526	6406.06515	6349.42267
6200.0	4.0	6251.94297	6692.75557	6603.49610	6497.35941	6430.08652
6200.0	4.5	6283.72978	6653.48597	6586.32545	6494.31424	6430.94323
6200.0	5.0	6298.69051	6634.61072	6584.73318	6500.70254	6439.59275
6200.0	5.5	6289.13563	6615.81876	6583.83635	6506.42224	6448.15225
6300.0	4.0	6339.39487	6813.77023	6714.18251	6602.74749	6531.06433
6300.0	4.5	6380.72300	6768.65091	6693.44014	6598.79621	6532.07499
6300.0	5.0	6402.88429	6747.41117	6690.38598	6604.69321	6540.44346
6300.0	5.5	6398.63718	6724.30505	6685.31263	6607.45746	6546.50733
6400.0	4.0	6425.08929	6936.55719	6826.19589	6708.52435	6632.63008
6400.0	4.5	6473.30211	6889.48492	6805.74970	6706.91976	6635.58692
6400.0	5.0	6502.43769	6862.06429	6798.03705	6709.92092	6641.48859
6400.0	5.5	6508.03414	6835.61909	6789.69747	6710.66834	6646.49669
6500.0	4.0	6506.53229	7061.44597	6939.52299	6814.56019	6733.87111
6500.0	4.5	6565.37605	7005.97950	6912.50543	6810.33814	6735.46148
6500.0	5.0	6601.40125	6976.35593	6904.27385	6813.68906	6741.35619
6500.0	5.5	6613.76960	6946.96444	6894.15728	6813.66754	6745.86369
6600.0	4.0	6589.31782	7188.42296	7053.51334	6920.60560	6835.20887
6600.0	4.5	6651.36862	7126.28434	7023.24310	6915.76636	6835.97440
6600.0	5.0	6696.88722	7092.40573	7012.15137	6918.37421	6841.42567
6600.0	5.5	6717.05322	7059.12007	6999.20382	6916.98675	6845.17679
6700.0	4.0	6663.33812	7313.22468	7166.71323	7024.07206	6933.11081
6700.0	4.5	6730.29423	7247.45538	7132.08533	7017.35479	6931.37335
6700.0	5.0	6787.49196	7208.12945	7120.43979	7023.01841	6940.85431
6700.0	5.5	6815.07056	7170.34761	7103.52255	7019.16838	6942.92485
6800.0	4.0	6737.22388	7442.80137	7283.02917	7129.84406	7034.10364
6800.0	4.5	6808.66438	7373.36832	7245.90279	7122.86443	7030.08586
6800.0	5.0	6875.42403	7327.23458	7230.80495	7128.91850	7040.65091
6800.0	5.5	6909.85343	7283.05304	7209.35443	7122.19334	7040.42416
6900.0	4.0	6813.55818	7575.02948	7399.62565	7235.47001	7135.71778
6900.0	4.5	6882.73773	7497.02951	7357.85637	7226.70721	7127.52020
6900.0	5.0	6958.47316	7446.49954	7339.04291	7230.73745	7135.37351
6900.0	5.5	7003.80435	7395.51142	7315.01938	7225.80998	7139.38147
