Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
3700.0	4.0	3475.26887	3654.04066	3626.42943	3719.12871	3760.50851
3700.0	4.5	3492.57748	3662.48906	3653.25049	3735.19727	3769.26074
3700.0	5.0	3493.89188	3665.62886	3667.48751	3746.38402	3776.35603
3700.0	5.5	3475.46872	3660.12098	3672.14985	3752.60904	3780.37680
3700.0	6.0	3440.24451	3650.71118	3675.09573	3761.34983	3788.87448
3800.0	4.0	3542.01637	3771.88034	3769.74919	3830.90413	3858.30131
3800.0	4.5	3622.10139	3836.70678	3897.58917	3873.51279	3852.37212
3800.0	5.0	3569.35162	3770.51940	3794.70399	3851.27943	3869.72495
3800.0	5.5	3559.84697	3764.82489	3795.20286	3857.33083	3874.76104
3800.0	6.0	3534.46871	3756.29795	3794.93000	3865.61793	3883.22676
3900.0	4.0	3739.50183	3977.42673	4025.65043	3984.87068	3960.06816
3900.0	4.5	3727.08470	3950.84798	4006.74087	3977.92546	3955.83324
3900.0	5.0	3645.44785	3877.27999	3920.23380	3957.84859	3966.55877
3900.0	5.5	3662.36995	3900.52449	3971.80360	3968.91115	3950.20170
3900.0	6.0	3626.00991	3861.62417	3914.33794	3970.09914	3979.07884
4000.0	4.0	3845.85714	4098.11861	4134.36092	4087.46222	4061.07084
4000.0	4.5	3835.23162	4070.13605	4117.70968	4083.63556	4060.89655
4000.0	5.0	3722.19689	3986.70253	4045.67448	4065.49782	4065.15324
4000.0	5.5	3778.11558	4013.84986	4080.77292	4070.29289	4051.57988
4000.0	6.0	3732.54490	3992.56449	4071.37494	4075.72175	4057.90752
4100.0	4.0	3788.67056	4161.29797	4210.50455	4183.56890	4168.05217
4100.0	4.5	3790.94003	4128.68399	4189.33130	4180.94998	4171.01885
4100.0	5.0	3801.95288	4102.60572	4173.57179	4177.48314	4169.42668
4100.0	5.5	3892.45553	4130.35903	4191.05825	4174.49101	4156.04891
4100.0	6.0	3849.75922	4106.86240	4181.49494	4177.19213	4159.38766
4200.0	4.0	4077.54518	4354.38045	4361.05205	4298.38610	4267.79704
4200.0	4.5	3882.90892	4259.41109	4326.25179	4297.95951	4278.33024
4200.0	5.0	3883.52326	4221.77428	4300.35109	4289.55879	4274.74877
4200.0	5.5	3894.95866	4200.50725	4285.64948	4288.00088	4275.86287
4200.0	6.0	3894.94517	4185.42465	4273.70794	4289.87981	4280.71120
4300.0	4.0	4001.01622	4423.06782	4473.79008	4413.57675	4382.76598
4300.0	4.5	3984.41643	4394.30652	4462.37106	4417.79990	4390.63971
4300.0	5.0	3973.93938	4353.50507	4436.08781	4410.98180	4389.81954
4300.0	5.5	4121.11437	4377.52865	4422.76232	4394.53354	4375.55359
4300.0	6.0	3983.96585	4298.66023	4394.92317	4400.23981	4386.86044
4400.0	4.0	4117.04187	4552.29059	4595.59001	4526.92608	4492.92412
4400.0	4.5	4296.13563	4587.32385	4585.81793	4522.09722	4492.26209
4400.0	5.0	4258.57150	4548.42897	4568.64562	4520.32720	4495.72492
4400.0	5.5	4068.31121	4446.41031	4541.89324	4520.84310	4499.17393
4400.0	6.0	4199.73936	4468.38302	4521.24049	4497.74488	4479.60713
4500.0	4.0	4234.39162	4678.88800	4713.23354	4639.18751	4603.67809
4500.0	4.5	4215.33339	4660.23099	4714.67783	4647.46718	4611.90477
4500.0	5.0	4181.61745	4623.31210	4702.34474	4650.04549	4617.43693
4500.0	5.5	4163.55886	4580.62706	4677.15472	4644.09090	4617.33498
4500.0	6.0	4161.72484	4541.34505	4648.14541	4632.92963	4611.74834
4600.0	4.0	4601.43636	4851.94931	4796.94402	4715.07070	4681.56479
4600.0	4.5	4334.69929	4786.66029	4831.11556	4758.97050	4722.19050
4600.0	5.0	4508.78152	4815.21078	4810.40062	4746.41199	4716.51864
4600.0	5.5	4268.08734	4715.35878	4808.52897	4763.50155	4732.12303
4600.0	6.0	4425.33036	4729.88163	4767.87923	4731.79858	4710.33159
4700.0	4.0	4477.21002	4927.54812	4940.99303	4860.24602	4823.38516
4700.0	4.5	4456.77611	4912.25779	4945.97688	4870.18282	4832.70552
4700.0	5.0	4421.03363	4889.17761	4947.65920	4878.47762	4840.78915
4700.0	5.5	4380.00464	4852.98459	4940.19980	4885.02424	4849.72083
4700.0	6.0	4547.08704	4865.10734	4893.02993	4850.53441	4827.08864
4800.0	4.0	4870.30896	5083.22912	5009.11008	4926.07687	4892.56872
4800.0	4.5	4575.72129	5032.44261	5056.44961	4978.29228	4940.32295
4800.0	5.0	4772.69480	5063.81737	5030.65107	4955.55795	4922.39981
4800.0	5.5	4500.16525	4987.56562	5064.17712	5000.47026	4962.53172
4800.0	6.0	4463.84612	4943.52448	5045.63477	4998.88921	4965.39859
4900.0	4.0	4722.51917	5167.38963	5164.77615	5081.12286	5043.35346
4900.0	4.5	4702.75602	5155.61651	5168.98382	5088.88925	5050.41659
4900.0	5.0	4668.01957	5140.87920	5176.39351	5100.04587	5060.95302
4900.0	5.5	4623.69521	5117.43831	5181.33012	5111.99626	5072.76490
4900.0	6.0	4801.20855	5130.25855	5136.04199	5082.55708	5055.19440
5000.0	4.0	5140.43504	5306.92244	5217.35448	5133.89664	5099.73416
5000.0	4.5	4825.76248	5273.83311	5277.90430	5196.43654	5156.83342
5000.0	5.0	4790.36157	5261.29029	5286.03353	5207.61347	5167.40433
5000.0	5.5	4746.00341	5241.39942	5293.66254	5220.94050	5180.51173
5000.0	6.0	4927.69639	5255.47107	5250.43720	5191.82035	5161.94482
5100.0	4.0	4981.13852	5389.90578	5371.76642	5287.60181	5243.57103
5100.0	4.5	4964.76415	5387.04200	5379.25401	5296.96245	5252.80618
5100.0	5.0	5157.27071	5387.23372	5323.41128	5249.21720	5213.40591
5100.0	5.5	5085.53080	5367.25757	5325.70470	5256.78242	5221.29777
5100.0	6.0	5018.27938	5344.75416	5329.26042	5269.78860	5235.77485
5200.0	4.0	5379.65838	5510.12844	5409.12639	5327.53952	5290.34192
5200.0	4.5	5337.70735	5499.58289	5411.31056	5333.15201	5296.61439
5200.0	5.0	5054.42717	5492.33663	5492.80102	5412.60852	5367.11206
5200.0	5.5	5220.19728	5477.94469	5427.06493	5358.01315	5322.43877
5200.0	6.0	5143.62240	5448.60799	5422.27956	5361.75724	5327.61732
5300.0	4.0	5242.50732	5625.73861	5592.51639	5507.59711	5461.20803
5300.0	4.5	5225.74704	5621.23260	5596.38948	5513.15292	5466.76475
5300.0	5.0	5414.34473	5593.19348	5516.77389	5444.86590	5409.46918
5300.0	5.5	5354.18211	5584.82480	5526.22556	5458.11320	5422.83558
5300.0	6.0	5279.60198	5561.44346	5524.93868	5463.81700	5429.44422
5400.0	4.0	5368.91222	5740.39640	5700.09399	5614.70723	5566.96203
5400.0	4.5	5599.52001	5717.40739	5617.45138	5540.45016	5503.48950
5400.0	5.0	5317.43669	5728.08432	5711.23682	5629.97667	5582.35480
5400.0	5.5	5483.43683	5686.56106	5620.48349	5553.31915	5518.34557
5400.0	6.0	5200.10514	5691.23021	5725.25023	5654.70425	5607.39931
5500.0	4.0	5499.20518	5857.67750	5808.31191	5721.83470	5672.49002
5500.0	4.5	5476.34801	5846.15864	5807.46401	5723.70896	5674.61882
5500.0	5.0	5448.69319	5843.46510	5817.79569	5736.06613	5687.06363
5500.0	5.5	5385.45853	5816.41947	5816.10522	5741.04079	5693.65980
5500.0	6.0	5329.26796	5806.93786	5831.20811	5760.22442	5712.19341
5600.0	4.0	5850.05277	5924.83425	5795.83823	5711.23055	5671.31842
5600.0	4.5	5811.98798	5899.99320	5789.35438	5712.84779	5675.14353
5600.0	5.0	5568.73575	5943.48408	5915.93954	5837.61900	5789.04848
5600.0	5.5	5520.36472	5933.09346	5924.41442	5849.49837	5801.11026
5600.0	6.0	5670.08918	5876.44937	5814.83136	5753.73653	5718.82770
5700.0	4.0	5745.49547	6088.63695	6023.01393	5933.45893	5880.26560
5700.0	4.5	5733.67626	6078.46526	6022.58480	5936.72244	5883.80190
5700.0	5.0	5886.95914	5982.80771	5881.87039	5811.62182	5775.53394
5700.0	5.5	5835.82838	5969.67766	5884.48940	5818.96587	5783.67784
5700.0	6.0	5589.97493	6033.83330	6040.06963	5968.97586	5919.15131
5800.0	4.0	5864.50874	6205.12500	6130.81494	6039.14749	5983.62841
5800.0	4.5	5851.10759	6178.63921	6120.92325	6037.74586	5985.03597
5800.0	5.0	6007.06733	6087.68373	5979.51238	5908.75328	5871.84404
5800.0	5.5	5989.66881	6100.00146	6005.91121	5939.88365	5903.70452
5800.0	6.0	5720.50123	6145.37037	6143.02766	6071.99499	6021.04408
5900.0	4.0	5981.19777	6322.40849	6238.99365	6144.36565	6086.09891
5900.0	4.5	6163.57453	6224.60600	6090.14487	6010.13295	5969.25043
5900.0	5.0	5947.63590	6277.48598	6227.09962	6147.71983	6094.26456
5900.0	5.5	5877.27421	6241.02667	6210.18961	6134.99349	6082.76390
5900.0	6.0	6029.77787	6163.10168	6080.50023	6020.91082	5985.70912
6000.0	4.0	6094.96641	6440.80537	6347.72071	6249.48243	6188.04889
6000.0	4.5	6088.32549	6404.04521	6331.12414	6244.87193	6187.62644
6000.0	5.0	6235.48627	6297.79044	6174.79323	6102.03880	6062.70441
6000.0	5.5	6032.20563	6375.57177	6335.32479	6260.04556	6205.77328
6000.0	6.0	5948.97321	6340.02762	6322.55043	6251.41619	6197.96208
6100.0	4.0	6383.43693	6482.70030	6307.72081	6209.29559	6159.02821
6100.0	4.5	6373.74811	6441.41918	6286.72670	6199.84904	6154.10326
6100.0	5.0	6169.79269	6482.12974	6416.97152	6335.44809	6277.47001
6100.0	5.5	6155.05975	6485.01962	6437.07494	6361.25239	6304.86670
6100.0	6.0	6267.88375	6361.37616	6264.38300	6205.08249	6169.20337
6200.0	4.0	6473.73009	6595.51065	6411.56343	6308.38278	6254.63589
6200.0	4.5	6473.62933	6551.03615	6388.13533	6298.47673	6249.95035
6200.0	5.0	6451.17827	6510.58105	6372.39276	6296.16733	6252.96360
6200.0	5.5	6276.80859	6592.31318	6538.61417	6463.69424	6406.00685
