Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
6250.0	7.75	6583.95607	6458.11657	6351.83226	6318.18775	6308.72017
6250.0	8.00	6577.24327	6458.57191	6356.97743	6327.95203	6317.88644
6250.0	8.25	6566.48581	6459.86664	6361.41176	6337.51099	6327.46779
6250.0	8.50	6552.95660	6462.32107	6367.64150	6346.50302	6337.92330
6250.0	8.75	6537.35321	6465.98862	6374.82827	6356.77278	6348.52062
6250.0	9.00	6520.00240	6470.92446	6382.75545	6367.33586	6359.45812
6250.0	9.25	6501.55518	6477.33465	6392.71147	6377.53746	6370.92124
6250.0	9.50	6482.40539	6483.21261	6403.19447	6388.53692	6381.53041
6500.0	6.50	6834.30396	6702.33159	6569.19413	6516.17452	6500.98887
6500.0	6.75	6839.28674	6701.65680	6571.15265	6521.40353	6506.65865
6500.0	7.00	6844.08198	6702.87372	6573.47714	6527.42233	6513.05933
6500.0	7.25	6847.87209	6705.34476	6580.61008	6535.23725	6521.05039
6500.0	7.50	6851.91236	6708.42403	6586.56539	6545.15151	6533.02429
6500.0	7.75	6855.91191	6712.21075	6592.20549	6555.23925	6544.04237
6500.0	8.00	6858.83705	6715.53845	6598.58167	6565.22581	6553.65787
6500.0	8.25	6856.93705	6718.67254	6605.19070	6576.31113	6566.34607
6500.0	8.50	6850.71363	6721.93607	6612.91388	6587.19862	6578.27863
6500.0	8.75	6841.43548	6726.17412	6621.53516	6601.62962	6591.40349
6500.0	9.00	6829.61474	6731.50957	6630.55201	6614.16285	6604.51685
6500.0	9.25	6815.73749	6738.01845	6640.46504	6628.19645	6617.22465
6500.0	9.50	6799.97598	6745.59975	6650.63330	6640.16250	6631.23680
6750.0	6.50	7070.70396	6956.14746	6811.30572	6753.22106	6735.30993
6750.0	6.75	7078.10502	6952.36054	6813.70373	6758.65565	6740.84301
6750.0	7.00	7086.53225	6950.67179	6814.80375	6764.29855	6747.24829
6750.0	7.25	7094.96858	6951.47987	6816.73585	6768.93407	6756.52055
6750.0	7.50	7102.85930	6954.49784	6821.12628	6777.60122	6763.16292
6750.0	7.75	7109.63631	6958.73341	6828.44199	6787.55990	6772.57874
6750.0	8.00	7118.44748	6962.85303	6834.20104	6799.16545	6785.25468
6750.0	8.25	7126.32821	6967.58822	6841.21059	6809.63358	6797.64360
