Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
3100.0	4.5	2910.85687	3014.09012	2870.59339	3098.94526	3212.13839
3100.0	5.0	2839.86277	2992.94106	2871.39451	3108.36153	3222.43597
3100.0	5.5	2764.85480	2967.46425	2872.16324	3120.81736	3238.24334
3100.0	6.0	2673.73873	2919.60897	2842.79131	3119.14247	3249.52781
3200.0	4.0	3039.02655	3121.67913	2957.56105	3190.76960	3301.78632
3200.0	4.5	3004.91354	3122.44270	2989.32169	3207.51966	3309.58154
3200.0	5.0	2945.91579	3106.59308	3000.62696	3218.34839	3317.08378
3200.0	5.5	2875.41237	3082.94249	3003.97780	3230.75139	3330.08205
3200.0	6.0	2787.44244	3038.83911	2977.63302	3231.73577	3340.29251
3300.0	4.0	3113.32670	3223.30690	3070.91876	3296.95652	3398.83999
3300.0	4.5	3088.26255	3224.48745	3106.76647	3311.00496	3401.70811
3300.0	5.0	3045.54695	3217.37018	3130.51996	3326.89722	3411.17735
3300.0	5.5	2984.27133	3196.90254	3136.81243	3338.72512	3420.87754
3300.0	6.0	2904.66934	3158.19573	3116.51126	3343.18134	3430.79863
3400.0	4.0	3179.55976	3324.04330	3192.81862	3401.87189	3490.78731
3400.0	4.5	3166.57546	3326.39567	3230.19243	3415.78636	3493.64208
3400.0	5.0	3138.13012	3325.48025	3259.84205	3433.87186	3504.39882
3400.0	5.5	3088.11404	3307.57075	3268.23033	3445.44304	3512.46984
3400.0	6.0	3019.79951	3274.92594	3253.82552	3451.86180	3521.34872
3500.0	4.0	3248.06583	3429.67304	3318.91992	3513.11131	3591.28394
3500.0	4.5	3239.45755	3425.59923	3349.45317	3518.40547	3585.88897
3500.0	5.0	3224.39455	3429.56750	3384.29706	3539.51680	3598.22207
3500.0	5.5	3184.11110	3413.85706	3392.49941	3548.97189	3603.79440
3500.0	6.0	3128.03508	3387.75556	3385.17705	3558.22210	3613.49501
