Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
3100.0	4.5	2898.73435	3010.00928	2876.17018	3105.22113	3198.27630
3100.0	5.0	2825.47908	2989.25834	2878.19012	3114.82908	3209.95571
3100.0	5.5	2749.59541	2964.35382	2879.61940	3127.52998	3227.49993
3100.0	6.0	2658.12792	2917.19382	2850.72210	3126.56964	3240.59062
3200.0	4.0	3028.77164	3117.33273	2962.46423	3196.99677	3287.58312
3200.0	4.5	2993.18562	3118.38691	2995.38559	3213.42014	3297.86849
3200.0	5.0	2932.26703	3102.89402	3007.87421	3224.19045	3307.08739
3200.0	5.5	2860.33080	3079.72970	3012.09900	3236.72701	3321.73229
3200.0	6.0	2771.51435	3036.27638	2986.40485	3238.20677	3333.60808
3300.0	4.0	3103.12570	3219.07860	3076.24300	3302.96720	3386.47209
3300.0	4.5	3076.75134	3220.54831	3113.01939	3316.52070	3391.92522
3300.0	5.0	3032.59906	3213.74189	3137.88630	3332.19183	3403.26114
3300.0	5.5	2969.83869	3193.73051	3145.18882	3344.01558	3414.54128
3300.0	6.0	2889.08557	3155.56065	3125.80943	3348.79417	3425.91082
3400.0	4.0	3169.16348	3320.05231	3198.15380	3407.43794	3480.58564
3400.0	4.5	3155.20975	3322.63284	3236.33380	3420.86341	3485.71822
3400.0	5.0	3125.63057	3322.04327	3267.05338	3438.68406	3498.22364
3400.0	5.5	3074.44541	3304.45753	3276.48413	3450.15862	3507.72908
3400.0	6.0	3005.04860	3272.30135	3263.20227	3456.77233	3517.85510
3500.0	4.0	3237.55212	3425.94986	3324.42606	3518.41263	3582.81569
3500.0	4.5	3227.82396	3422.05547	3355.65822	3523.19647	3579.39792
3500.0	5.0	3212.01172	3426.23049	3391.34410	3543.99237	3593.35102
3500.0	5.5	3170.55780	3410.85065	3400.63218	3553.32804	3600.14487
3500.0	6.0	3113.39742	3385.18665	3394.58882	3562.63876	3610.97213
