Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
3700.0	4.0	3485.67329	3659.65986	3619.44184	3715.32469	3764.95947
3700.0	4.5	3503.10545	3667.80468	3646.19365	3731.84001	3772.24182
3700.0	5.0	3505.16352	3670.80022	3660.01106	3743.31710	3778.41058
3700.0	5.5	3487.89284	3665.21906	3664.02686	3749.76539	3781.73769
3700.0	6.0	3454.30490	3655.79618	3666.07351	3758.67767	3789.68594
3800.0	4.0	3553.88603	3777.32150	3763.02265	3827.47521	3861.72183
3800.0	4.5	3635.60473	3840.16148	3895.35739	3872.36666	3851.69719
3800.0	5.0	3581.05234	3775.39862	3787.95769	3848.56659	3870.97722
3800.0	5.5	3572.46558	3769.65131	3787.82454	3854.78986	3875.50985
3800.0	6.0	3548.47343	3761.12745	3786.66985	3863.21749	3883.58081
3900.0	4.0	3755.49596	3980.55730	4024.70412	3983.75293	3960.03956
3900.0	4.5	3741.46763	3954.03217	4005.39314	3976.81582	3955.34585
3900.0	5.0	3658.02331	3881.88387	3914.22976	3955.39901	3967.34097
3900.0	5.5	3678.06586	3904.00841	3968.16790	3967.68619	3949.26291
3900.0	6.0	3640.13255	3866.14613	3906.98094	3967.92420	3979.10840
4000.0	4.0	3864.68205	4101.03717	4133.68619	4086.36015	4061.39398
4000.0	4.5	3850.78303	4073.03523	4116.95893	4082.53710	4060.70726
4000.0	5.0	3735.87584	3991.02387	4040.57158	4063.29477	4065.68120
4000.0	5.5	3793.35422	4017.05166	4078.48429	4069.09872	4050.77649
4000.0	6.0	3749.68425	3995.94114	4067.53246	4074.44070	4057.02409
4100.0	4.0	3806.79989	4165.63821	4206.25045	4181.38670	4169.72483
4100.0	4.5	3808.01638	4133.05905	4184.75163	4178.71960	4172.29764
4100.0	5.0	3817.31081	4106.68857	4169.27049	4175.44436	4169.97156
4100.0	5.5	3907.72379	4133.28910	4189.67063	4173.31144	4155.42695
4100.0	6.0	3866.49786	4109.98904	4178.96575	4175.92521	4158.64036
4200.0	4.0	4105.83787	4356.98012	4360.06731	4297.26416	4268.81226
4200.0	4.5	3902.41786	4263.40954	4322.62502	4295.97381	4279.64428
4200.0	5.0	3901.02398	4225.63936	4296.74952	4287.62669	4275.49782
4200.0	5.5	3910.73790	4204.15231	4282.14714	4286.19874	4276.03695
4200.0	6.0	3910.63121	4189.07223	4269.58525	4288.09023	4280.57424
4300.0	4.0	4023.71934	4426.07020	4471.77075	4411.92833	4384.18502
4300.0	4.5	4006.92228	4397.91882	4459.52979	4415.96217	4392.14321
4300.0	5.0	3994.47498	4357.17980	4433.01756	4409.09687	4390.93323
4300.0	5.5	4138.06564	4379.82534	4422.38144	4393.34273	4375.50206
4300.0	6.0	4000.75944	4302.03850	4391.79075	4398.49463	4386.94766
4400.0	4.0	4141.66332	4554.53651	4594.28627	4525.41885	4494.32038
4400.0	4.5	4326.40295	4589.37093	4584.93042	4520.91714	4493.59197
4400.0	5.0	4282.53718	4550.43573	4568.22003	4519.12140	4496.61916
4400.0	5.5	4088.82463	4449.65885	4539.62907	4519.05581	4500.12630
4400.0	6.0	4217.17535	4470.56141	4520.85402	4496.49796	4479.51344
4500.0	4.0	4260.43135	4680.35533	4712.36911	4637.75286	4605.07072
4500.0	4.5	4241.87304	4662.52710	4713.48044	4645.88736	4613.64260
4500.0	5.0	4207.69486	4626.23620	4700.66908	4648.30080	4619.26657
4500.0	5.5	4187.14442	4583.65680	4675.37492	4642.29058	4618.79310
4500.0	6.0	4182.35610	4544.27238	4646.43774	4631.16992	4612.66193
4600.0	4.0	4637.39196	4852.83204	4795.37331	4713.97353	4683.07020
4600.0	4.5	4362.46725	4788.21445	4830.35751	4757.44719	4723.96301
4600.0	5.0	4540.10988	4816.69924	4809.63327	4745.16576	4718.13660
4600.0	5.5	4294.14423	4718.02076	4807.35173	4761.72809	4734.05446
4600.0	6.0	4447.06087	4731.46051	4767.79288	4730.50532	4710.97891
4700.0	4.0	4504.99005	4927.60115	4940.45639	4858.88269	4824.74926
4700.0	4.5	4485.50080	4913.09626	4945.45004	4868.69390	4834.49916
4700.0	5.0	4450.35306	4890.82704	4947.05294	4876.85039	4843.01439
4700.0	5.5	4408.80708	4855.24120	4939.45802	4883.25545	4852.09333
4700.0	6.0	4571.19630	4866.36426	4892.97715	4849.21747	4828.16396
4800.0	4.0	4904.64479	5083.33280	5007.51773	4924.94146	4894.08174
4800.0	4.5	4605.12947	5032.62377	5056.05358	4976.81429	4942.11574
4800.0	5.0	4807.35583	5064.60012	5029.51348	4954.31359	4924.25721
4800.0	5.5	4530.43841	4989.25933	5063.83548	4998.74408	4965.20188
4800.0	6.0	4491.84885	4945.54529	5045.39485	4997.08728	4967.92754
4900.0	4.0	4750.25340	5166.29144	5164.40717	5079.73183	5044.63992
4900.0	4.5	4732.67405	5155.22108	5168.63664	5087.41880	5052.18745
4900.0	5.0	4698.96182	5141.20274	5176.17683	5098.46372	5063.25779
4900.0	5.5	4655.07962	5118.48450	5181.25070	5110.30325	5075.56130
4900.0	6.0	4829.86155	5130.88918	5135.86087	5081.20217	5056.96518
5000.0	4.0	5170.31661	5306.62132	5215.70527	5132.70219	5101.16380
5000.0	4.5	4855.67524	5272.95220	5277.58340	5194.95459	5158.53987
5000.0	5.0	4821.89532	5261.04887	5285.86838	5206.03732	5169.66746
