Teff	log(g)	T_BB_u	T_BB_g	T_BB_r	T_BB_i	T_BB_z
3700.0	4.0	3495.44627	3643.03471	3635.28683	3694.93138	3758.45234
3700.0	4.5	3514.75163	3651.86266	3661.78012	3712.53018	3767.34814
3700.0	5.0	3519.28389	3655.12540	3676.07504	3723.99110	3774.54158
3700.0	5.5	3505.04603	3649.48063	3680.99406	3729.78677	3778.50514
3700.0	6.0	3475.04395	3639.70078	3684.36336	3737.42023	3786.80342
3800.0	4.0	3564.05189	3760.74681	3778.56514	3809.80897	3856.15587
3800.0	4.5	3652.80803	3828.89356	3900.68374	3868.00911	3850.67251
3800.0	5.0	3594.92345	3760.09482	3802.75620	3832.11698	3867.79072
3800.0	5.5	3589.13448	3754.36382	3803.52509	3837.35118	3872.80908
3800.0	6.0	3568.47392	3745.57142	3803.68266	3844.24087	3881.11917
3900.0	4.0	3772.44944	3970.38632	4028.13002	3981.80262	3957.83417
3900.0	4.5	3758.94667	3943.73849	4009.26372	3974.22314	3953.82985
3900.0	5.0	3672.04191	3866.94778	3927.74548	3941.59893	3964.49748
3900.0	5.5	3700.11944	3892.29411	3976.05264	3961.21121	3948.38631
3900.0	6.0	3659.63799	3851.18569	3922.53015	3951.44768	3976.89073
4000.0	4.0	3883.21181	4091.94555	4136.74187	4085.53640	4058.44228
4000.0	4.5	3868.85441	4063.84511	4119.94032	4081.23767	4058.54711
4000.0	5.0	3750.47740	3976.52421	4052.48759	4052.29332	4062.92635
4000.0	5.5	3814.52654	4006.49131	4084.06044	4065.15362	4049.51578
4000.0	6.0	3774.39212	3984.33322	4076.00277	4067.59758	4055.84099
4100.0	4.0	3820.76091	4151.24078	4217.11447	4174.56594	4165.20738
4100.0	4.5	3822.86972	4118.45741	4196.13203	4170.18419	4168.38337
4100.0	5.0	3833.08918	4092.59669	4179.82125	4166.89539	4166.96988
4100.0	5.5	3928.40600	4123.80714	4193.76719	4171.14448	4153.72898
4100.0	6.0	3890.20251	4099.42391	4185.21954	4171.59887	4157.11022
4200.0	4.0	4128.18665	4349.75867	4363.80572	4298.22993	4264.54889
4200.0	4.5	3919.45064	4249.68394	4332.27177	4290.52406	4275.37292
4200.0	5.0	3918.58621	4212.00182	4306.16978	4281.15560	4272.00410
4200.0	5.5	3929.18186	4190.90605	4291.19095	4279.32896	4273.22391
4200.0	6.0	3930.69643	4175.75153	4279.69958	4279.45069	4278.05135
4300.0	4.0	4041.47165	4414.70489	4478.32323	4411.53720	4379.39298
4300.0	4.5	4026.50603	4385.10248	4467.80620	4413.01048	4387.32750
4300.0	5.0	4014.53966	4343.98593	4441.69160	4404.41857	4386.70752
4300.0	5.5	4158.73897	4372.52314	4425.11471	4393.26953	4372.63942
4300.0	6.0	4021.89012	4289.27023	4400.29909	4392.09648	4383.97769
4400.0	4.0	4161.40738	4544.92100	4599.60035	4526.96736	4489.47159
4400.0	4.5	4350.48212	4583.68296	4588.87600	4522.63408	4488.58477
4400.0	5.0	4305.57826	4544.28700	4571.43112	4520.09439	4492.27049
4400.0	5.5	4111.49305	4437.27493	4546.93744	4515.52177	4495.90828
4400.0	6.0	4239.30288	4463.40316	4523.78987	4496.44451	4476.58233
4500.0	4.0	4281.72806	4672.44092	4717.02037	4640.54010	4599.92301
4500.0	4.5	4266.06765	4652.87873	4718.94554	4647.47463	4608.08664
4500.0	5.0	4233.62919	4614.89455	4707.20064	4647.89321	4613.62577
4500.0	5.5	4212.83564	4571.79964	4682.12572	4640.27617	4613.72374
4500.0	6.0	4207.30858	4532.47862	4652.96093	4628.16133	4608.27839
4600.0	4.0	4657.02344	4851.18684	4800.53958	4717.16043	4677.85218
4600.0	4.5	4387.77243	4780.24066	4835.18176	4760.21858	4718.21415
4600.0	5.0	4565.57068	4812.31753	4813.81713	4747.20813	4712.47748
4600.0	5.5	4322.85766	4707.09878	4813.30269	4761.51147	4728.13183
4600.0	6.0	4471.01334	4726.05971	4770.77141	4731.52055	4706.70674
4700.0	4.0	4527.66672	4922.82426	4944.91170	4862.79913	4819.38727
4700.0	4.5	4511.31569	4906.73894	4950.04908	4872.17383	4828.60920
4700.0	5.0	4479.85586	4882.59430	4952.01965	4879.53524	4836.54260
4700.0	5.5	4440.34704	4845.28232	4944.90189	4884.50666	4845.41123
4700.0	6.0	4596.17918	4861.90660	4896.19911	4850.58413	4823.12062
4800.0	4.0	4920.86618	5083.65411	5013.14071	4928.08082	4888.68699
4800.0	4.5	4630.85698	5027.66193	5060.61343	4980.72418	4936.13615
4800.0	5.0	4831.87706	5062.52953	5034.56078	4957.18793	4918.21921
4800.0	5.5	4563.73921	4980.68501	5068.79296	5001.32381	4957.98769
4800.0	6.0	4525.24948	4935.95154	5050.35351	4998.35402	4960.90720
4900.0	4.0	4771.89851	5163.71397	5169.12663	5084.01118	5039.27422
4900.0	4.5	4758.07653	5151.54277	5173.33577	5091.56208	5046.18289
4900.0	5.0	4728.57048	5135.97216	5180.83468	5102.40767	5056.51817
4900.0	5.5	4688.88480	5111.47415	5185.93237	5113.75934	5068.09389
4900.0	6.0	4856.52261	5128.11858	5139.81208	5083.16410	5050.67200
5000.0	4.0	5183.11531	5308.02265	5221.80198	5135.81415	5095.75520
5000.0	4.5	4880.21525	5270.21005	5282.46697	5199.26387	5152.60881
5000.0	5.0	4851.05146	5256.98957	5290.60974	5210.29644	5162.97155
5000.0	5.5	4811.85278	5236.12955	5298.31670	5223.30346	5175.80854
5000.0	6.0	4985.73422	5253.73103	5254.44485	5192.77195	5157.35186
5100.0	4.0	5045.15694	5386.87000	5376.50711	5290.80101	5239.61499
5100.0	4.5	5037.05667	5383.83737	5383.94777	5300.11288	5248.70482
5100.0	5.0	5216.23507	5386.95561	5327.75006	5250.86614	5209.18747
5100.0	5.5	5149.81131	5366.14341	5329.92297	5258.28362	5216.91938
5100.0	6.0	5085.45823	5342.78658	5333.30735	5270.91917	5231.21527
5200.0	4.0	5419.67859	5511.13745	5413.84299	5329.51343	5286.32936
5200.0	4.5	5385.92880	5500.20736	5415.92304	5334.86235	5292.51651
5200.0	5.0	5132.46938	5489.02198	5497.65860	5415.76156	5362.79628
5200.0	5.5	5281.15049	5477.24502	5431.43796	5359.45233	5318.03431
5200.0	6.0	5208.39227	5447.14366	5426.48971	5362.93009	5323.03782
5300.0	4.0	5297.94556	5623.02205	5597.64193	5510.63835	5457.22162
5300.0	4.5	5292.31699	5618.52970	5601.55490	5516.22730	5462.67106
5300.0	5.0	5463.79539	5593.42897	5521.44080	5446.31834	5405.19726
5300.0	5.5	5411.26612	5584.47986	5530.73462	5459.48138	5418.38675
5300.0	6.0	5341.83667	5560.41094	5529.30532	5465.01393	5424.83776
5400.0	4.0	5418.23772	5737.79637	5705.42220	5617.67799	5562.93089
5400.0	4.5	5636.40832	5718.51765	5622.40444	5541.94261	5499.30136
5400.0	5.0	5389.65356	5725.31676	5716.51680	5633.09260	5578.08136
5400.0	5.5	5536.59066	5686.55000	5625.11969	5554.66088	5513.91721
5400.0	6.0	5286.02122	5687.28392	5730.27505	5658.06040	5602.49545
5500.0	4.0	5541.74515	5855.38412	5813.82399	5724.78299	5668.38709
5500.0	4.5	5532.51834	5843.68724	5813.01598	5726.65805	5670.31731
5500.0	5.0	5516.98158	5840.86596	5823.20140	5739.14139	5682.81325
5500.0	5.5	5462.28253	5813.36481	5821.37706	5744.22197	5689.12811
5500.0	6.0	5413.46674	5803.35389	5836.38486	5763.63505	5707.32389
5600.0	4.0	5865.70106	5927.35543	5801.16931	5713.02285	5667.02432
5600.0	4.5	5838.55780	5901.71057	5794.54952	5714.22379	5670.67929
5600.0	5.0	5630.87267	5940.94484	5921.40991	5840.54711	5784.80201
5600.0	5.5	5593.18619	5930.25425	5929.84071	5852.63027	5796.62243
5600.0	6.0	5722.98035	5876.37338	5819.57196	5754.85422	5714.24461
5700.0	4.0	5771.05360	6086.67477	6028.97072	5936.53353	5875.94963
5700.0	4.5	5776.62588	6076.37023	6028.44698	5939.69886	5879.63766
5700.0	5.0	5919.04533	5984.30980	5886.89190	5812.85202	5771.21047
5700.0	5.5	5877.16945	5970.51426	5889.43508	5820.11677	5779.26994
5700.0	6.0	5668.46119	6030.74414	6045.50861	5972.36570	5914.39567
5800.0	4.0	5880.42509	6203.39357	6136.90416	6042.39454	5979.15433
5800.0	4.5	5886.22107	6176.68007	6126.80965	6040.65002	5980.82676
5800.0	5.0	6034.87971	6089.61987	5984.63622	5909.99425	5867.50712
5800.0	5.5	6026.75255	6101.29443	6010.98902	5941.01941	5899.23440
5800.0	6.0	5795.13121	6142.47235	6148.57495	6075.35314	6016.36371
5900.0	4.0	5986.74254	6321.01636	6245.20552	6147.87084	6081.42857
5900.0	4.5	6174.75165	6227.90887	6095.62694	6011.79104	5964.81728
5900.0	5.0	5991.62425	6275.46613	6232.95850	6150.65369	6090.06213
5900.0	5.5	5936.93345	6238.65377	6215.92439	6138.05451	6078.42175
5900.0	6.0	6071.95703	6163.96428	6085.48164	6021.83613	5981.20684
6000.0	4.0	6089.60601	6439.59006	6354.04962	6253.33025	6183.15161
6000.0	4.5	6106.99616	6402.56989	6337.06169	6248.05659	6183.27580
6000.0	5.0	6254.80759	6300.61398	6180.17105	6103.40914	6058.33941
6000.0	5.5	6084.86317	6373.38866	6341.14043	6263.11588	6201.51148
