Teff	log(g)	T_BB_u	T_BB_g	T_BB_r	T_BB_i	T_BB_z
3100.0	4.5	2933.06601	3005.07227	2880.54133	3069.73672	3195.86204
3100.0	5.0	2865.77272	2983.30830	2883.88776	3077.37916	3207.43012
3100.0	5.5	2793.41384	2958.09010	2886.47270	3087.43592	3224.68106
3100.0	6.0	2704.18980	2911.31310	2859.30584	3081.62625	3237.30964
3200.0	4.0	3057.38410	3113.19928	2966.08307	3161.60509	3285.26065
3200.0	4.5	3026.17688	3113.33809	3000.27672	3178.67647	3295.73281
3200.0	5.0	2970.72457	3097.13027	3014.01107	3188.50186	3304.86483
3200.0	5.5	2903.44202	3073.62820	3019.39882	3198.95535	3319.19666
3200.0	6.0	2818.37145	3030.60718	2995.36983	3196.13574	3330.55153
3300.0	4.0	3130.88855	3214.70444	3080.18327	3267.73471	3384.31620
3300.0	4.5	3108.65707	3215.41069	3118.12309	3282.86460	3389.93876
3300.0	5.0	3069.26882	3208.15710	3144.25018	3298.47971	3401.21367
3300.0	5.5	3011.27588	3188.00036	3152.72763	3308.73329	3412.20062
3300.0	6.0	2934.95489	3150.15275	3134.88644	3309.76787	3423.01663
3400.0	4.0	3196.71827	3315.50271	3201.98587	3373.61844	3478.52454
3400.0	4.5	3186.16920	3317.57834	3241.46394	3388.91746	3483.80418
3400.0	5.0	3160.87596	3316.71209	3273.46354	3407.11319	3496.30091
3400.0	5.5	3113.94536	3299.06103	3284.10849	3417.47238	3505.48796
3400.0	6.0	3048.96229	3267.16832	3272.18722	3420.87580	3515.11118
3500.0	4.0	3264.89218	3421.32022	3328.30892	3485.85554	3580.73541
3500.0	4.5	3258.86191	3417.20655	3360.85740	3492.75318	3577.46044
3500.0	5.0	3246.37956	3421.06049	3397.77596	3514.38579	3591.45897
3500.0	5.5	3209.28765	3405.63349	3408.30329	3522.79222	3598.11688
3500.0	6.0	3156.38843	3380.24121	3403.59918	3529.35247	3608.39248
