Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
2400.0	4.0	2310.04575	2208.99661	1907.91340	2272.14461	2537.35034
2400.0	4.5	2153.11858	2132.10018	1943.77694	2283.74978	2597.60995
2400.0	5.0	2028.97746	2091.87953	1945.67777	2251.01225	2554.51655
2400.0	5.5	1975.29718	2079.40005	1969.90607	2246.62398	2581.06814
2500.0	4.0	2457.28629	2332.26352	1977.15469	2391.69556	2647.63490
2500.0	4.5	2314.33638	2298.56492	1994.22878	2390.07194	2656.42711
2500.0	5.0	2159.86131	2208.36337	2008.96263	2379.97948	2674.23638
2500.0	5.5	2073.16797	2236.14884	2035.50751	2366.50332	2679.10330
2600.0	4.0	2577.93262	2450.38850	2088.75680	2512.31966	2751.55782
2600.0	4.5	2433.65420	2368.32439	2103.43468	2526.06606	2796.37324
2600.0	5.0	2298.54497	2327.25775	2089.33039	2503.21844	2776.17429
2600.0	5.5	2173.61698	2278.30788	2095.75041	2482.00591	2784.77532
2700.0	4.0	2690.66979	2567.69880	2199.95452	2627.73136	2853.72092
2700.0	4.5	2631.08624	2595.22289	2246.19780	2679.10086	2901.98140
2700.0	5.0	2450.66256	2512.67661	2201.86607	2630.43763	2874.34901
2700.0	5.5	2312.59547	2404.27293	2229.90156	2642.70667	2956.46897
2800.0	4.0	2800.22217	2689.40820	2319.63212	2745.52455	2957.73075
2800.0	4.5	2684.63856	2626.09587	2358.70716	2766.98568	2987.45936
2800.0	5.0	2609.21800	2669.02507	2358.05329	2773.71394	2984.97166
2800.0	5.5	2445.52591	2537.85602	2321.74647	2743.47527	2991.20465
2900.0	4.0	2887.71105	2790.52053	2420.19140	2845.36431	3050.42542
2900.0	4.5	2810.11423	2791.08314	2452.82198	2865.17361	3061.21811
2900.0	5.0	2684.93257	2709.73015	2452.13955	2868.25845	3075.48162
2900.0	5.5	2563.13754	2661.13532	2444.45300	2864.64631	3089.82550
3000.0	4.0	2983.46687	2903.68493	2518.99173	2953.75607	3151.96408
3000.0	4.5	2918.53222	2909.02127	2562.89470	2973.62067	3157.14185
3000.0	5.0	2804.52379	2834.46949	2569.27381	2984.59918	3176.85474
3000.0	5.5	2673.15528	2778.03725	2551.47605	2977.31528	3185.66812
3100.0	4.0	3063.34291	3037.21403	2663.41389	3071.28557	3246.00749
3100.0	4.5	3020.26292	3061.09584	2736.32620	3102.95673	3258.38343
3100.0	5.0	2942.75495	3048.80454	2743.68429	3103.98661	3257.21695
3100.0	5.5	2852.28369	3038.07920	2765.38290	3113.32006	3266.38322
3200.0	4.0	3136.31109	3142.14965	2779.30753	3175.57154	3339.37421
3200.0	4.5	3107.94853	3169.90312	2864.48776	3208.21544	3347.55043
3200.0	5.0	3045.40284	3162.52616	2882.59989	3211.72115	3344.45745
3200.0	5.5	2973.67468	3163.27024	2920.97210	3230.54491	3357.80314
3300.0	4.0	3204.85429	3249.26279	2908.29842	3281.20186	3429.80061
3300.0	4.5	3187.98950	3274.24501	2982.45611	3310.37620	3437.34946
3300.0	5.0	3141.63643	3277.63734	3019.79708	3323.86767	3440.19598
3300.0	5.5	3078.98736	3274.88813	3057.60370	3336.39296	3443.05652
3400.0	4.0	3267.76455	3356.70893	3042.68911	3386.91560	3518.23505
3400.0	4.5	3265.08081	3384.27603	3118.93897	3418.55075	3529.00634
3400.0	5.0	3229.21146	3381.17013	3151.46975	3423.59617	3522.39670
3400.0	5.5	3186.03370	3392.90037	3202.71953	3450.21389	3538.10412
3500.0	4.0	3326.56483	3464.29623	3177.78244	3491.52952	3604.22305
3500.0	4.5	3334.55910	3485.76170	3248.25688	3518.52242	3612.97722
3500.0	5.0	3314.05494	3489.21361	3286.27837	3530.05623	3613.29479
3500.0	5.5	3277.88187	3496.23334	3329.95967	3550.60836	3623.04103
3600.0	4.0	3385.02844	3576.26774	3320.04046	3598.48167	3690.94893
3600.0	4.5	3404.19048	3595.63382	3390.29134	3626.50995	3703.11776
3600.0	5.0	3396.50079	3603.55879	3428.55056	3644.05209	3712.10617
3600.0	5.5	3371.05406	3603.64202	3466.50306	3655.73473	3712.20612
3700.0	4.0	3447.55385	3691.58878	3466.13052	3706.77280	3779.45367
3700.0	4.5	3470.89213	3705.29951	3530.81579	3734.01281	3793.86995
3700.0	5.0	3477.37998	3717.01636	3576.85168	3756.71855	3807.65629
3700.0	5.5	3464.20702	3718.12171	3611.38781	3769.76955	3811.07181
3800.0	4.0	3515.27657	3816.22394	3622.65140	3821.85897	3874.60095
3800.0	4.5	3536.02966	3812.77864	3669.01877	3838.13399	3882.00003
3800.0	5.0	3548.64733	3818.06263	3709.71576	3857.13480	3893.45101
3800.0	5.5	3540.97268	3814.71930	3731.69151	3866.38475	3896.93448
3900.0	4.0	3585.80492	3944.86332	3799.72031	3939.51379	3966.34340
3900.0	4.5	3607.13786	3926.88691	3810.75160	3946.58781	3976.43323
3900.0	5.0	3621.36464	3923.03716	3842.01283	3961.01616	3985.12749
3900.0	5.5	3623.38468	3916.18693	3861.81566	3967.48276	3986.26490
4000.0	4.0	3672.08144	4076.27874	3964.52214	4058.53041	4068.05262
4000.0	4.5	3681.69625	4047.43744	3954.51151	4058.76078	4075.56011
4000.0	5.0	3699.70539	4037.93563	3988.13705	4073.13495	4083.52099
4000.0	5.5	3721.34161	4024.25215	4002.46151	4074.94903	4081.68625
