Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
6250.0	7.75	6586.77786	6458.02652	6349.60319	6316.62358	6305.74138
6250.0	8.00	6578.69137	6458.40583	6354.01162	6326.51719	6314.90260
6250.0	8.25	6566.03513	6459.58712	6358.38645	6335.89270	6324.43548
6250.0	8.50	6550.01853	6461.89471	6365.53875	6344.92013	6334.59354
6250.0	8.75	6531.46191	6465.37245	6372.76437	6355.18030	6344.43886
6250.0	9.00	6510.99557	6470.07109	6380.71859	6365.73334	6355.99810
6250.0	9.25	6489.30743	6476.16555	6391.58497	6376.17478	6367.52543
6250.0	9.50	6467.15186	6481.68214	6400.65557	6387.25907	6377.86738
6500.0	6.50	6839.74668	6702.50361	6566.41450	6514.53827	6498.28855
6500.0	6.75	6845.71449	6701.80136	6570.04135	6520.12039	6504.48640
6500.0	7.00	6851.05415	6702.96995	6571.76989	6525.27478	6511.15352
6500.0	7.25	6854.68462	6705.39239	6577.04793	6534.06839	6519.22385
6500.0	7.50	6858.27859	6708.44160	6583.90017	6543.52631	6530.65719
6500.0	7.75	6861.62096	6712.21692	6589.63503	6553.59677	6541.26772
6500.0	8.00	6863.97353	6715.52519	6596.19466	6563.52703	6551.59295
6500.0	8.25	6860.94658	6718.59681	6602.61116	6574.67005	6563.30568
6500.0	8.50	6853.01707	6721.76774	6611.47885	6585.69006	6576.74941
6500.0	8.75	6841.42914	6725.87867	6619.40509	6599.88651	6587.78288
6500.0	9.00	6826.93536	6731.04362	6629.98654	6612.78734	6600.37899
6500.0	9.25	6809.99313	6737.31902	6640.63660	6626.83321	6613.57069
6500.0	9.50	6790.96932	6744.59748	6650.08503	6638.76379	6627.62962
6750.0	6.50	7074.86805	6956.29665	6809.18955	6750.96659	6733.67252
6750.0	6.75	7084.23257	6952.46953	6809.57404	6757.47510	6737.87011
6750.0	7.00	7093.95116	6950.75816	6811.86444	6762.56349	6744.99757
6750.0	7.25	7103.05790	6951.57360	6814.81632	6767.06127	6754.09651
6750.0	7.50	7111.06767	6954.56113	6818.15408	6775.89510	6760.71888
6750.0	7.75	7117.54774	6958.75732	6825.63380	6785.79645	6770.10717
6750.0	8.00	7126.09805	6962.91867	6829.95078	6797.29521	6782.04202
6750.0	8.25	7133.52373	6967.68788	6838.25107	6807.92034	6794.59983
6750.0	8.50	7135.96774	6974.11191	6848.52629	6820.44599	6807.60740
6750.0	8.75	7133.83672	6980.65996	6860.94085	6836.80661	6823.48888
6750.0	9.00	7127.66848	6987.74393	6870.21294	6854.15832	6840.01724
6750.0	9.25	7118.20827	6995.77564	6881.59078	6869.04897	6856.02307
6750.0	9.50	7105.59166	7004.68931	6893.75083	6885.42915	6871.90898
7000.0	6.50	7301.26582	7213.05507	7055.48412	6995.29975	6972.24746
7000.0	6.75	7313.83377	7206.80094	7053.96819	6999.20175	6975.22010
7000.0	7.00	7326.05033	7203.05675	7055.47592	6999.27590	6981.13791
7000.0	7.25	7339.68378	7201.35799	7056.21025	7007.98019	6987.63999
7000.0	7.50	7353.16103	7202.11754	7060.62208	7015.51299	6995.37321
7000.0	7.75	7365.48826	7205.31637	7062.01661	7024.59718	7004.85538
7000.0	8.00	7377.16995	7211.00428	7069.41015	7032.97222	7016.58952
7000.0	8.25	7390.09691	7216.80587	7076.62391	7043.58161	7027.15866
7000.0	8.50	7401.13993	7223.28655	7086.75662	7057.71004	7041.85146
7000.0	8.75	7408.93298	7231.06786	7095.21069	7071.51945	7057.71983
7000.0	9.00	7411.89187	7240.27786	7107.27548	7087.98282	7074.29949
7000.0	9.25	7410.41635	7249.70774	7119.35182	7106.39393	7091.82266
7000.0	9.50	7405.16299	7259.66728	7133.36090	7125.69564	7110.50575
7250.0	6.50	7514.97234	7470.36222	7304.84215	7237.65565	7210.14757
7250.0	6.75	7532.19696	7460.92225	7300.44970	7239.44305	7213.90710
7250.0	7.00	7548.95936	7453.96273	7299.07475	7244.35720	7218.67864
7250.0	7.25	7565.09163	7449.40731	7298.01340	7245.92162	7222.19587
7250.0	7.50	7581.30697	7447.60785	7297.33604	7249.56789	7228.04453
7250.0	7.75	7598.24799	7448.05512	7299.93018	7256.78279	7236.35853
7250.0	8.00	7614.46426	7451.14393	7303.83198	7266.37424	7246.67129
7250.0	8.25	7631.18597	7456.42402	7311.91046	7274.73207	7257.18539
7250.0	8.50	7648.44131	7464.02735	7316.73491	7286.50286	7269.31535
7250.0	8.75	7663.48142	7472.87784	7326.30958	7300.30009	7284.12275
7250.0	9.00	7675.57558	7482.78808	7340.80194	7320.40511	7303.98248
7250.0	9.25	7684.46173	7494.75848	7352.69158	7339.19922	7323.73699
7250.0	9.50	7688.63319	7508.10862	7366.57975	7358.14543	7341.69908
7500.0	6.50	7717.96864	7734.31669	7558.23225	7486.30949	7453.68296
7500.0	6.75	7740.80928	7719.73082	7552.81166	7486.83801	7454.14650
7500.0	7.00	7762.32592	7708.72203	7545.16242	7485.89779	7456.30290
7500.0	7.25	7782.92631	7700.96690	7543.49690	7485.58102	7460.56489
7500.0	7.50	7803.29851	7696.04904	7538.31522	7492.43936	7464.37459
7500.0	7.75	7823.47028	7694.08481	7539.81098	7495.85601	7470.52580
7500.0	8.00	7843.54471	7694.81653	7540.71196	7503.70560	7479.42561
7500.0	8.25	7863.67001	7698.43470	7549.92780	7514.27395	7488.63561
7500.0	8.50	7885.52900	7704.29488	7555.44417	7525.56861	7503.01393
7500.0	8.75	7907.56519	7712.80321	7564.04185	7537.81318	7515.69512
7500.0	9.00	7926.72829	7724.34388	7573.00040	7552.15175	7532.40122
7500.0	9.25	7943.15717	7736.99799	7584.20283	7569.76406	7549.69136
7500.0	9.50	7956.77143	7750.84654	7598.28513	7591.59262	7572.90342
7750.0	6.50	7911.98622	8001.87596	7816.80955	7739.55736	7695.41841
7750.0	6.75	7940.01594	7982.07834	7806.43039	7735.73228	7696.03225
7750.0	7.00	7966.53548	7966.14818	7799.64809	7731.73394	7695.70676
7750.0	7.25	7992.17046	7954.09588	7788.53315	7736.60176	7698.30428
7750.0	7.50	8016.30692	7945.00576	7785.71245	7732.01030	7700.84394
7750.0	7.75	8039.88028	7939.34908	7785.44729	7735.64057	7706.58580
7750.0	8.00	8063.48322	7936.82816	7784.95187	7742.74905	7711.66379
7750.0	8.25	8086.77944	7937.79941	7784.82673	7747.13266	7720.22500
7750.0	8.50	8110.77348	7941.70525	7790.05630	7756.53912	7729.36751
7750.0	8.75	8136.76752	7948.21944	7796.17137	7768.94984	7742.87801
7750.0	9.00	8162.74656	7958.05261	7801.94677	7783.98888	7759.13708
7750.0	9.25	8186.58262	7971.14373	7813.23576	7798.53091	7779.54650
7750.0	9.50	8207.39449	7987.29521	7825.51855	7819.04244	7799.31363
8000.0	6.50	8097.65198	8278.00412	8082.50035	8001.87178	7942.46626
8000.0	6.75	8131.62478	8251.60659	8071.09313	7992.81596	7941.32503
8000.0	7.00	8163.25579	8229.79496	8058.53080	7988.24176	7940.11301
8000.0	7.25	8193.89169	8212.52130	8042.73381	7986.13986	7941.12107
8000.0	7.50	8222.71854	8198.81505	8040.47510	7981.88577	7942.83629
