Teff log(g) y1 y2 y
9600.0 3.5 0.4712 0.002 0.4732
9800.0 3.5 0.4724 0.0004 0.4728
10000.0 3.5 0.4672 -0.0011 0.4661
10200.0 3.5 0.466 -0.0026 0.46340000000000003
10400.0 3.5 0.4652 -0.0039 0.4613
10600.0 3.5 0.4639 -0.0049 0.45899999999999996
10800.0 3.5 0.462 -0.0058 0.45620000000000005
11000.0 3.5 0.4586 -0.0064 0.4522
11200.0 3.5 0.4192 -0.0068 0.41240000000000004
11400.0 3.5 0.4142 -0.0072 0.40700000000000003
11600.0 3.5 0.4831 -0.0095 0.47359999999999997
11800.0 3.5 0.4769 -0.0095 0.4674
12000.0 3.5 0.3923 -0.0094 0.38289999999999996
2300.0 4.0 1.4515 0.137 1.5885
2400.0 4.0 1.9061 0.067 1.9730999999999999
2500.0 4.0 2.16 0.0188 2.1788000000000003
2600.0 4.0 2.1123 0.013 2.1252999999999997
2700.0 4.0 1.9434 0.02 1.9634
2900.0 4.0 1.8075 0.031 1.8385
3100.0 4.0 1.6888 0.0338 1.7226000000000001
3200.0 4.0 1.5847 0.0334 1.6181
3300.0 4.0 1.5101 0.0356 1.5457
3400.0 4.0 1.4638 0.0355 1.4993
3500.0 4.0 1.4309 0.0311 1.462
3600.0 4.0 1.4113 0.0253 1.4366
3700.0 4.0 1.4108 0.0152 1.4260000000000002
3800.0 4.0 1.4043 0.0069 1.4112
3900.0 4.0 1.3991 -0.0001 1.399
4000.0 4.0 1.3966 -0.0026 1.3940000000000001
4100.0 4.0 1.3336 -0.0011 1.3324999999999998
4200.0 4.0 1.2476 0.0 1.2476
4300.0 4.0 1.1954 0.0028 1.1982
4400.0 4.0 1.1577 0.0046 1.1622999999999999
4500.0 4.0 1.1237 0.004 1.1277
4600.0 4.0 1.0807 0.0035 1.0842
4700.0 4.0 1.0528 0.0032 1.056
4800.0 4.0 1.0379 0.0022 1.0401
4900.0 4.0 0.9615 0.0019 0.9634
5100.0 4.0 0.9365 0.0015 0.938
5200.0 4.0 0.9486 0.0013 0.9499
5300.0 4.0 0.9238 0.0003 0.9240999999999999
5400.0 4.0 0.8887 0.0008 0.8895000000000001
5500.0 4.0 0.8674 -0.0001 0.8673
5600.0 4.0 0.8498 0.0 0.8498
5700.0 4.0 0.8339 0.0003 0.8341999999999999
5800.0 4.0 0.8187 0.0019 0.8206
5900.0 4.0 0.8053 -0.0053 0.8
6000.0 4.0 0.7567 -0.0017 0.755
6100.0 4.0 0.7449 -0.0017 0.7432
6200.0 4.0 0.7875 -0.0022 0.7853
6300.0 4.0 0.7722 -0.0041 0.7681
6400.0 4.0 0.7383 -0.0021 0.7362
6500.0 4.0 0.7249 -0.0042 0.7207
6600.0 4.0 0.7124 -0.0015 0.7109000000000001
6700.0 4.0 0.6994 -0.0029 0.6965
