Teff log(g) y1 y2 y
9200.0 3.5 0.4268 -0.0147 0.4121
9400.0 3.5 0.4242 -0.0159 0.4083
9600.0 3.5 0.4256 -0.0167 0.4089
9800.0 3.5 0.4241 -0.0176 0.4065
10000.0 3.5 0.4173 -0.0184 0.39890000000000003
10200.0 3.5 0.4141 -0.0191 0.395
10400.0 3.5 0.4112 -0.0196 0.3916
10600.0 3.5 0.4082 -0.0197 0.3885
10800.0 3.5 0.4049 -0.0198 0.3851
11000.0 3.5 0.401 -0.0197 0.38130000000000003
11200.0 3.5 0.3678 -0.0195 0.3483
11400.0 3.5 0.3634 -0.0192 0.3442
11600.0 3.5 0.4212 -0.0205 0.4007
11800.0 3.5 0.4163 -0.02 0.3963
12000.0 3.5 0.3456 -0.0196 0.326
2300.0 4.0 1.112 0.0711 1.1831
2400.0 4.0 1.348 0.034 1.3820000000000001
2500.0 4.0 1.4755 0.0211 1.4966
2600.0 4.0 1.4448 0.0196 1.4644000000000001
2700.0 4.0 1.3733 0.0196 1.3929
2900.0 4.0 1.3185 0.0165 1.335
3100.0 4.0 1.2647 0.0112 1.2759
3200.0 4.0 1.1826 0.0103 1.1929
3300.0 4.0 1.1009 0.0106 1.1115
3400.0 4.0 1.0399 0.0127 1.0526
3500.0 4.0 0.9868 0.0137 1.0005
3600.0 4.0 0.9676 0.0128 0.9804
3700.0 4.0 0.9811 0.0093 0.9904
3800.0 4.0 0.9815 0.0066 0.9881000000000001
3900.0 4.0 0.9932 0.0052 0.9984
4000.0 4.0 1.0278 0.0046 1.0324
4100.0 4.0 1.0174 0.0051 1.0225000000000002
4200.0 4.0 1.0012 0.0036 1.0048000000000001
4300.0 4.0 1.0035 0.0033 1.0068000000000001
4400.0 4.0 0.9941 0.0027 0.9968
4500.0 4.0 0.9741 0.0016 0.9757
4600.0 4.0 0.9452 0.0012 0.9464
4700.0 4.0 0.9247 0.0008 0.9255
4800.0 4.0 0.9128 0.0 0.9128
4900.0 4.0 0.834 -0.0002 0.8338
5100.0 4.0 0.8132 0.0001 0.8133
5200.0 4.0 0.8428 0.0 0.8428
5300.0 4.0 0.8233 -0.0012 0.8221
5400.0 4.0 0.7941 -0.0007 0.7934
5500.0 4.0 0.7751 -0.0015 0.7736000000000001
5600.0 4.0 0.7588 -0.0013 0.7575000000000001
5700.0 4.0 0.7427 -0.001 0.7417
5800.0 4.0 0.7264 0.001 0.7274
5900.0 4.0 0.7127 -0.0054 0.7073
6000.0 4.0 0.6673 -0.002 0.6653
6100.0 4.0 0.656 -0.0021 0.6539
6200.0 4.0 0.6956 -0.0026 0.693
6300.0 4.0 0.6806 -0.0042 0.6764
6400.0 4.0 0.6495 -0.0026 0.6468999999999999
6500.0 4.0 0.6379 -0.0049 0.633
6600.0 4.0 0.6271 -0.0028 0.6243
6700.0 4.0 0.6178 -0.0046 0.6132
6800.0 4.0 0.6095 -0.0054 0.6041000000000001
6900.0 4.0 0.601 -0.0034 0.5976
7000.0 4.0 0.6025 -0.004 0.5985
7200.0 4.0 0.5717 -0.0046 0.5670999999999999
7400.0 4.0 0.5256 -0.0072 0.5184
7600.0 4.0 0.5427 -0.0056 0.5370999999999999
7800.0 4.0 0.5333 -0.0057 0.5276
8000.0 4.0 0.4768 -0.0061 0.4707
8200.0 4.0 0.4584 -0.0071 0.4513
8400.0 4.0 0.4598 -0.0084 0.45139999999999997
8600.0 4.0 0.4515 -0.0097 0.4418
8800.0 4.0 0.4349 -0.0108 0.42410000000000003
9000.0 4.0 0.4224 -0.011 0.4114
9200.0 4.0 0.4135 -0.0118 0.4017
9400.0 4.0 0.4107 -0.0128 0.39790000000000003
9600.0 4.0 0.4081 -0.0132 0.39490000000000003
9800.0 4.0 0.4063 -0.0152 0.3911
10000.0 4.0 0.4057 -0.0162 0.3895
10200.0 4.0 0.4039 -0.017 0.38689999999999997
10400.0 4.0 0.4033 -0.0178 0.3855
10600.0 4.0 0.4029 -0.0184 0.38449999999999995
10800.0 4.0 0.4021 -0.0189 0.3832
11000.0 4.0 0.4005 -0.0192 0.38130000000000003
11200.0 4.0 0.399 -0.0194 0.37960000000000005
11400.0 4.0 0.3674 -0.0176 0.3498
11600.0 4.0 0.3642 -0.0176 0.3466
11800.0 4.0 0.391 -0.0193 0.37170000000000003
12000.0 4.0 0.3866 -0.019 0.3676
2300.0 4.5 0.8278 0.0747 0.9025
2400.0 4.5 1.1662 0.0749 1.2410999999999999
2500.0 4.5 1.3966 0.0305 1.4271
2600.0 4.5 1.431 0.02 1.451
2700.0 4.5 1.3635 0.0202 1.3837
2900.0 4.5 1.2968 0.0151 1.3118999999999998
3100.0 4.5 1.2406 0.0077 1.2483
3200.0 4.5 1.1754 0.0041 1.1795
3300.0 4.5 1.105 0.0043 1.1093
3400.0 4.5 1.0559 0.0043 1.0602
3500.0 4.5 1.0033 0.0061 1.0094
3600.0 4.5 0.9674 0.0072 0.9746
3700.0 4.5 0.957 0.0074 0.9643999999999999
3800.0 4.5 0.9626 0.0054 0.968
3900.0 4.5 0.9749 0.0054 0.9803
4000.0 4.5 1.0123 0.0028 1.0151
4100.0 4.5 1.0204 0.001 1.0213999999999999
4200.0 4.5 1.0107 0.0 1.0107
4300.0 4.5 1.0112 0.0016 1.0128000000000001
4400.0 4.5 0.9823 0.0012 0.9834999999999999
4500.0 4.5 0.9623 0.0019 0.9642000000000001
4600.0 4.5 0.9485 0.0017 0.9502
4700.0 4.5 0.9188 0.0022 0.9209999999999999
4800.0 4.5 0.8989 0.0018 0.9007000000000001
4900.0 4.5 0.8384 0.0015 0.8399
5100.0 4.5 0.8169 0.001 0.8179
5200.0 4.5 0.8258 0.0009 0.8267
5300.0 4.5 0.8085 0.0008 0.8093
5400.0 4.5 0.7839 0.0007 0.7846000000000001
5500.0 4.5 0.7727 0.0005 0.7732
5600.0 4.5 0.7626 0.0 0.7626
5700.0 4.5 0.7334 -0.0002 0.7332000000000001
5800.0 4.5 0.6578 -0.0005 0.6573000000000001
5900.0 4.5 0.7074 -0.0008 0.7066
6000.0 4.5 0.7567 -0.001 0.7557
6100.0 4.5 0.6829 -0.0028 0.6800999999999999
6200.0 4.5 0.6459 -0.0026 0.6433
6300.0 4.5 0.6609 -0.0012 0.6597000000000001
6400.0 4.5 0.6605 -0.0012 0.6593
6500.0 4.5 0.6422 -0.0014 0.6408
6600.0 4.5 0.6499 -0.0014 0.6485000000000001
6700.0 4.5 0.6222 -0.0015 0.6207
6800.0 4.5 0.6062 -0.0015 0.6047
6900.0 4.5 0.5902 -0.0016 0.5885999999999999
7000.0 4.5 0.5805 -0.0018 0.5787
7200.0 4.5 0.5444 -0.0032 0.5412
7400.0 4.5 0.5443 -0.0023 0.542
7600.0 4.5 0.5483 -0.0015 0.5468000000000001
7800.0 4.5 0.5059 -0.0041 0.5018
8000.0 4.5 0.4801 -0.0048 0.4753
8200.0 4.5 0.457 -0.0047 0.45230000000000004
8400.0 4.5 0.441 -0.0049 0.4361
8600.0 4.5 0.4279 -0.0061 0.4218
8800.0 4.5 0.4278 -0.0072 0.42060000000000003
9000.0 4.5 0.4198 -0.0085 0.4113
9200.0 4.5 0.4028 -0.0092 0.3936
9400.0 4.5 0.4046 -0.0095 0.3951
9600.0 4.5 0.3926 -0.0104 0.3822
9800.0 4.5 0.3828 -0.0114 0.37139999999999995
10000.0 4.5 0.3908 -0.0124 0.37839999999999996
10200.0 4.5 0.39 -0.0133 0.37670000000000003
10400.0 4.5 0.3902 -0.0142 0.376
10600.0 4.5 0.3911 -0.0151 0.376
10800.0 4.5 0.3923 -0.0159 0.37639999999999996
11000.0 4.5 0.3928 -0.0166 0.3762
11200.0 4.5 0.3934 -0.0172 0.37620000000000003
11400.0 4.5 0.3936 -0.0179 0.37570000000000003
11600.0 4.5 0.3932 -0.018 0.3752
11800.0 4.5 0.3924 -0.0181 0.3743
12000.0 4.5 0.3908 -0.0181 0.3727
2300.0 5.0 1.4334 0.0855 1.5189
2400.0 5.0 1.0428 0.0937 1.1364999999999998
2500.0 5.0 1.0811 0.0723 1.1534
2600.0 5.0 1.3677 0.0305 1.3981999999999999
2700.0 5.0 1.3472 0.0233 1.3705
2900.0 5.0 1.2666 0.0191 1.2856999999999998
3100.0 5.0 1.2003 0.0112 1.2115
3200.0 5.0 1.1507 0.0058 1.1565
3300.0 5.0 1.1035 0.0055 1.109
3400.0 5.0 1.0573 0.0023 1.0595999999999999
3500.0 5.0 1.0162 0.003 1.0191999999999999
3600.0 5.0 0.9814 0.0034 0.9848
3700.0 5.0 0.9618 0.0043 0.9661
3800.0 5.0 0.9602 0.0047 0.9649000000000001
3900.0 5.0 0.9639 0.0043 0.9682
4000.0 5.0 0.9765 0.0037 0.9802000000000001
4100.0 5.0 0.9846 0.0008 0.9854
4200.0 5.0 1.0086 -0.0004 1.0082
4300.0 5.0 1.0173 -0.0005 1.0168000000000001
4400.0 5.0 0.9976 -0.0014 0.9962000000000001
4500.0 5.0 0.9813 0.0004 0.9816999999999999
4600.0 5.0 0.949 0.0007 0.9497
4700.0 5.0 0.9257 0.002 0.9277
4800.0 5.0 0.9036 0.003 0.9066
4900.0 5.0 0.827 0.0027 0.8297
5100.0 5.0 0.8075 0.0027 0.8102
5200.0 5.0 0.8398 0.0024 0.8422
5300.0 5.0 0.8196 0.0019 0.8215
5400.0 5.0 0.7884 0.0017 0.7901
5500.0 5.0 0.765 0.0011 0.7661
5600.0 5.0 0.7477 0.0014 0.7491
5700.0 5.0 0.7344 0.0014 0.7358
5800.0 5.0 0.7172 0.0015 0.7186999999999999
5900.0 5.0 0.7027 0.0001 0.7028
6000.0 5.0 0.6326 0.0011 0.6337
6100.0 5.0 0.628 0.0009 0.6289
6200.0 5.0 0.7239 0.001 0.7249
6300.0 5.0 0.706 -0.0023 0.7037
6400.0 5.0 0.6462 -0.001 0.6452
6500.0 5.0 0.6345 -0.0029 0.6315999999999999
6600.0 5.0 0.6244 -0.0017 0.6226999999999999
6700.0 5.0 0.6158 -0.002 0.6138
6800.0 5.0 0.6068 -0.0023 0.6045
6900.0 5.0 0.5956 -0.0034 0.5922000000000001
7000.0 5.0 0.5811 -0.0021 0.579
7200.0 5.0 0.5663 -0.002 0.5643
7400.0 5.0 0.5441 0.0003 0.5444
7600.0 5.0 0.5228 -0.0014 0.5214000000000001
7800.0 5.0 0.4959 -0.001 0.4949
8000.0 5.0 0.4699 -0.0039 0.46599999999999997
8200.0 5.0 0.4581 -0.0045 0.4536
8400.0 5.0 0.4438 -0.0042 0.4396
8600.0 5.0 0.4222 -0.002 0.4202
8800.0 5.0 0.4043 -0.0023 0.40199999999999997
9000.0 5.0 0.3968 -0.0036 0.3932
9200.0 5.0 0.3999 -0.0049 0.39499999999999996
9400.0 5.0 0.394 -0.0062 0.38780000000000003
9600.0 5.0 0.3822 -0.0076 0.3746
9800.0 5.0 0.3791 -0.0074 0.3717
10000.0 5.0 0.3774 -0.0082 0.36920000000000003
10200.0 5.0 0.3763 -0.009 0.3673
10400.0 5.0 0.3764 -0.0099 0.3665
10600.0 5.0 0.3774 -0.0108 0.36660000000000004
10800.0 5.0 0.379 -0.0117 0.3673
11000.0 5.0 0.3808 -0.0125 0.3683
11200.0 5.0 0.3786 -0.0133 0.3653
11400.0 5.0 0.3541 -0.0138 0.34030000000000005
11600.0 5.0 0.3608 -0.0147 0.3461
11800.0 5.0 0.3893 -0.015 0.37429999999999997
12000.0 5.0 0.3884 -0.0155 0.3729
2300.0 5.5 1.1485 0.1018 1.2503000000000002
2400.0 5.5 1.075 0.0863 1.1613
2500.0 5.5 0.9422 0.0943 1.0365
2600.0 5.5 1.0644 0.0436 1.108
2700.0 5.5 1.3036 0.0322 1.3358
2900.0 5.5 1.2464 0.0236 1.27
3100.0 5.5 1.1628 0.0167 1.1795
3200.0 5.5 1.1225 0.0122 1.1347
3300.0 5.5 1.0718 0.0089 1.0807
3400.0 5.5 1.0315 0.0059 1.0374
3500.0 5.5 1.014 0.0033 1.0173
3600.0 5.5 0.9811 0.0046 0.9857
3700.0 5.5 0.9712 0.0049 0.9761
3800.0 5.5 0.9631 0.0055 0.9685999999999999
3900.0 5.5 0.9638 0.0052 0.969
4000.0 5.5 0.9714 0.0048 0.9762000000000001
4100.0 5.5 0.9719 0.0038 0.9757
4200.0 5.5 0.9953 0.0031 0.9984
4300.0 5.5 0.9986 0.0 0.9986
4400.0 5.5 0.9941 0.0 0.9941
4500.0 5.5 0.9895 -0.0014 0.9881000000000001
4600.0 5.5 0.9689 -0.0008 0.9681
4700.0 5.5 0.9505 0.0008 0.9513
4800.0 5.5 0.909 0.0018 0.9108
4900.0 5.5 0.835 0.0027 0.8377
5100.0 5.5 0.8142 0.0034 0.8176
5200.0 5.5 0.8142 0.0028 0.8170000000000001
5300.0 5.5 0.7981 0.0026 0.8007000000000001
5400.0 5.5 0.7722 0.0023 0.7745
5500.0 5.5 0.7677 0.0022 0.7699
5600.0 5.5 0.7662 0.0025 0.7686999999999999
5700.0 5.5 0.7342 0.0025 0.7366999999999999
5800.0 5.5 0.6364 0.0025 0.6388999999999999
5900.0 5.5 0.7013 0.0025 0.7038
6000.0 5.5 0.7707 -0.0023 0.7684000000000001
6100.0 5.5 0.6813 0.0012 0.6825
6200.0 5.5 0.5895 -0.0003 0.5892000000000001
6300.0 5.5 0.6239 -0.0029 0.621
6400.0 5.5 0.6499 -0.0029 0.647
6500.0 5.5 0.6288 -0.0036 0.6252
6600.0 5.5 0.6661 -0.0034 0.6627000000000001
6700.0 5.5 0.6111 -0.0034 0.6077
6800.0 5.5 0.5793 -0.0034 0.5759000000000001
6900.0 5.5 0.5947 -0.0034 0.5913
7000.0 5.5 0.5988 -0.0032 0.5956
7200.0 5.5 0.5693 -0.0028 0.5665
7400.0 5.5 0.5516 -0.0025 0.5491
7600.0 5.5 0.5332 -0.0017 0.5315
7800.0 5.5 0.4778 -0.0008 0.477
8000.0 5.5 0.4401 0.001 0.4411
8200.0 5.5 0.4526 0.0022 0.4548
8400.0 5.5 0.4715 0.0028 0.4743
8600.0 5.5 0.4518 0.0035 0.4553
8800.0 5.5 0.4069 0.004 0.4109
9000.0 5.5 0.3863 0.0042 0.39049999999999996
9200.0 5.5 0.3682 0.0032 0.3714
9400.0 5.5 0.3673 -0.0012 0.36610000000000004
9600.0 5.5 0.3772 -0.002 0.3752
9800.0 5.5 0.3745 -0.0035 0.371
10000.0 5.5 0.3666 -0.0046 0.362
10200.0 5.5 0.3656 -0.0052 0.3604
10400.0 5.5 0.3642 -0.0055 0.3587
10600.0 5.5 0.3642 -0.0063 0.3579
10800.0 5.5 0.3652 -0.0072 0.35800000000000004
11000.0 5.5 0.3664 -0.0081 0.3583
11200.0 5.5 0.3735 -0.0081 0.3654
11400.0 5.5 0.3711 -0.0087 0.3624
11600.0 5.5 0.3719 -0.008 0.3639
11800.0 5.5 0.3782 -0.0089 0.36929999999999996
12000.0 5.5 0.3711 -0.0097 0.3614
2300.0 6.0 1.0616 0.1144 1.1760000000000002
2400.0 6.0 0.991 0.1046 1.0956
2500.0 6.0 0.7735 0.0733 0.8468
2600.0 6.0 0.9032 0.0535 0.9567
2700.0 6.0 1.2417 0.0492 1.2909
2900.0 6.0 1.2022 0.0266 1.2288
3100.0 6.0 1.1338 0.0222 1.156
3200.0 6.0 1.079 0.0181 1.0971
3300.0 6.0 1.0436 0.0111 1.0547000000000002
3400.0 6.0 1.0021 0.0125 1.0146
3500.0 6.0 1.0035 0.0047 1.0082
3600.0 6.0 0.9981 0.0097 1.0078
3700.0 6.0 0.971 0.0097 0.9807
3800.0 6.0 0.9636 0.0087 0.9723
3900.0 6.0 0.9563 0.0096 0.9659000000000001
4000.0 6.0 0.9598 0.0067 0.9665
4100.0 6.0 0.9652 0.007 0.9722
4200.0 6.0 0.9631 0.0061 0.9692
4300.0 6.0 0.9788 0.0001 0.9789
4400.0 6.0 0.98 0.0028 0.9828
4500.0 6.0 0.9711 -0.003 0.9681
4600.0 6.0 0.9775 -0.0021 0.9754
4700.0 6.0 0.9603 -0.0025 0.9578000000000001
4800.0 6.0 0.9299 -0.0018 0.9280999999999999
4900.0 6.0 0.8424 0.0016 0.8440000000000001
5100.0 6.0 0.8091 -0.0003 0.8088000000000001
5200.0 6.0 0.827 -0.0006 0.8263999999999999
5300.0 6.0 0.8121 0.004 0.8161
5400.0 6.0 0.7833 0.0036 0.7869
5500.0 6.0 0.7673 0.0072 0.7745
5600.0 6.0 0.7519 0.0033 0.7552
5700.0 6.0 0.735 0.0034 0.7384
5800.0 6.0 0.7179 0.0035 0.7213999999999999
5900.0 6.0 0.6212 0.0229 0.6441
6000.0 6.0 0.6099 -0.0106 0.5992999999999999
6100.0 6.0 0.6627 -0.013 0.6496999999999999
6200.0 6.0 0.6496 -0.0168 0.6327999999999999
6300.0 6.0 0.6584 0.0046 0.663
6400.0 6.0 0.6348 -0.0066 0.6282
6500.0 6.0 0.6252 0.002 0.6272
6600.0 6.0 0.6278 -0.0069 0.6209
6700.0 6.0 0.6164 -0.0062 0.6102
6800.0 6.0 0.607 -0.0059 0.6011
6900.0 6.0 0.6001 -0.0006 0.5994999999999999
7000.0 6.0 0.5884 -0.005 0.5834
7200.0 6.0 0.5739 -0.0042 0.5697
7400.0 6.0 0.5564 -0.004 0.5524
7600.0 6.0 0.5405 -0.0035 0.537
7800.0 6.0 0.5257 -0.0029 0.5227999999999999
8000.0 6.0 0.5047 0.0109 0.5156000000000001
