Teff log(g) y1 y2 y
4300.0 4.5 1.6862 -0.0187 1.6675
4400.0 4.5 1.534 -0.012 1.522
4500.0 4.5 1.3992 -0.0045 1.3947
4600.0 4.5 1.3305 0.0005 1.331
4700.0 4.5 1.2734 0.0026 1.276
4800.0 4.5 1.2314 0.0034 1.2348000000000001
4900.0 4.5 1.1408 0.0041 1.1449
5100.0 4.5 1.1045 0.0028 1.1073
5200.0 4.5 1.0993 0.0026 1.1018999999999999
5300.0 4.5 1.0708 0.0026 1.0734
5400.0 4.5 1.0356 0.0022 1.0378
5500.0 4.5 1.0251 0.0016 1.0267
5600.0 4.5 1.0187 -0.0012 1.0174999999999998
5700.0 4.5 0.9553 -0.0022 0.9531000000000001
5800.0 4.5 0.8583 -0.0033 0.855
5900.0 4.5 0.9532 -0.0045 0.9487000000000001
6000.0 4.5 1.0199 -0.0059 1.014
6100.0 4.5 0.9314 -0.0091 0.9223
6200.0 4.5 0.8892 -0.0101 0.8791
6300.0 4.5 0.9148 -0.0091 0.9057
6400.0 4.5 0.9209 -0.0103 0.9106000000000001
6500.0 4.5 0.9006 -0.0115 0.8891
6600.0 4.5 0.9181 -0.0126 0.9055
6700.0 4.5 0.8902 -0.0135 0.8767
6800.0 4.5 0.8761 -0.0141 0.862
6900.0 4.5 0.8648 -0.0146 0.8502000000000001
7000.0 4.5 0.8603 -0.0149 0.8453999999999999
7200.0 4.5 0.7781 -0.0167 0.7614
7400.0 4.5 0.831 -0.0142 0.8168
7600.0 4.5 0.8791 -0.0054 0.8737
7800.0 4.5 0.7715 -0.0112 0.7603
8000.0 4.5 0.7308 -0.0097 0.7211
8200.0 4.5 0.6887 -0.0075 0.6812
8400.0 4.5 0.6542 -0.0055 0.6487
8600.0 4.5 0.6143 -0.0025 0.6118
8800.0 4.5 0.5816 -0.0017 0.5799
9000.0 4.5 0.5612 -0.0012 0.56
9200.0 4.5 0.5433 -0.0008 0.5425
9400.0 4.5 0.5421 -0.0008 0.5413
9600.0 4.5 0.5141 -0.0009 0.5132
9800.0 4.5 0.4895 -0.0012 0.4883
10000.0 4.5 0.4985 -0.0017 0.4968
10200.0 4.5 0.4915 -0.0022 0.4893
10400.0 4.5 0.4863 -0.0028 0.4835
10600.0 4.5 0.4821 -0.0035 0.47859999999999997
10800.0 4.5 0.4783 -0.0041 0.4742
11000.0 4.5 0.4741 -0.0046 0.46950000000000003
11200.0 4.5 0.4703 -0.0051 0.4652
11400.0 4.5 0.4661 -0.0058 0.46030000000000004
11600.0 4.5 0.4618 -0.0065 0.4553
11800.0 4.5 0.4573 -0.0067 0.4506
12000.0 4.5 0.452 -0.0069 0.4451
2300.0 5.0 1.8744 0.2432 2.1176
2400.0 5.0 0.5057 0.3074 0.8131
2500.0 5.0 1.2656 0.1248 1.3904
2600.0 5.0 3.1573 -0.0143 3.1430000000000002
2700.0 5.0 3.5779 -0.0607 3.5172
2900.0 5.0 3.363 -0.0306 3.3324
3100.0 5.0 2.9978 0.0147 3.0124999999999997
3200.0 5.0 2.6476 0.0295 2.6771000000000003
3300.0 5.0 2.4478 0.0366 2.4844
3400.0 5.0 2.3187 0.0367 2.3554000000000004
3500.0 5.0 2.2412 0.0311 2.2723
3600.0 5.0 2.149 0.0206 2.1696
3700.0 5.0 2.0481 0.0121 2.0602
3800.0 5.0 1.9508 0.0056 1.9564000000000001
3900.0 5.0 1.8649 -0.002 1.8629
4000.0 5.0 1.8112 -0.0087 1.8025
4100.0 5.0 1.7548 -0.0178 1.7369999999999999
4200.0 5.0 1.7376 -0.0232 1.7144
4300.0 5.0 1.7157 -0.0257 1.69
4400.0 5.0 1.6377 -0.0259 1.6118
4500.0 5.0 1.5427 -0.0173 1.5253999999999999
4600.0 5.0 1.4121 -0.0098 1.4022999999999999
4700.0 5.0 1.313 -0.0022 1.3108
4800.0 5.0 1.2599 0.0027 1.2626
4900.0 5.0 1.1268 0.0042 1.131
5100.0 5.0 1.0867 0.0051 1.0918
5200.0 5.0 1.1194 0.0051 1.1245
5300.0 5.0 1.0847 0.0041 1.0888
5400.0 5.0 1.0408 0.0027 1.0434999999999999
5500.0 5.0 0.9833 0.0017 0.985
5600.0 5.0 0.9574 0.0015 0.9589
5700.0 5.0 0.969 0.0006 0.9696
5800.0 5.0 0.9517 0.0018 0.9535
5900.0 5.0 0.9367 -0.0007 0.9359999999999999
6000.0 5.0 0.849 0.0001 0.8491
6100.0 5.0 0.8473 -0.0009 0.8464
6200.0 5.0 0.9767 -0.0024 0.9743
6300.0 5.0 0.9587 -0.0083 0.9504
6400.0 5.0 0.8861 -0.0076 0.8785
6500.0 5.0 0.8766 -0.0111 0.8655
6600.0 5.0 0.8709 -0.0104 0.8605
6700.0 5.0 0.8676 -0.0119 0.8557
6800.0 5.0 0.8628 -0.0133 0.8495
6900.0 5.0 0.8588 -0.0158 0.843
7000.0 5.0 0.8502 -0.0151 0.8351
7200.0 5.0 0.8414 -0.0168 0.8246
7400.0 5.0 0.8275 -0.0112 0.8163
7600.0 5.0 0.8096 -0.0187 0.7908999999999999
7800.0 5.0 0.7836 -0.0182 0.7654
8000.0 5.0 0.7455 -0.0226 0.7229000000000001
8200.0 5.0 0.7163 -0.0219 0.6944
8400.0 5.0 0.6868 -0.018 0.6688
8600.0 5.0 0.6407 -0.0062 0.6345000000000001
8800.0 5.0 0.6001 -0.0035 0.5966
9000.0 5.0 0.5708 -0.0018 0.569
9200.0 5.0 0.5461 -0.0016 0.5445
9400.0 5.0 0.5295 -0.0015 0.528
9600.0 5.0 0.5168 -0.0024 0.5144000000000001
9800.0 5.0 0.5041 -0.0012 0.5029
10000.0 5.0 0.4939 -0.0013 0.4926
10200.0 5.0 0.485 -0.0014 0.4836
10400.0 5.0 0.4786 -0.0016 0.47700000000000004
10600.0 5.0 0.4735 -0.002 0.4715
10800.0 5.0 0.4695 -0.0025 0.46699999999999997
11000.0 5.0 0.4655 -0.003 0.4625
11200.0 5.0 0.458 -0.0035 0.4545
11400.0 5.0 0.4008 -0.0029 0.3979
11600.0 5.0 0.4018 -0.0044 0.3974
11800.0 5.0 0.454 -0.0038 0.4502
12000.0 5.0 0.4497 -0.0041 0.4456
2300.0 5.5 1.7152 0.2018 1.917
2400.0 5.5 0.4206 0.2136 0.6342
2500.0 5.5 0.4337 0.3098 0.7435
2600.0 5.5 2.0174 0.0511 2.0685
2700.0 5.5 3.4044 -0.0199 3.3845
2900.0 5.5 3.4847 -0.05 3.4347000000000003
3100.0 5.5 3.1701 -0.009 3.1611000000000002
3200.0 5.5 2.7491 0.0064 2.7555
3300.0 5.5 2.4912 0.013 2.5042
3400.0 5.5 2.3108 0.0168 2.3276
3500.0 5.5 2.1707 0.0143 2.185
3600.0 5.5 2.0593 0.008 2.0673
3700.0 5.5 1.9871 0.0031 1.9902000000000002
3800.0 5.5 1.9009 -0.0023 1.8986
3900.0 5.5 1.8181 -0.0061 1.812
4000.0 5.5 1.7481 -0.0086 1.7395
4100.0 5.5 1.701 -0.0129 1.6881000000000002
4200.0 5.5 1.6869 -0.0164 1.6705
4300.0 5.5 1.6534 -0.023 1.6304
4400.0 5.5 1.6411 -0.0251 1.616
4500.0 5.5 1.6077 -0.0263 1.5814
4600.0 5.5 1.5303 -0.0226 1.5077
4700.0 5.5 1.4417 -0.0142 1.4275
4800.0 5.5 1.3189 -0.0073 1.3115999999999999
4900.0 5.5 1.1641 -0.0016 1.1624999999999999
5100.0 5.5 1.1135 0.004 1.1175
5200.0 5.5 1.0841 0.0042 1.0883
5300.0 5.5 1.0347 0.0041 1.0388
5400.0 5.5 0.9975 0.0041 1.0016
5500.0 5.5 1.0051 0.0038 1.0089000000000001
5600.0 5.5 1.0014 0.0056 1.0070000000000001
5700.0 5.5 0.9608 0.0053 0.9661
5800.0 5.5 0.8375 0.0049 0.8424
5900.0 5.5 0.9237 0.0043 0.9279999999999999
6000.0 5.5 1.0154 -0.0026 1.0128000000000001
6100.0 5.5 0.888 0.0 0.888
6200.0 5.5 0.7574 -0.0034 0.754
6300.0 5.5 0.8198 -0.0078 0.8119999999999999
6400.0 5.5 0.87 -0.0088 0.8612
6500.0 5.5 0.848 -0.0107 0.8372999999999999
6600.0 5.5 0.9017 -0.0116 0.8900999999999999
6700.0 5.5 0.8354 -0.0127 0.8227
6800.0 5.5 0.8003 -0.014 0.7863
6900.0 5.5 0.8297 -0.0151 0.8146
7000.0 5.5 0.8469 -0.0163 0.8306
7200.0 5.5 0.8176 -0.0183 0.7993
7400.0 5.5 0.8107 -0.0204 0.7903
7600.0 5.5 0.8034 -0.0217 0.7817
7800.0 5.5 0.728 -0.0225 0.7055
8000.0 5.5 0.6872 -0.0217 0.6655
8200.0 5.5 0.7426 -0.0203 0.7223
8400.0 5.5 0.8442 -0.0186 0.8256
8600.0 5.5 0.7941 -0.0158 0.7783
8800.0 5.5 0.6378 -0.0118 0.626
9000.0 5.5 0.5865 -0.0076 0.5789
9200.0 5.5 0.5474 -0.0038 0.5436
9400.0 5.5 0.5313 -0.0055 0.5258
9600.0 5.5 0.5173 -0.0016 0.5156999999999999
9800.0 5.5 0.5048 -0.002 0.5028
10000.0 5.5 0.4965 -0.0017 0.4948
10200.0 5.5 0.4861 -0.0015 0.4846
10400.0 5.5 0.476 -0.0017 0.4743
10600.0 5.5 0.4687 -0.0018 0.4669
10800.0 5.5 0.4633 -0.002 0.4613
11000.0 5.5 0.4582 -0.0023 0.45589999999999997
11200.0 5.5 0.4724 -0.0009 0.4715
11400.0 5.5 0.451 -0.0011 0.4499
11600.0 5.5 0.4468 0.0017 0.44849999999999995
11800.0 5.5 0.4624 0.0012 0.46359999999999996
12000.0 5.5 0.4222 0.0007 0.4229
2300.0 6.0 1.4229 0.0615 1.4844
2400.0 6.0 1.2513 0.1328 1.3841
2500.0 6.0 0.0976 0.4348 0.5324
2600.0 6.0 0.6906 0.1081 0.7987
2700.0 6.0 3.0451 0.0552 3.1003000000000003
2900.0 6.0 3.4083 -0.0635 3.3448
3100.0 6.0 3.3275 -0.029 3.2985
3200.0 6.0 2.8502 -0.0122 2.838
3300.0 6.0 2.5469 -0.0071 2.5398
3400.0 6.0 2.3319 0.0009 2.3328
3500.0 6.0 2.1529 0.0002 2.1531
3600.0 6.0 2.0329 0.0026 2.0355000000000003
3700.0 6.0 1.938 0.0012 1.9392
3800.0 6.0 1.8497 -0.0056 1.8440999999999999
3900.0 6.0 1.794 -0.0083 1.7857
4000.0 6.0 1.7328 -0.0078 1.7249999999999999
4100.0 6.0 1.6631 -0.0068 1.6563
4200.0 6.0 1.6156 -0.0129 1.6027
4300.0 6.0 1.6078 -0.0203 1.5875
4400.0 6.0 1.5955 -0.0189 1.5766
4500.0 6.0 1.5752 -0.0314 1.5437999999999998
4600.0 6.0 1.573 -0.0314 1.5415999999999999
4700.0 6.0 1.52 -0.0306 1.4894
4800.0 6.0 1.4337 -0.0236 1.4101
4900.0 6.0 1.2341 -0.01 1.2241
5100.0 6.0 1.1427 -0.0054 1.1373
5200.0 6.0 1.1212 -0.0037 1.1175
5300.0 6.0 1.0829 0.0044 1.0873
5400.0 6.0 1.0349 0.0091 1.044
5500.0 6.0 1.0071 0.0144 1.0215
5600.0 6.0 0.982 0.008 0.99
5700.0 6.0 0.9577 0.0081 0.9658
5800.0 6.0 0.9357 0.008 0.9437
5900.0 6.0 0.8105 0.0326 0.8431
6000.0 6.0 0.7736 -0.0113 0.7623
6100.0 6.0 0.8324 -0.019 0.8134
6200.0 6.0 0.8384 -0.0231 0.8153
6300.0 6.0 0.861 0.0069 0.8679
6400.0 6.0 0.8332 -0.0087 0.8245
6500.0 6.0 0.8241 0.0018 0.8259000000000001
6600.0 6.0 0.8322 -0.011 0.8212
6700.0 6.0 0.8216 -0.0108 0.8108
6800.0 6.0 0.8148 -0.0115 0.8033
6900.0 6.0 0.8132 -0.0053 0.8079000000000001
7000.0 6.0 0.8075 -0.0125 0.795
7200.0 6.0 0.7984 -0.0138 0.7846
7400.0 6.0 0.7915 -0.0158 0.7757
7600.0 6.0 0.7874 -0.0176 0.7698
7800.0 6.0 0.7833 -0.0196 0.7637
8000.0 6.0 0.7704 0.0021 0.7725
8200.0 6.0 0.7527 0.0071 0.7598
8400.0 6.0 0.7418 0.0025 0.7443
8600.0 6.0 0.7251 -0.0313 0.6938
8800.0 6.0 0.7032 -0.0266 0.6766000000000001
9000.0 6.0 0.6748 -0.0188 0.6559999999999999
9200.0 6.0 0.574 -0.0073 0.5667
9400.0 6.0 0.5586 -0.0129 0.5457
9600.0 6.0 0.5658 -0.0014 0.5644
9800.0 6.0 0.5033 -0.0024 0.5009
10000.0 6.0 0.5002 -0.0018 0.49839999999999995
10200.0 6.0 0.4845 -0.0018 0.48269999999999996
10400.0 6.0 0.4745 -0.0022 0.4723
10600.0 6.0 0.4687 -0.002 0.4667
10800.0 6.0 0.4609 -0.0019 0.45899999999999996
11000.0 6.0 0.4827 -0.002 0.4807
11200.0 6.0 0.478 0.0032 0.48119999999999996
11400.0 6.0 0.4438 -0.0019 0.44189999999999996
11600.0 6.0 0.4398 -0.0012 0.43860000000000005
11800.0 6.0 0.4366 -0.0058 0.43079999999999996
12000.0 6.0 0.4328 -0.0062 0.42660000000000003
