Teff log(g) y1 y2 y
3800.0 5.0 2.1592 -0.0103 2.1489
3900.0 5.0 2.1509 -0.0174 2.1335
4000.0 5.0 2.1873 -0.0264 2.1609
4100.0 5.0 2.2277 -0.0411 2.1866
4200.0 5.0 2.312 -0.0521 2.2599
4300.0 5.0 2.3657 -0.0591 2.3066
4400.0 5.0 2.3173 -0.0631 2.2542
4500.0 5.0 2.239 -0.0551 2.1839
4600.0 5.0 2.0862 -0.0444 2.0418
4700.0 5.0 1.9303 -0.0319 1.8983999999999999
4800.0 5.0 1.7995 -0.0201 1.7794
4900.0 5.0 1.6116 -0.0141 1.5975
5100.0 5.0 1.5435 -0.0035 1.54
5200.0 5.0 1.5138 -0.0018 1.512
5300.0 5.0 1.4531 -0.003 1.4501000000000002
5400.0 5.0 1.3942 -0.0044 1.3898000000000001
5500.0 5.0 1.2711 -0.0055 1.2655999999999998
5600.0 5.0 1.2224 -0.0055 1.2168999999999999
5700.0 5.0 1.2722 -0.0073 1.2649
5800.0 5.0 1.2534 -0.0036 1.2498
5900.0 5.0 1.232 -0.0064 1.2256
6000.0 5.0 1.1191 -0.0054 1.1137
6100.0 5.0 1.1045 -0.0067 1.0978
6200.0 5.0 1.2697 -0.01 1.2597
6300.0 5.0 1.2482 -0.0187 1.2295
6400.0 5.0 1.1478 -0.0188 1.129
6500.0 5.0 1.159 -0.0228 1.1362
6600.0 5.0 1.1544 -0.0225 1.1319000000000001
6700.0 5.0 1.1409 -0.0247 1.1162
6800.0 5.0 1.137 -0.0271 1.1099
6900.0 5.0 1.1435 -0.0308 1.1127
7000.0 5.0 1.1235 -0.0303 1.0932
7200.0 5.0 1.1091 -0.0339 1.0752
7400.0 5.0 1.1144 -0.028 1.0864
7600.0 5.0 1.0898 -0.0417 1.0481
7800.0 5.0 1.0562 -0.0439 1.0123
8000.0 5.0 1.0569 -0.054 1.0029
8200.0 5.0 1.0384 -0.0568 0.9816
8400.0 5.0 0.9951 -0.0582 0.9369
8600.0 5.0 0.953 -0.0417 0.9113
8800.0 5.0 0.8897 -0.0357 0.8540000000000001
9000.0 5.0 0.7918 -0.0289 0.7628999999999999
9200.0 5.0 0.6973 -0.0251 0.6722
9400.0 5.0 0.6688 -0.0221 0.6466999999999999
9600.0 5.0 0.6659 -0.0228 0.6431
9800.0 5.0 0.642 -0.0215 0.6205
10000.0 5.0 0.6211 -0.0206 0.6005
10200.0 5.0 0.602 -0.0197 0.5822999999999999
10400.0 5.0 0.586 -0.0188 0.5671999999999999
10600.0 5.0 0.5722 -0.0181 0.5541
10800.0 5.0 0.56 -0.0175 0.5425000000000001
11000.0 5.0 0.5484 -0.0169 0.5315
11200.0 5.0 0.5338 -0.0163 0.5175000000000001
11400.0 5.0 0.4549 -0.0143 0.44060000000000005
11600.0 5.0 0.4497 -0.0153 0.4344
11800.0 5.0 0.5124 -0.0134 0.49899999999999994
12000.0 5.0 0.504 -0.0129 0.4911
2300.0 5.5 2.6564 0.0207 2.6771000000000003
2400.0 5.5 1.3578 0.0597 1.4175
2500.0 5.5 1.2758 0.1213 1.3971
2600.0 5.5 2.7077 -0.1073 2.6004
2700.0 5.5 3.6574 -0.1397 3.5177
2900.0 5.5 3.5482 -0.1249 3.4233000000000002
3100.0 5.5 3.2544 -0.0807 3.1737
3200.0 5.5 2.9012 -0.0603 2.8409
3300.0 5.5 2.7014 -0.0471 2.6543
3400.0 5.5 2.5181 -0.0339 2.4842
3500.0 5.5 2.3627 -0.029 2.3337
3600.0 5.5 2.2599 -0.0241 2.2358000000000002
3700.0 5.5 2.2054 -0.0201 2.1853000000000002
3800.0 5.5 2.1414 -0.0185 2.1229
3900.0 5.5 2.109 -0.0192 2.0898
4000.0 5.5 2.1056 -0.0221 2.0835
4100.0 5.5 2.123 -0.0284 2.0946000000000002
4200.0 5.5 2.1846 -0.0354 2.1492
4300.0 5.5 2.228 -0.048 2.18
4400.0 5.5 2.2695 -0.0556 2.2138999999999998
4500.0 5.5 2.2714 -0.0614 2.21
4600.0 5.5 2.2126 -0.0604 2.1522
4700.0 5.5 2.1175 -0.0525 2.065
4800.0 5.5 1.9495 -0.0423 1.9072
4900.0 5.5 1.744 -0.0316 1.7124
5100.0 5.5 1.6396 -0.0159 1.6237
5200.0 5.5 1.4832 -0.013 1.4702000000000002
5300.0 5.5 1.3818 -0.0104 1.3714
5400.0 5.5 1.3288 -0.0089 1.3199
5500.0 5.5 1.3416 -0.0084 1.3332
